"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"A systematic review of using mobile devices in medical education","L. B. Ponce; J. A. J. Méndez; F. J. G. Peñalvo","Research Institute for Educational Sciences, University of Salamanca, Spain","2014 International Symposium on Computers in Education (SIIE)","20150122","2014","","","205","210","There are many research studies carried out about the use of mobile devices in our society. Mobile devices offer great opportunities in different aspects of our daily routine as it enables people to be connected at any time. The increasing number of mobile devices and their use confirm that the new technologies are part of our lives. Not only that, medical professionals are starting to be involved actively in the use of mobile devices. This paper describes how students and medical professionals use mobile devices from an educational perspective and it investigates the roles of their involvement. To achieve this goal, we performed a cross-sectional survey involving undergraduate medical students of University of Salamanca and medical professionals. The results confirm that the new technologies are becoming part of our lives and medical professionals are starting to be part of this upward trend.","","Electronic:978-1-4799-4428-6; POD:978-1-4799-4427-9","10.1109/SIIE.2014.7017731","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7017731","higher education;medical education;mhealth;mlearning;mobile devices","Educational institutions;Medical diagnostic imaging;Medical services;Mobile communication;Mobile handsets;Usability","biomedical education;computer aided instruction;mobile computing","University of Salamanca;medical education;medical professionals;mobile devices","","0","","18","","","","12-14 Nov. 2014","","IEEE","IEEE Conference Publications"
"Motivation assessment in engineering students using hybrid technologies for 3D visualization","D. Fonseca; S. Villagrasa; F. Valls; E. Redondo; A. Climent; L. Vicent","La Salle Barcelona Campus, Ramon Llull University, Spain","2014 International Symposium on Computers in Education (SIIE)","20150122","2014","","","111","116","This paper describes the integration of hybrid interfaces in the workflow using three-dimensional models, and presents the results of a preliminary study based on the profile and the student motivation. The study is conducted with first year Building Engineering degree students in order to use mobile technologies, augmented reality (AR) and digital sketching (DS) in different case studies. The resources developed combine traditional methods with interactive visualization of building and civil virtual models using mobile devices to show this type of content with the purpose of enhancing the student's visualization and their spatial skills and motivation. We have used a mixed method research with quantitative evaluations, and personal qualitative assessment. The conclusions show us a positive student motivation to use this technology and the preliminary results show us an improvement of their academic results.","","Electronic:978-1-4799-4428-6; POD:978-1-4799-4427-9","10.1109/SIIE.2014.7017714","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7017714","augmented reality;hybrid visualization;mixed methods;mobile learning;spatial skills;student motivation","Buildings;Education;Mobile communication;Solid modeling;Three-dimensional displays;Usability;Visualization","augmented reality;civil engineering;computer aided instruction;data visualisation;mobile computing;solid modelling;student experiments;user interfaces","3D visualization;AR;DS;augmented reality;building engineering degree students;civil virtual models;digital sketching;hybrid interfaces;hybrid technologies;mobile technologies;motivation assessment;student motivation;three-dimensional models","","2","","51","","","","12-14 Nov. 2014","","IEEE","IEEE Conference Publications"
"Bridging the Gap between Disabled People and New Technology in Interactive Web Application with the Help of Voice","D. Kumar; A. Sachan","Faculty of Computer Science & Engineering, Shri Ramswaroop Memorial University, Lucknow, Uttar Pradesh - 225003, India","2014 International Conference on Advances in Engineering & Technology Research (ICAETR - 2014)","20150119","2014","","","1","5","Major area of developments in the field of voice recognition is more natural way of interacting with web technology have been taking place. The concept that computers can comprehend our various gestures by eyes, voices, touch and our different movements to interact is called the Easy User Interface. Today, many elements are available in mobile phones, PCs and in other devices but the lack of voice to voice application on web are not efficient to the disabled people. Speech technologies particularly play a vital role in this evolving technology. Significant advancement in automatic voice recognition for well defined applications like dictation and medium vocabulary transaction processing assignments in web application is comparatively controlled environments have been made on web server. But, automatic speech recognition still has to reach a level needed for speech to become a completely pervasive user interface because even in clean acoustic surroundings in web application. Visual voice recognition, however, is a promising source of extra voice information and it has successfully exhibited to enhance noise robustness of automatic voice recognizers, so thereby promising to enhance their usability in the web application by use of voice interaction in web. In this paper, the main objective is to provide more easy interaction between user (disabled people) and web application. Today we are using web text by typing the text and in early days Google chrome enhances their functionality adding voice search. But we are trying to accessing all web text with the help of voice. We are using JSAPI components of speech recognition from the java technology, i.e., the voice and the text components along with the latest advancements made in the field of web uses. Further, the research goes beyond the recent advancements and discusses the future scope of speech recognition technology and mentions some likely future developments, evaluating each on the basis of its performance.","2347-9337;23479337","Electronic:978-1-4799-6393-5; POD:978-1-4799-6394-2","10.1109/ICAETR.2014.7012885","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7012885","CRD;human computer web interaction;pronounced;special education;speech recognition;teaching material;web speech recognition technology","Browsers;Engines;Grammar;Software;Speech;Speech processing;Speech recognition","Internet;handicapped aids;interactive systems;mobile computing;natural language processing;speech recognition","Easy User Interface;Google chrome;JSAPI components;Java technology;PC;Web technology;Web text;automatic speech recognition;automatic voice recognition;dictation;disabled people;interactive Web application;medium vocabulary transaction processing assignments;mobile phones;pervasive user interface;speech recognition technology;speech technologies;voice interaction;voice search;web server","","1","","16","","","","1-2 Aug. 2014","","IEEE","IEEE Conference Publications"
"Applying bee comb architecture to a design of mobile historical event storytelling: A case study of M-Seerah","I. Ismail; M. Ismail; F. H. A. Razak","Fakulti Sains Komputer dan Matematik UiTM Melaka, Kampus Jasin Melaka, Malaysia","2014 2nd International Conference on Technology, Informatics, Management, Engineering & Environment","20150119","2014","","","258","263","M-Seerah is an application that was developed to provide a different approach in gaining knowledge on Islamic history. The existing design of user interface and content segmentation of Islamic history content especially mobile Seerah, is rarely discussed. Therefore, this paper will introduce the theoretical and technical foundations for designing an M-Seerah in disseminating the Islamic history content through storytelling approach. This paper proposed a user interface design inspired from the bee comb architecture and derived a theorem that can be used for other mobile application. This paper also discussed the segmentation of history content based on the Ibnu Khaldun theory of history that can be used in any historical narration. Both the design has been successfully applied to the M-Seerah application and gets the positive review from the usability expert in Heuristic Evaluation.","","CD-ROM:978-1-4799-4806-2; Electronic:978-1-4799-4805-5; POD:978-1-4799-4804-8","10.1109/TIME-E.2014.7011628","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7011628","bee comb architecture;content segmentation;mobile interface design;mobile storytelling","Cultural differences;Education;Ethics;History;Mobile communication;Multimedia communication;Usability","expert systems;history;mobile computing;user interfaces","Ibnu Khaldun theory;Islamic history content;M-Seerah;bee comb architecture;content segmentation;heuristic evaluation;historical narration;mobile Seerah;mobile historical event storytelling;usability expert;user interface design","","1","","41","","","","19-21 Aug. 2014","","IEEE","IEEE Conference Publications"
"Raising awareness on sustainability issues through a mobile game","P. Lameras; P. Petridis; I. Dunwell","Coventry University, UK","2014 International Conference on Interactive Mobile Communication Technologies and Learning (IMCL2014)","20150119","2014","","","217","221","The paper presents a review on, and analysis of, the design, development and evaluation of experiences of learning through the `Sustainability Serious Game'. The mobile game has been developed as means of helping public authorities to collect information and feedback on how public spaces could be improved based on collective intelligence procedures. Furthermore, as part of enhancing learning, the game intends to provide knowledge and awareness on sustainability issues for public constructions relevant to engineering and architectural disciplines. Deployed targeted questionnaires with thirty-three (33) computer science students in UK and analysed through a Likert Scale findings from evaluation demonstrate that a conceptual change may be achieved in relation to how sustainability has been perceived. A questionnaire with 20 questions was distributed to students for evaluating various elements of the game such as usability characteristics, accumulation, assimilation and consolidation of new knowledge patterns related to the learning-oriented benefits of the game with an implicit focus on whether the game can be integrated within an academic setting. The fundamental conclusion from the analysis of the game uptake is that it enhances student's engagement with sustainability issues, especially in blended learning contexts for `blending' different pedagogical approaches with game-oriented features as means of improving educational practice.","","Electronic:978-1-4799-4742-3; POD:978-1-4799-4741-6; USB:978-1-4799-4743-0","10.1109/IMCTL.2014.7011135","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7011135","mobile serious games;public spaces;sustainability;urban cities","Cities and towns;Collaboration;Computers;Conferences;Education;Games;Mobile communication","computer aided instruction;environmental science computing;mobile learning;public administration;serious games (computing);sustainable development","Likert scale;Sustainability Serious Game;architectural discipline;blended learning;collective intelligence;engineering disciplines;game usability characteristics;knowledge pattern accumulation;knowledge pattern assimilation;knowledge pattern consolidation;learning-oriented game benefits;mobile game;public constructions;sustainability issues awareness","","0","","14","","","","13-14 Nov. 2014","","IEEE","IEEE Conference Publications"
"Using mobile applications in continuing medical education","D. Spachos; D. Hatzichristou; P. Bamidis","Medical Scholl, Aristotle University of Thessaloniki, Greece","2014 International Conference on Interactive Mobile Communication Technologies and Learning (IMCL2014)","20150119","2014","","","301","304","We describe the design, development and usage of a mobile hybrid application (UROMobile), with a high usability factor, in an interactive medical school with more than 120 attendees. UROMobile application offers support for several learning activities, as well as program information, general evaluation forms, profile information and many more. The evaluation results shows that there is a successful case study on how to use a mobile application in the education field.","","Electronic:978-1-4799-4742-3; POD:978-1-4799-4741-6; USB:978-1-4799-4743-0","10.1109/IMCTL.2014.7011152","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7011152","continuing education;m-learning;medical education;mobile learning;mobile technology","Conferences;Continuing education;Educational institutions;Mobile communication;Surgery;Usability","biomedical education;continuing education;educational institutions;medical computing;mobile learning","ISUD;Institute for the Study of Urological Diseases;UROMobile application;continuing medical education;interactive medical school;learning activities;mobile applications;mobile hybrid application;program information;usability factor","","0","","16","","","","13-14 Nov. 2014","","IEEE","IEEE Conference Publications"
"iServe: A serious game for servitization","P. Petridis; V. Uren; T. Baines; P. Lameras; C. Pisithpunth; V. G. Shi","Aston Bus. Sch., Aston Univ., Birmingham, UK","2014 International Conference on Interactive Mobile Communication Technologies and Learning (IMCL2014)","20150119","2014","","","237","241","Servitization concerns the process of manufacturers shifting from a focus on producing and selling tangible goods to service-based business models. Factors that drive adoption of servitization are financial, strategic (competitive advantage) and marketing. However, uptake is slow and active efforts are being made to transfer knowledge about servitization to the manufacturing sector. This paper presents early results from the first test of a serious computer game which has the goal of educating managers about what advanced services are and how they fit in supply chains. Results suggest the role-play scenario tested is appropriate for an audience of largely non-expert gamers, and that the approach has the potential to instruct users about the role of services in the supply chain.","","Electronic:978-1-4799-4742-3; POD:978-1-4799-4741-6; USB:978-1-4799-4743-0","10.1109/IMCTL.2014.7011139","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7011139","Serious Games;Servitization;Usability","Educational institutions;Engines;Games;Supply chains;Visualization","business data processing;computer aided instruction;management education;serious games (computing);service industries;supply chains","iServe;manager education;manufacturing sector;role-play scenario;serious computer game;service-based business models;servitization;supply chains","","0","","13","","","","13-14 Nov. 2014","","IEEE","IEEE Conference Publications"
"Netra3D: Android Application with Affordances of Tablet Computers","S. Sahasrabudhe; N. Ayer; P. Bhawar; R. Chaurasia; A. Swarnkar; H. Sharma; M. Srivastava; R. Vijay; R. Jogu; S. K. Mora","Dept. of Comput. Sci. & Eng., IIT Bombay, Mumbai, India","2014 IEEE Sixth International Conference on Technology for Education","20150115","2014","","","182","188","Rise in usage of handheld computers, has seen adaptation of existing content to make it usable on tablet computers. However, there is a lack of consideration about the tablet affordances in creating new content. We present a study, of one such application for e-Learning, created using the affordances of the tablet computers. The topic is from biology, explaining the internal structure of human eye. The 3D model is created using Blender and the game logic is added using Unity3D. Specific interactions such as maneuvering the tablet to rotate the eye model are added to this application, in order to find out the usability of this feature. Preliminary user test confirms that the addition of this interaction is found engaging by the students.","","Electronic:978-1-4799-6489-5; POD:978-1-4799-6490-1","10.1109/T4E.2014.41","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7009566","Blender;Unity 3D;handheld devices;maneuvering;science education;structure of human eye;tablet computers;usability studies","Androids;Engines;Games;Humanoid robots;Solid modeling;Three-dimensional displays;Usability","Android (operating system);biomedical education;computer aided instruction;computer animation;eye;graphical user interfaces;medical computing;notebook computers","3D model;Android application;Blender framework;Netra3D;Unity3D;biology topic;e-learning;eye model rotation;game logic;handheld computers;internal human eye structure;tablet computer affordances;tablet maneuvering;user test","","0","","23","","","","18-21 Dec. 2014","","IEEE","IEEE Conference Publications"
"Quantifying brain activity for task engagement","C. P. Brennan; P. McCullagh; G. Lightbody; L. Galway; D. Trainor","School of Computing & Mathematics, University of Ulster, Newtownabbey, UK","2014 IEEE International Conference on Bioinformatics and Biomedicine (BIBM)","20150115","2014","","","8","11","This paper addresses the potential of the Brain Computer Interface (BCI) for self-quantification through recording and analysis of brain activity. From the electroencephalographic (EEG) signal it is possible to quantify and investigate brain activity, allowing, for example, a measure of engagement with tasks to be derived, states of relaxation or anxiety to be determined, or levels of alertness to be assessed. This can be of particular use in areas such as immersive education, where an objective measure of task engagement would be of value. As such it may be possible to measure engagement but also to identify people who may not be able to engage fully, such as people with dyslexia.","","Electronic:978-1-4799-5669-2; POD:978-1-4799-5670-8","10.1109/BIBM.2014.6999282","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6999282","BCI;EEG;self-quantification;usability","Biomedical monitoring;Electroencephalography;Headphones;Monitoring;Training;Usability","brain-computer interfaces;electroencephalography;medical signal processing","BCI;EEG signal;brain activity;brain computer interface;dyslexia;electroencephalographic signal;immersive education;task engagement","","1","","16","","","","2-5 Nov. 2014","","IEEE","IEEE Conference Publications"
"A user-centered design methodology for students' data-focused InfoVis","S. A. Akanmu; Z. Jamaludin","School of Computing Universiti Utara Malaysia Sintok, Malaysia","2014 3rd International Conference on User Science and Engineering (i-USEr)","20150108","2014","","","115","118","Actualization of user-centered information system with tasks and functionalities that duly addresses users' needs had been a motivating force for researches in user-centered design (UCD) generally. In designing Information Visualization (InfoVis), UCD models and methodologies have been adapted to address the peculiarity and diverse domain specifics of InfoVis. This UCD models' adaptation has been done in geovisualization, spatiotemporal InfoVis, biological data visualization, among others, with none on students' data focused InfoVis, despite the domain users' peculiarities. Furthermore, our study on actualization of higher education institutions (HEIs) students' data-focused InfoVis observes the incompatibility of the existing InfoVis UCD models of past related studies with the actualization of HEI domain-specific InfoVis. This incompatibility is arguably traceable to the peculiarity of the domain InfoVis users-data administrators, data analysts, the policy administrators and decision makers. Due to our work field experience, and objective argument from literatures reviewed, we employed a comparative content analysis and in-depth critique methods to modify the existing InfoVis UCD methodologies so as to feature additional stages to comply with our domain specificity. This study therefore presents a modified InfoVis UCD methodology that attends to the observed limitations of the previous works, and finally, our work in progress is presented.","","Electronic:978-1-4799-5813-9; POD:978-1-4799-5814-6","10.1109/IUSER.2014.7002687","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7002687","InfoVis;InfoVis UCD methodology;higher education institution;user-centered design","Biology;Data visualization;Information systems;Usability;User centered design;Visualization","computer aided instruction;data visualisation;further education;user centred design","HEI domain-specific InfoVis;InfoVis UCD models;InfoVis user-data administrators;comparative content analysis;data analysts;higher education institutions;in-depth critique methods;information visualization;policy administrators;student data-focused InfoVis;user-centered design methodology;user-centered information system","","0","","17","","","","2-5 Sept. 2014","","IEEE","IEEE Conference Publications"
"AKAMIA: Chemistry mobile game-based tutorial","W. F. Wan Ahmad; N. F. Abdul Rahman","Universiti Teknologi PETRONAS Perak, Malaysia","2014 3rd International Conference on User Science and Engineering (i-USEr)","20150108","2014","","","221","226","Conventional way of teaching Chemistry in high school is boring and not interesting enough to develop the student's interest in this field. Despite the advancement of interactive multimedia, which heavily impacts the age group from 16 to 24 years old, the technology has not been implemented progressively in the educational field. This paper presents the development of a mobile game-based tutorial for learning Chemistry. A field study using the survey approach was conducted among 40 students in order to determine the difficulty of Chemistry sub-topics and appropriate genres for the game. The mobile game-based learning was then developed using Eclipse and Android Development Kit. Later, a usability test using the User Experience Test (UX) approach was conducted with 6 respondents in determining the level of the usability achievement of the game. The results showed that the respondents were satisfied with the game. It is hoped that the game will be able to assist the students in learning Chemistry.","","Electronic:978-1-4799-5813-9; POD:978-1-4799-5814-6","10.1109/IUSER.2014.7002706","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7002706","Android;chemistry;game-based;mobile;tutorial","Chemistry;Education;Games;Land mobile radio;Testing;Tutorials;Usability","Android (operating system);chemistry;computer aided instruction;computer games;mobile computing;user interfaces","AKAMIA;Android development kit;Eclipse;chemistry mobile game-based tutorial;chemistry teaching;educational field;user experience test","","0","","12","","","","2-5 Sept. 2014","","IEEE","IEEE Conference Publications"
"Usability study of mobileschool system for secondary schools in Malaysia","A. S. Hashim; W. F. Wan Ahmad; S. M. Nordin; A. Jaafar","Department of Computer & Information SciencesUniversiti Teknologi PETRONAS Bandar Seri Iskandar, Perak, Malaysia","2014 3rd International Conference on User Science and Engineering (i-USEr)","20150108","2014","","","198","203","Usability is one of the aspects that need to be highlighted to determine the quality of an information system (IS). Usable system will ensure the users' interests in using the system especially in education field. Previously, MobileSchool system has been developed for secondary schools communities including school administrators, teachers, students and parents. This paper presents the usability study of the system that was developed. This study involves 420 users as the respondents that consist of school administrators, teachers, students and parents from three secondary schools in Perak state of Malaysia. This study also involves the questionnaire instrument where the questions have been asked to measure seven usability elements including visibility of system practice, learner control and freedom, consistency and loyalty to standard, error prevention, flexibility and efficiency of use, minimize information on screen and design for small screen. Two analyses of descriptive statistics have been used to conclude the usability level of MobileSchool system; mean and frequency in the form of percentage. The result for both analyses shows that MobileSchool system has passed the usability requirements.","","Electronic:978-1-4799-5813-9; POD:978-1-4799-5814-6","10.1109/IUSER.2014.7002702","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7002702","descriptive statistics;secondary school;usability;usability elements","Educational institutions;Guidelines;Instruments;Mobile communication;Standards;Usability","educational institutions;learning management systems;mobile computing","Malaysia;MobileSchool system;Perak state;descriptive statistics;secondary schools;usability elements","","0","","29","","","","2-5 Sept. 2014","","IEEE","IEEE Conference Publications"
"Microlearning based mobile application for preparation to CCNA examination","S. Aigerim; Z. Azamat","Information System Department, Suleyman Demirel University, Kaskelen, Kazakhstan","2014 11th International Conference on Electronics, Computer and Computation (ICECCO)","20141229","2014","","","1","3","In the modern society, education is increasingly changing standards according to people needs, forcing young people to know more. We have many methodologies of teaching, but the most effective is using instruments, that well known to audience. Therefore, it will be productive to use technologies in learning and education processes to increase interest of students towards the different subjects. This paper presents a newly designed application for interactive evaluation of students based on Android mobile platform that can help teacher and students themselves to control learning process and keep in track students' improvements. Application allows the user implement and answer quizzes, and extract and publish statistics.","","Electronic:978-1-4799-4106-3; POD:978-1-4799-4105-6","10.1109/ICECCO.2014.6997558","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6997558","education;microlearning;programming","Indexes;Materials;Standards;Telecommunications;Usability","Android (operating system);computer aided instruction;computer networks;computer science education;mobile computing","Android mobile platform;CCNA examination preparation;education processes;microlearning based mobile application;modern society;quizzes","","0","","6","","","","Sept. 29 2014-Oct. 1 2014","","IEEE","IEEE Conference Publications"
"A proposal of postgraduate programme for software testing specialization","M. D. Mohamed Suffian; S. Ibrahim; M. R. Abdullah","Faculty of Computing, Universiti Teknologi Malaysia, Skudai, Malaysia","2014 8th. Malaysian Software Engineering Conference (MySEC)","20141218","2014","","","342","347","This paper proposes the design of specific programme dedicated for students who want to specialize in software testing at postgraduate level. The motivation behind this proposal is to encourage more higher learning institutions to offer variety of software engineering related programme, in particular software testing so that this area is recognized as another key contributor for developing competent testing professionals. Although there are many software testing professional certifications available in the market, there is still a need for offering this kind of programme in university at postgraduate level to nurture the importance of software testing in producing quality software. The proposed programme is designed based on coursework basis to mainly cater for the working students. As the structure emphasizes on mix of theories and practical knowledge with the use of suitable testing tools, thus the substance of this programme should at least cover the fundamentals knowledge of testing, every key types of testing performed today such as functional testing, security testing, performance testing, usability testing and compatibility testing as well as latest trends in testing such as testing in agile environment. It is expected that the proposed programme should be able to produce graduates that demonstrate advanced competencies in software testing and able to apply the acquired skills in producing high quality software.","","Electronic:978-1-4799-5439-1; POD:978-1-4799-5440-7; USB:978-1-4799-5438-4","10.1109/MySec.2014.6986041","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6986041","academic;certifications;curriculum;education;postgraduate;software testing","Computer science;Educational institutions;Software;Software engineering;Software testing","computer science education;educational courses;educational institutions;further education;program testing;software quality","compatibility testing;functional testing;higher learning institutions;performance testing;postgraduate level software testing;postgraduate programme;security testing;software engineering related programme;software quality;software testing professional certifications;software testing specialization;usability testing","","0","","37","","","","23-24 Sept. 2014","","IEEE","IEEE Conference Publications"
"Analysing the emphasis of usability in software engineering Syllabus in Malaysian higher institutions","M. Ghazali; C. W. Chyi; R. Mohamad","Software Engineering Department, Faculty of Computing, Universiti Teknologi Malaysia, Skudai, Malaysia","2014 8th. Malaysian Software Engineering Conference (MySEC)","20141218","2014","","","353","358","Usability is an important attribute in determining the quality of software. Nonetheless, quite a large number of IT practitioners seem to take lightly the emphasis of usability in the software development process. Therefore, it is important to equip the Software Engineering (SE) students with necessary usability knowledge before they step into the industry. This study discovers the current syllabus of SE, by focusing on the content of Human-Computer Interaction (HCI) through course outlines of local institutions. The study also analyses the implementation of emphasizing usability in classrooms and its practice by surveying the lecturers and the students. It is found that what is currently lacking is the explicit method of assessing usability and making this crystal clear to students when developing software and system. Recommendation to strengthening the role of usability is provided at the end of study.","","Electronic:978-1-4799-5439-1; POD:978-1-4799-5440-7; USB:978-1-4799-5438-4","10.1109/MySec.2014.6986043","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6986043","human-computer interaction;software engineering;syllabus;usability","Computer science;Educational institutions;Human computer interaction;Software engineering;Usability","computer science education;educational institutions;human computer interaction;software quality","HCI;Malaysian higher institutions;SE students;human-computer interaction;local institutions;software development process;software engineering students;software engineering syllabus;software quality;usability","","1","","31","","","","23-24 Sept. 2014","","IEEE","IEEE Conference Publications"
"Feasibility of mobile based learning in higher education institutions in India","S. Pal; P. Choudhury; S. Mukherjee; S. Nandi","Dept. of CSE, IT, Bengal Institute of Technology, Kolkata, India","2014 2nd International Conference on Business and Information Management (ICBIM)","20141204","2014","","","17","22","Most of the developed countries universities have understood the advantages and usage of mobile based learning (m-learning) and have put mobile based learning into practice not only in distance education, but also in regular class room learning process. Developing countries like India, having a huge students presence and a large number of universities, institutions, though gradually shifting towards Information Communication and Technology (ICT) enabled education system, practically has no mobile based learning. Recently Government of India has understood the need and as a part of the agenda has started thinking and encouraging m-learning as tool, an addendum to ICT enabled education system. Keeping in focus on the Government of India initiatives and the need of m-learning in higher education, the paper makes feasibility analysis by making market, technical and economical analysis of m-learning in universities, institutions in India running higher education like engineering and scientific research. The feasibility analysis is added with a survey on 301 students from an Engineering institute, for their acceptance, technical and usability issues of mobile based learning. The survey results shows a positive indication, but, with many issues, to be taken care of.","","CD-ROM:978-1-4799-3263-4; Electronic:978-1-4799-3264-1; POD:978-1-4799-3265-8","10.1109/ICBIM.2014.6970921","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6970921","LMS;economical feasibility;m-learning;mLMS;market feasibility;technical feasibility","Educational institutions;IEEE 802.11 Standards;Image resolution;Industries;Mobile communication;Mobile computing;Navigation","educational institutions;further education;learning management systems;mobile computing","Government of India;ICT enabled education system;class room learning process;economical analysis;engineering institute;engineering research;higher education institutions;information communication and technology enabled education system;m-Iearning;mobile based learning;scientific research;technical analysis","","1","","10","","","","9-11 Jan. 2014","","IEEE","IEEE Conference Publications"
"Design and implementation of a music composition application using speech recognition","R. Parra; J. Ramírez; M. A. Lahaye","Facultad Polit&#x00E9;cnica, Universidad Nacional de Asunci&#x00F3;n, San Lorenzo, Paraguay","2014 XL Latin American Computing Conference (CLEI)","20141124","2014","","","1","12","This paper describes speech recognition as a research area, by studying its application to a non trivial problem such as music composition. The design and implementation process of TamTam Listens, a voice-user interface for music composition, is described. This application was developed using open-source tools, like the speech recognition engine PocketSphinx, the acoustic models provided by Voxforge and the Sugar learning platform. Finally, the results of a usability test performed with TamTam Listens are exposed. These results allow drawing conclusions about speech recognition applicability to user interfaces, and offering recomendations for their design and implementation.","","Electronic:978-1-4799-6130-6; POD:978-1-4799-6131-3","10.1109/CLEI.2014.6965110","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6965110","Speech recognition;accessibility;e-Education;open-source;usability","Computational modeling;Electronic mail;Google;Hidden Markov models;Monitoring;Speech recognition;Sugar","acoustic signal processing;music;public domain software;speech recognition;speech-based user interfaces","PocketSphinx;Sugar learning platform;TamTam Listens;Voxforge;acoustic models;music composition application;open-source tools;speech recognition applicability;speech recognition engine;usability test;voice-user interface","","0","","50","","","","15-19 Sept. 2014","","IEEE","IEEE Conference Publications"
"A tool for competence testing in Moodle","S. Cardona; J. Vélez; S. Tobón","Corporacion Univ. CIFE, Univ. del Quindio, Armenia, Colombia","2014 9th Computing Colombian Conference (9CCC)","20141113","2014","","","35","41","During the last decades it is evidenced in the context of education, actions aimed at improving assessment processes in virtual learning environments. In this paper, a tool that integrates the Moodle learning management system is proposed; using it, teachers can design and implement competence tests based on proficiency levels during different times of a training process. This tool is implemented under the pedagogical and methodological guidelines of the socio formative competencies approach. In this paper, the results of an experience with a course of Formal Logic Programming of the Systems Engineering and Computer Science Program of the University of Quindío are presented. A tool was used to do a competence test with the goal of getting to know the students' appreciations regarding the tool's friendly usability. The results showed that students rated the course favorably in terms of the usability of the tool.","","Electronic:978-1-4799-6717-9; POD:978-1-4799-6718-6","10.1109/ColumbianCC.2014.6955368","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6955368","assessment;competences;educational technology;mathematical logic;socioformative approach","Abstracts;Context;Education;Instruments;Least squares approximations;Testing;Usability","computer based training;computer science education;educational courses;formal logic;learning management systems;logic programming;systems engineering","Moodle learning management system;University of Quindío;competence tests;computer science program;formal logic programming;friendly usability;methodological guidelines;pedagogical guidelines;proficiency levels;socioformative competencies;systems engineering;training process;virtual learning environments","","0","","20","","","","3-5 Sept. 2014","","IEEE","IEEE Conference Publications"
"Secure cloud video streaming using tokens","M. Bucicoiu; M. Ghideu; N. Tăpus","Faculty of Automatic Control and Computers, UPB, Bucharest, Romania","2014 RoEduNet Conference 13th Edition: Networking in Education and Research Joint Event RENAM 8th Conference","20141113","2014","","","1","6","Nowadays, many applications benefit from the increasing number of resources that cloud computing provides in order to improve the quality of their services. Most of these services require an account in order to access different resources, limiting their users to personal devices for the benefit of security, i.e., a (possible) malicious device should not be used to authenticate. In this paper we introduce a novel architecture that allows sharing temporary and limited credentials with any device in order to increase the usability of cloud-based services. We show the efficiency and easiness to use of our solution by implementing video streaming service using well-known public cloud computing and a common and cost-efficient hardware.","2068-1038;20681038","Electronic:978-1-4799-6861-9; POD:978-1-4799-6862-6","10.1109/RoEduNet-RENAM.2014.6955306","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6955306","authentication;cloud computing;security extension","Androids;Authentication;Cloud computing;Computer architecture;Humanoid robots;TV","cloud computing;cryptographic protocols;video signal processing;video streaming","cloud computing;cloud-based service usability;cost-efficient hardware;malicious device;personal devices;public cloud computing;quality of services;secure cloud video streaming service;tokens","","0","","14","","","","11-13 Sept. 2014","","IEEE","IEEE Conference Publications"
