"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2686976","Emilia  Biffi and Peter  Taddeo and Maria Luisa Lorusso and Gianluigi  Reni","","","","NFC-based Application with Educational Purposes","370--372","","3","children, educational, software application","10.4108/icst.pervasivehealth.2014.255350","","","","","","","2014","","Proceedings of the 8th International Conference on Pervasive Computing Technologies for Healthcare","PervasiveHealth '14","","978-1-63190-011-2","Oldenburg, Germany","ICST (Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering)","ICST, Brussels, Belgium, Belgium"
"article","2591152","Megha  Mittal and Ashish  Sureka","","","","Process Mining Software Repositories from Student Projects in an Undergraduate Software Engineering Course","344--353","","10","Education Data Mining, Learning Analytic, Mining Software Repositories, Process Mining, Software Engineering Education","10.1145/2591062.2591152","","","","","","","2014","","Companion Proceedings of the 36th International Conference on Software Engineering","ICSE Companion 2014","","978-1-4503-2768-8","Hyderabad, India","ACM","New York, NY, USA"
"article","3053674","Christoph  Heger and Andr&#233;  van Hoorn and Mario  Mann and Du&#353;an  Okanovi&#263;","","","","Application Performance Management: State of the Art and Challenges for the Future","429--432","","4","application performance management, software performance engineering","10.1145/3030207.3053674","","","","","","","2017","","Proceedings of the 8th ACM/SPEC on International Conference on Performance Engineering","ICPE '17","","978-1-4503-4404-3","L'Aquila, Italy","ACM","New York, NY, USA"
"article","1368054","Carlos A Velasco and Dimitar  Denev and Dirk  Stegemann and Yehya  Mohamad","","","","A Web Compliance Engineering Framework to Support the Development of Accessible Rich Internet Applications","45--49","","5","EARL, compliance, imergo&#174;, rich internet applications, semantic web, software engineering, web accessibility, web compliance engineering","10.1145/1368044.1368054","","","","","","","2008","","Proceedings of the 2008 International Cross-disciplinary Conference on Web Accessibility (W4A)","W4A '08","","978-1-60558-153-8","Beijing, China","ACM","New York, NY, USA"
"article","358399","Lawrence A. Welsch","","","","Using Electronic Mail As a Teaching Tool","105--108","","4","computer literacy, software engineering","10.1145/358396.358399","Commun. ACM","Feb 1982","25","2","","February","1982","0001-0782","","","","","","ACM","New York, NY, USA"
"article","1810672","Chirag  Variawa and Susan  McCahan","","","","Balancing Content Contextualization and Accessibility in Engineering Assessment","275--276","","2","accessibility, adult education, assessment, contextualization, diversity, engineering education, inclusivity, instruction, learning barrier, pedagogy, universal instructional design","10.1145/1810617.1810672","","","","","","","2010","","Proceedings of the 21st ACM Conference on Hypertext and Hypermedia","HT '10","","978-1-4503-0041-4","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","1989637","Youry  Khmelevsky and Vasyliy  Ustimenko and Ga&#233;tan  Hains and Chris  Kluka and Erol  Ozan and Dmitry  Syrotovsky","","","","International Collaboration in SW Engineering Research Projects","52--56","","5","international collaboration, software development, software engineering, students research projects","10.1145/1989622.1989637","","","","","","","2011","","Proceedings of the 16th Western Canadian Conference on Computing Education","WCCCE '11","","978-1-4503-0792-5","Prince George, British Columbia, Canada","ACM","New York, NY, USA"
"article","2844571","Maureen  Doyle and Candace  Gibson and Michelle  Melish and Rees  Storm","","","","Agile Software Development Study Away","522--527","","6","agile software development, experiential learning, scrum, software engineering, study away","10.1145/2839509.2844571","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","274507","Gerhard  Weber","","","","Programming for Usability in Nonvisual User Interfaces","46--48","","3","evaluation, nonvisual user interfaces, software engineering","10.1145/274497.274507","","","","","","","1998","","Proceedings of the Third International ACM Conference on Assistive Technologies","Assets '98","","1-58113-020-1","Marina del Rey, California, USA","ACM","New York, NY, USA"
"article","2687248","Dmitry  Irtegov and Igor  Knyazev and Julia  Mallaeva and Sergey  Oleynikov and Michael  Rootman and Dmitry  Solovyev","","","","About One Approach to Building Low Latency Network File System","2:1--2:9","2","9","latency, load balancing, multi-layered unification, network accessed storage, network file system, network shared storage, relaxed consistency, shared storage, shared web-hosting","10.1145/2687233.2687248","","","","","","","2014","","Proceedings of the 10th Central and Eastern European Software Engineering Conference in Russia","CEE-SECR '14","","978-1-4503-2889-0","Moscow, Russia","ACM","New York, NY, USA"
"article","2094156","Juha-Matti  Vanhatupa","","","","Game Engines in Game Programming Education: Experiences from Use of the CAGE Game Engine","118--119","","2","game engines, game programming education","10.1145/2094131.2094156","","","","","","","2011","","Proceedings of the 11th Koli Calling International Conference on Computing Education Research","Koli Calling '11","","978-1-4503-1052-9","Koli, Finland","ACM","New York, NY, USA"
"article","1456551","Andr&#233; P. Freire and Renata P. M. Fortes and Marcelo A. S. Turine and Debora M. B. Paiva","","","","An Evaluation of Web Accessibility Metrics Based on Their Attributes","73--80","","8","accessibility metrics, information accessibility, web accessibility, web engineering","10.1145/1456536.1456551","","","","","","","2008","","Proceedings of the 26th Annual ACM International Conference on Design of Communication","SIGDOC '08","","978-1-60558-083-8","Lisbon, Portugal","ACM","New York, NY, USA"
"article","2663484","Todd R. Andel and Lindsey N. Whitehurst and Jeffrey T. McDonald","","","","Software Security and Randomization Through Program Partitioning and Circuit Variation","79--86","","8","circuit variation, program protection, reconfigurable hardware, secure software, software partitioning","10.1145/2663474.2663484","","","","","","","2014","","Proceedings of the First ACM Workshop on Moving Target Defense","MTD '14","","978-1-4503-3150-0","Scottsdale, Arizona, USA","ACM","New York, NY, USA"
"article","973712","Janusz  Jablonowski","","","","Some Experiences in Teaching Teamwork Programming","550--555","","6","computer science education, programming in general, software engineering, teamwork programming","10.1145/973620.973712","","","","","","","2003","","Proceedings of the 4th International Conference Conference on Computer Systems and Technologies: E-Learning","CompSysTech '03","","954-9641-33-3","Rousse, Bulgaria","ACM","New York, NY, USA"
"article","3019752","Mariana  Peixoto and Carla  Silva","","","","A Gamification Requirements Catalog for Educational Software: Results from a Systematic Literature Review and a Survey with Experts","1108--1113","","6","educational software, gamification catalog, requirements engineering, survey, systematic literature review","10.1145/3019612.3019752","","","","","","","2017","","Proceedings of the Symposium on Applied Computing","SAC '17","","978-1-4503-4486-9","Marrakech, Morocco","ACM","New York, NY, USA"
"article","3022423","Xiaohong  Yuan and Li  Yang and Wu  He and Jennifer T. Ellis and Jinsheng  Xu and Cynthia K. Waters","","","","Enhancing Cybersecurity Education Using POGIL (Abstract Only)","719--719","","1","POGIL, assessment, cybersecurity education","10.1145/3017680.3022423","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2380612","Evelyn  Brannock and Nannette  Napier and Kristine  Nagel","","","","Transforming Programming-intensive Courses with Course-embedded Research","203--208","","6","curriculum innovation, software engineering course, undergraduate research","10.1145/2380552.2380612","","","","","","","2012","","Proceedings of the 13th Annual Conference on Information Technology Education","SIGITE '12","","978-1-4503-1464-0","Calgary, Alberta, Canada","ACM","New York, NY, USA"
"article","2647400","Amy  Pavel and Colorado  Reed and Bj&#246;rn  Hartmann and Maneesh  Agrawala","","","","Video Digests: A Browsable, Skimmable Format for Informational Lecture Videos","573--582","","10","education, video digests, video presentation interfaces","10.1145/2642918.2647400","","","","","","","2014","","Proceedings of the 27th Annual ACM Symposium on User Interface Software and Technology","UIST '14","","978-1-4503-3069-5","Honolulu, Hawaii, USA","ACM","New York, NY, USA"
"article","2364419","Mohsen  Asadi and Ebrahim  Bagheri and Bardia  Mohabbati and Dragan  Ga&#353;evi&#263;","","","","Requirements Engineering in Feature Oriented Software Product Lines: An Initial Analytical Study","36--44","","9","evaluation criteria, requirements engineering, software engineering, software product line engineering","10.1145/2364412.2364419","","","","","","","2012","","Proceedings of the 16th International Software Product Line Conference - Volume 2","SPLC '12","","978-1-4503-1095-6","Salvador, Brazil","ACM","New York, NY, USA"
"article","1137852","Sandro  Morasca","","","","Courses for Software Professionals As Two-way Communication Channels Between Academia and Industry","25--28","","4","software industry, software professionals","10.1145/1137842.1137852","","","","","","","2006","","Proceedings of the 2006 International Workshop on Summit on Software Engineering Education","SSEE '06","","1-59593-407-3","Shanghai, China","ACM","New York, NY, USA"
"article","2994606","Brianna J. Tomlinson and Jared  Batterman and Yee Chieh Chew and Ashley  Henry and Bruce N. Walker","","","","Exploring Auditory Graphing Software in the Classroom: The Effect of Auditory Graphs on the Classroom Environment","3:1--3:27","3","27","Auditory displays, educational technologies","10.1145/2994606","ACM Trans. Access. Comput.","November 2016","9","1","","November","2016","1936-7228","","","","","","ACM","New York, NY, USA"
"article","283112","Jean  Mayo and Phil  Kearns","","","","A Secure Networked Laboratory for Kernel Programming","175--177","","3","education, operating systems","10.1145/290320.283112","SIGCSE Bull.","Sept. 1998","30","3","","August","1998","0097-8418","","","","","","ACM","New York, NY, USA"
"article","283112","Jean  Mayo and Phil  Kearns","","","","A Secure Networked Laboratory for Kernel Programming","175--177","","3","education, operating systems","10.1145/282991.283112","","","","","","","1998","","Proceedings of the 6th Annual Conference on the Teaching of Computing and the 3rd Annual Conference on Integrating Technology into Computer Science Education: Changing the Delivery of Computer Science Education","ITiCSE '98","","1-58113-000-7","Dublin City Univ., Ireland","ACM","New York, NY, USA"
"article","1497019","Daniel  Volk","","","","How to Embed a Game Engineering Course into a Computer Science Curriculum","192--195","","4","computer science education, curriculum, game development education, game engineering, software engineering","10.1145/1496984.1497019","","","","","","","2008","","Proceedings of the 2008 Conference on Future Play: Research, Play, Share","Future Play '08","","978-1-60558-218-4","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","1631745","Christopher  Connolly and Gabriele  Meiselwitz","","","","Integrating Software Engineering in Computer Programming Education","50--54","","5","computer science curriculum, information science curriculum, software engineering","10.1145/1631728.1631745","","","","","","","2009","","Proceedings of the 10th ACM Conference on SIG-information Technology Education","SIGITE '09","","978-1-60558-765-3","Fairfax, Virginia, USA","ACM","New York, NY, USA"
"article","3128607","Yuriy  Polyakov and Kurt  Rohloff and Gyana  Sahu and Vinod  Vaikuntanathan","","","","Fast Proxy Re-Encryption for Publish/Subscribe Systems","14:1--14:31","14","31","Proxy re-encryption, delegating access control, lattice encryption, software engineering","10.1145/3128607","ACM Trans. Priv. Secur.","October 2017","20","4","","September","2017","2471-2566","","","","","","ACM","New York, NY, USA"
"article","3131179","Rossana M. de Castro Andrade and Ismayle  de Sousa Santos and Italo Linhares de Ara&#250;jo and Bruno Sab&#243;ia Arag&#227;o and Fernanda  Siewerdt","","","","Retrospective for the Last 10 Years of Teaching Software Engineering in UFC's Computer Department","358--367","","10","Software Engineering, Software Engineering Teaching-Learning Experience, Teaching-Learning Process","10.1145/3131151.3131179","","","","","","","2017","","Proceedings of the 31st Brazilian Symposium on Software Engineering","SBES'17","","978-1-4503-5326-7","Fortaleza, CE, Brazil","ACM","New York, NY, USA"
"article","2016137","Medha S. Sarkar","","","","Digital Democracy Simulation: A Prototype Development","340--341","","2","computer games, pedagogy, software engineering","10.1145/2016039.2016137","","","","","","","2011","","Proceedings of the 49th Annual Southeast Regional Conference","ACM-SE '11","","978-1-4503-0686-7","Kennesaw, Georgia","ACM","New York, NY, USA"
"article","3017733","Sohum  Sohoni and Scotty D. Craig and Shaowen  Lu","","","","Impact of Prior Exposure to the PLP Instruction Set Architecture in a Computer Architecture Course","555--560","","6","computer architecture, computer science education, courseware, educational technology, engineering education","10.1145/3017680.3017733","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1563027","Crist&#243;bal  Costa-Soria and Jennifer  P&#233;rez","","","","Teaching Software Architectures and Aspect-oriented Software Development Using Open-source Projects","385--385","","1","AOSD, reverse engineering, software architecture","10.1145/1595496.1563027","SIGCSE Bull.","September 2009","41","3","","July","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1563027","Crist&#243;bal  Costa-Soria and Jennifer  P&#233;rez","","","","Teaching Software Architectures and Aspect-oriented Software Development Using Open-source Projects","385--385","","1","AOSD, reverse engineering, software architecture","10.1145/1562877.1563027","","","","","","","2009","","Proceedings of the 14th Annual ACM SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '09","","978-1-60558-381-5","Paris, France","ACM","New York, NY, USA"
"article","2663671","Luiz Leandro Fortaleza and Tayana  Conte and Sabrina  Marczak and Rafael  Prikladnicki","","","","Towards a GSE International Teaching Network: Mapping Global Software Engineering Courses","1--5","","5","community building, education, global software engineering, literature review, software engineering, teaching","","","","","","","","2012","","Proceedings of the Second International Workshop on Collaborative Teaching of Globally Distributed Software Development","CTGDSD '12","","978-1-4673-1818-1","Zurich, Switzerland","IEEE Press","Piscataway, NJ, USA"
"article","2024657","Jonathan  Bell and Swapneel  Sheth and Gail  Kaiser","","","","Secret Ninja Testing with HALO Software Engineering","43--47","","5","serious games, social testing, software testing education","10.1145/2024645.2024657","","","","","","","2011","","Proceedings of the 4th International Workshop on Social Software Engineering","SSE '11","","978-1-4503-0850-2","Szeged, Hungary","ACM","New York, NY, USA"
"article","2393618","Liliana  Pasquale and Claudio  Menghi and Mazeiar  Salehie and Luca  Cavallaro and Inah  Omoronyia and Bashar  Nuseibeh","","","","SecuriTAS: A Tool for Engineering Adaptive Security","19:1--19:4","19","4","adaptive software, dynamic access control, goals, security","10.1145/2393596.2393618","","","","","","","2012","","Proceedings of the ACM SIGSOFT 20th International Symposium on the Foundations of Software Engineering","FSE '12","","978-1-4503-1614-9","Cary, North Carolina","ACM","New York, NY, USA"
"article","1839449","Daniela  Chud&#225; and Du&#353;an  Rodina","","","","Automata Simulator","394--399","","6","abacus machine; educational software, finite automata, push down automata, random access machine, simulation, turing machine, visualization of theoretical computer science","10.1145/1839379.1839449","","","","","","","2010","","Proceedings of the 11th International Conference on Computer Systems and Technologies and Workshop for PhD Students in Computing on International Conference on Computer Systems and Technologies","CompSysTech '10","","978-1-4503-0243-2","Sofia, Bulgaria","ACM","New York, NY, USA"
"article","1414055","Mikael  Svahnberg and Ayb&#252;ke  Aurum and Claes  Wohlin","","","","Using Students As Subjects - an Empirical Evaluation","288--290","","3","education, empirical, industry practice, requirements engineering, students","10.1145/1414004.1414055","","","","","","","2008","","Proceedings of the Second ACM-IEEE International Symposium on Empirical Software Engineering and Measurement","ESEM '08","","978-1-59593-971-5","Kaiserslautern, Germany","ACM","New York, NY, USA"
"article","337445","Martin  Orsted","","","","Software Development Engineer in Microsoft: A Subjective View of Soft Skills Required","539--540","","2","soft skills, software development engineer","10.1145/337180.337445","","","","","","","2000","","Proceedings of the 22Nd International Conference on Software Engineering","ICSE '00","","1-58113-206-9","Limerick, Ireland","ACM","New York, NY, USA"
"article","1882419","Thomas  Ostrand and Elaine  Weyuker","","","","Software Testing Research and Software Engineering Education","273--276","","4","embedded systems, industrial internship, software engineering training","10.1145/1882362.1882419","","","","","","","2010","","Proceedings of the FSE/SDP Workshop on Future of Software Engineering Research","FoSER '10","","978-1-4503-0427-6","Santa Fe, New Mexico, USA","ACM","New York, NY, USA"
"article","1352171","Yanqing  WANG and LI  Yijun and Michael  Collins and Peijie  LIU","","","","Process Improvement of Peer Code Review and Behavior Analysis of Its Participants","107--111","","5","behavior analysis, computer science education, learning outcome, peer code review (pcr), software quality assurance (sqa)","10.1145/1352135.1352171","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","1352171","Yanqing  WANG and LI  Yijun and Michael  Collins and Peijie  LIU","","","","Process Improvement of Peer Code Review and Behavior Analysis of Its Participants","107--111","","5","behavior analysis, computer science education, learning outcome, peer code review (pcr), software quality assurance (sqa)","10.1145/1352322.1352171","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1953209","Tom  Nurkkala and Stefan  Brandle","","","","Software Studio: Teaching Professional Software Engineering","153--158","","6","HFOSS, capstone project, software engineering, software studio, studio-based learning","10.1145/1953163.1953209","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","1082450","James M. Hogan and Richard  Thomas","","","","Developing the Software Engineering Team","203--210","","8","problem based learning, software engineering, teamwork","","","","","","","","2005","","Proceedings of the 7th Australasian Conference on Computing Education - Volume 42","ACE '05","","1-920682-24-4","Newcastle, New South Wales, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2445386","Joseph  Lawrance and Seikyung  Jung and Charles  Wiseman","","","","Git on the Cloud in the Classroom","639--644","","6","course management, software engineering, version control","10.1145/2445196.2445386","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","1134478","J. Barrie Thompson and Helen M. Edwards","","","","Third International Summit on Software Engineering Education (SSEE III): Bridging the University/Industry Gap","1011--1012","","2","best practice, education, industry, professional standards, software engineering","10.1145/1134285.1134478","","","","","","","2006","","Proceedings of the 28th International Conference on Software Engineering","ICSE '06","","1-59593-375-1","Shanghai, China","ACM","New York, NY, USA"
"article","299674","Joseph A. Turner and Joseph L. Zachary","","","","Using Course-long Programming Projects in CS2","43--47","","5","CS2, code maintenance, education, programming assignments, software engineering","10.1145/384266.299674","SIGCSE Bull.","March 1999","31","1","","March","1999","0097-8418","","","","","","ACM","New York, NY, USA"
"article","299674","Joseph A. Turner and Joseph L. Zachary","","","","Using Course-long Programming Projects in CS2","43--47","","5","CS2, code maintenance, education, programming assignments, software engineering","10.1145/299649.299674","","","","","","","1999","","The Proceedings of the Thirtieth SIGCSE Technical Symposium on Computer Science Education","SIGCSE '99","","1-58113-085-6","New Orleans, Louisiana, USA","ACM","New York, NY, USA"
"article","1137848","Thomas J. Reichlmay","","","","Collaborating with Industry: Strategies for an Undergraduate Software Engineering Program","13--16","","4","best practice, capstone projects, education, experiential learning, industry, software engineering","10.1145/1137842.1137848","","","","","","","2006","","Proceedings of the 2006 International Workshop on Summit on Software Engineering Education","SSEE '06","","1-59593-407-3","Shanghai, China","ACM","New York, NY, USA"
"article","1082452","James M. Hogan and Glenn  Smith and Richard  Thomas","","","","Tight Spirals and Industry Clients: The Modern SE Education Experience","217--222","","6","iterative development processes, problem based learning, software engineering education","","","","","","","","2005","","Proceedings of the 7th Australasian Conference on Computing Education - Volume 42","ACE '05","","1-920682-24-4","Newcastle, New South Wales, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2828984","Tero  Ahtee and Mikko  Tiusanen","","","","Towards an Ideal Software Engineering Project Course","157--158","","2","project course, project course practices, software engineering education","10.1145/2828959.2828984","","","","","","","2015","","Proceedings of the 15th Koli Calling Conference on Computing Education Research","Koli Calling '15","","978-1-4503-4020-5","Koli, Finland","ACM","New York, NY, USA"
"article","1342235","Kirti  Garg and Vasudeva  Varma","","","","People Issues Relating to Software Engineering Education and Training in India","121--128","","8","India, people issues, problem solving, software engineering education","10.1145/1342211.1342235","","","","","","","2008","","Proceedings of the 1st India Software Engineering Conference","ISEC '08","","978-1-59593-917-3","Hyderabad, India","ACM","New York, NY, USA"
"article","2791063","Mathieu  Acher and Roberto E. Lopez-Herrejon and Rick  Rabiser","","","","SPLTea 2015: Second International Workshop on Software Product Line Teaching","396--396","","1","software engineering teaching, software product lines","10.1145/2791060.2791063","","","","","","","2015","","Proceedings of the 19th International Conference on Software Product Line","SPLC '15","","978-1-4503-3613-0","Nashville, Tennessee","ACM","New York, NY, USA"
"article","2512291","Faith-Michael E. Uzoka and Randy  Connolly and Marc  Schroeder and Namrata  Khemka and Janet  Miller","","","","Computing is Not a Rock Band: Student Understanding of the Computing Disciplines","115--120","","6","computer engineering, computer science, information systems, information technology, software engineering","10.1145/2512276.2512291","","","","","","","2013","","Proceedings of the 14th Annual ACM SIGITE Conference on Information Technology Education","SIGITE '13","","978-1-4503-2239-3","Orlando, Florida, USA","ACM","New York, NY, USA"
"article","1473228","Theresa  Beaubouef and Ghassan  Alkadi","","","","Rough Querying: A Real-world Information Systems Project","87--91","","5","computer science education, database, information system, rough set, software engineering","10.1145/1473195.1473228","SIGCSE Bull.","December 2008","40","4","","November","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2896961","Alexander  Nassal and Matthias  Tichy","","","","Modeling Human Behavior for Software Engineering Simulation Games","8--14","","7","human behavior, project management, simulation, simulation games, software engineering education","10.1145/2896958.2896961","","","","","","","2016","","Proceedings of the 5th International Workshop on Games and Software Engineering","GAS '16","","978-1-4503-4160-8","Austin, Texas","ACM","New York, NY, USA"
"article","1806888","Jens  Fendler and Heike  Winschiers-Theophilus","","","","Towards Contextualised Software Engineering Education: An African Perspective","599--607","","9","Africa, CSE<sup>2</sup>, Namibia, contextualisation, culture, curriculum, education, framework, software engineering","10.1145/1806799.1806888","","","","","","","2010","","Proceedings of the 32Nd ACM/IEEE International Conference on Software Engineering - Volume 1","ICSE '10","","978-1-60558-719-6","Cape Town, South Africa","ACM","New York, NY, USA"
"article","1047492","Deborah A. Trytten","","","","A Design for Team Peer Code Review","455--459","","5","cooperative learning, education, peer code review, software engineering, team work","10.1145/1047124.1047492","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047492","Deborah A. Trytten","","","","A Design for Team Peer Code Review","455--459","","5","cooperative learning, education, peer code review, software engineering, team work","10.1145/1047344.1047492","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","3011301","Yorah  Bosse and Marco Aur&#233;lio Gerosa","","","","Why is Programming So Difficult to Learn?: Patterns of Difficulties Related to Programming Learning Mid-Stage","1--6","","6","Patterns of problems, casual developer, novice, programming, software engineering education","10.1145/3011286.3011301","SIGSOFT Softw. Eng. Notes","November 2016","41","6","","January","2017","0163-5948","","","","","","ACM","New York, NY, USA"
"article","3077301","Brian P. Eddy and Norman  Wilde and Nathan A. Cooper and Bhavyansh  Mishra and Valeria S. Gamboa and Khyati N. Patel and Keenal M. Shah","","","","CDEP: Continuous Delivery Educational Pipeline","55--62","","8","Agile, Continuous Delivery, Continuous Integration, Education, Software Engineering","10.1145/3077286.3077301","","","","","","","2017","","Proceedings of the SouthEast Conference","ACM SE '17","","978-1-4503-5024-2","Kennesaw, GA, USA","ACM","New York, NY, USA"
"article","2889201","Ville T. Heikkil&#228; and Maria  Paasivaara and Casper  Lassenius","","","","Teaching University Students Kanban with a Collaborative Board Game","471--480","","10","games-based learning, kanban, serious games, software engineering education","10.1145/2889160.2889201","","","","","","","2016","","Proceedings of the 38th International Conference on Software Engineering Companion","ICSE '16","","978-1-4503-4205-6","Austin, Texas","ACM","New York, NY, USA"
"article","2845091","Peter  Dolog and Lone Leth Thomsen and Bent  Thomsen","","","","Assessing Problem-Based Learning in a Software Engineering Curriculum Using Bloom&Rsquo;s Taxonomy and the IEEE Software Engineering Body of Knowledge","9:1--9:41","9","41","Problem-based learning, curriculum development, software engineering education","10.1145/2845091","Trans. Comput. Educ.","June 2016","16","3","","May","2016","1946-6226","","","","","","ACM","New York, NY, USA"
"article","3105544","Nicol&#225;s Mart&#237;n Paez","","","","A Flipped Classroom Experience Teaching Software Engineering","16--20","","5","agile, component, education, experience report, flipped classroom, software engineering","10.1109/SECM.2017.6","","","","","","","2017","","Proceedings of the 1st International Workshop on Software Engineering Curricula for Millennials","SECM '17","","978-1-5386-2795-2","Buenos Aires, Argentina","IEEE Press","Piscataway, NJ, USA"
"article","1384294","Dragutin  Petkovic and Gary D. Thompson and Rainer  Todtenhoefer","","","","Assessment and Comparison of Local and Global SW Engineering Practices in a Classroom Setting","78--82","","5","assessment, education, global software engineering, open source development, outsourcing, professional practices, software engineering","10.1145/1597849.1384294","SIGCSE Bull.","September 2008","40","3","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1384294","Dragutin  Petkovic and Gary D. Thompson and Rainer  Todtenhoefer","","","","Assessment and Comparison of Local and Global SW Engineering Practices in a Classroom Setting","78--82","","5","assessment, education, global software engineering, open source development, outsourcing, professional practices, software engineering","10.1145/1384271.1384294","","","","","","","2008","","Proceedings of the 13th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '08","","978-1-60558-078-4","Madrid, Spain","ACM","New York, NY, USA"
"article","947518","Anand  Padmanabhan","","","","The SNet Model: Access, Security and e-Services for Students","182--188","","7","SNet, communication, eServices, email, higher education, information technology, model, wireless","10.1145/947469.947518","","","","","","","2003","","Proceedings of the 31st  Annual ACM SIGUCCS Fall Conference","SIGUCCS '03","","1-58113-665-X","San Antonio, TX, USA","ACM","New York, NY, USA"
"article","3022377","Andreas  Stefik and Richard  Ladner","","","","The Quorum Programming Language (Abstract Only)","641--641","","1","accessibility, computer games, evidence-oriented programming, programming languages","10.1145/3017680.3022377","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2335850","Rubin H. Landau and Manuel J. Paez and Cristian C. Bordeianu","","","","A Blended, Multimodal Access eTextBook in Computational Physics","52:1--52:7","52","7","blended, computational physics, computational science, eBooks, education, executable paper, multimodal","10.1145/2335755.2335850","","","","","","","2012","","Proceedings of the 1st Conference of the Extreme Science and Engineering Discovery Environment: Bridging from the eXtreme to the Campus and Beyond","XSEDE '12","","978-1-4503-1602-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","1268838","William L. Honig and Tejasvini  Prasad","","","","A Classroom Outsourcing Experience for Software Engineering Learning","181--185","","5","computer science enrollment, global software engineering, outsourcing, software development lifecycle, software engineering, team communication","10.1145/1269900.1268838","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268838","William L. Honig and Tejasvini  Prasad","","","","A Classroom Outsourcing Experience for Software Engineering Learning","181--185","","5","computer science enrollment, global software engineering, outsourcing, software development lifecycle, software engineering, team communication","10.1145/1268784.1268838","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","1562961","Ohad  Barzilay and Orit  Hazzan and Amiram  Yehudai","","","","Evaluation of a Software Engineering Course by Reflection","273--277","","5","course design, course evaluation, multidimensional software engineering course, reflection, reflective practitioner perspective, software engineering, software engineering education","10.1145/1595496.1562961","SIGCSE Bull.","September 2009","41","3","","July","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1562961","Ohad  Barzilay and Orit  Hazzan and Amiram  Yehudai","","","","Evaluation of a Software Engineering Course by Reflection","273--277","","5","course design, course evaluation, multidimensional software engineering course, reflection, reflective practitioner perspective, software engineering, software engineering education","10.1145/1562877.1562961","","","","","","","2009","","Proceedings of the 14th Annual ACM SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '09","","978-1-60558-381-5","Paris, France","ACM","New York, NY, USA"
"article","2701323","Christian  Bucholdt and Max  Lillack","","","","Documentation of Recovered Architecture for Variability in Legacy Generator Systems","19:19--19:26","19","8","Macros, Reverse Engineering, Software Architecture, Software Generators, Variability","10.1145/2701319.2701323","","","","","","","2015","","Proceedings of the Ninth International Workshop on Variability Modelling of Software-intensive Systems","VaMoS '15","","978-1-4503-3273-6","Hildesheim, Germany","ACM","New York, NY, USA"
