"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2320818","Darakhshan  Mir and Rebecca N. Wright","","","","A Differentially Private Estimator for the Stochastic Kronecker Graph Model","167--176","","10","information theory, privacy","10.1145/2320765.2320818","","","","","","","2012","","Proceedings of the 2012 Joint EDBT/ICDT Workshops","EDBT-ICDT '12","","978-1-4503-1143-4","Berlin, Germany","ACM","New York, NY, USA"
"article","1029557","Hazem  Said and Louise  Chaytor and Daniel  Humpert and John  Nyland and Robert  Schlemmer and Mark  Stockman and Chris  Christopherson and Patrick  Kumpf and Annu  Prabhakar and Vali  Tadayon and Soleda  Leung and Sam  Geonetta and Russ  McMahon and Tamisra  Sanyal and Tom  Wulf","","","","An Implementation of a Core Curriculum in an Information Technology Degree Program","94--100","","7","curriculum, database, information technology, networking, software, web technologies","10.1145/1029533.1029557","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","2808028","Jai W. Kang and Edward P. Holden and Qi  Yu","","","","Pillars of Analytics Applied in MS Degree in Information Sciences and Technologies","83--88","","6","curriculum, data analytics, database, information sciences and technologies, web technologies.","10.1145/2808006.2808028","","","","","","","2015","","Proceedings of the 16th Annual Conference on Information Technology Education","SIGITE '15","","978-1-4503-3835-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","1822190","Luis  de-Marcos and Fernando  Flores and Jos&#233;-Javier  Mart&#237;nez","","","","Lecturing About the Phenomenology of Databases","313--313","","1","databases, information systems education, phenomenology","10.1145/1822090.1822190","","","","","","","2010","","Proceedings of the Fifteenth Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '10","","978-1-60558-820-9","Bilkent, Ankara, Turkey","ACM","New York, NY, USA"
"article","1999829","Juli&#225;n  Urbano and M&#243;nica  Marrero and Diego  Mart&#237;n and Jorge  Morato","","","","Bringing Undergraduate Students Closer to a Real-world Information Retrieval Setting: Methodology and Resources","293--297","","5","education, evaluation, experiment, information retrieval","10.1145/1999747.1999829","","","","","","","2011","","Proceedings of the 16th Annual Joint Conference on Innovation and Technology in Computer Science Education","ITiCSE '11","","978-1-4503-0697-3","Darmstadt, Germany","ACM","New York, NY, USA"
"article","2078860","Lance C. P&#233;rez and Stephen  Cooper and Elizabeth K. Hawthorne and Susanne  Wetzel and Joel  Brynielsson and Asim Gencer G&#246;kce and John  Impagliazzo and Youry  Khmelevsky and Karl  Klee and Margaret  Leary and Amelia  Philips and Norbert  Pohlmann and Blair  Taylor and Shambhu  Upadhyaya","","","","Information Assurance Education in Two- and Four-year Institutions","39--53","","15","IA, degrees, education, information assurance","10.1145/2078856.2078860","","","","","","","2011","","Proceedings of the 16th Annual Conference Reports on Innovation and Technology in Computer Science Education - Working Group Reports","ITiCSE-WGR '11","","978-1-4503-1122-9","Darmstadt, Germany","ACM","New York, NY, USA"
"article","1645067","Beoungil  Cho and Hyunsang  Youn and Eunseok  Lee","","","","Performability Analysis Method from Reliability and Availability","401--407","","7","Markov chain, availability, dependability, performability, reliability","10.1145/1644993.1645067","","","","","","","2009","","Proceedings of the 2009 International Conference on Hybrid Information Technology","ICHIT '09","","978-1-60558-662-5","Daejeon, Korea","ACM","New York, NY, USA"
"article","1698811","Josep  Domingo-Ferrer and David  Rebollo-Monedero","","","","Measuring Risk and Utility of Anonymized Data Using Information Theory","126--130","","5","information theory, privacy","10.1145/1698790.1698811","","","","","","","2009","","Proceedings of the 2009 EDBT/ICDT Workshops","EDBT/ICDT '09","","978-1-60558-650-2","Saint-Petersburg, Russia","ACM","New York, NY, USA"
"article","1414581","Ashraf  Saad and Lei  He and Joy  Reed and Edward  Strauser and Patrick  Hannigan","","","","Ossabest: A Comprehensive Itest Project for Middle and High School Teachers and Students","71--76","","6","computer science education, information technology education, k-12 outreach, nsf information technology experiences for students and teachers - itest - project","10.1145/1414558.1414581","","","","","","","2008","","Proceedings of the 9th ACM SIGITE Conference on Information Technology Education","SIGITE '08","","978-1-60558-329-7","Cincinnati, OH, USA","ACM","New York, NY, USA"
"article","2047609","Pelin  Aksoy","","","","A Novel Junior Transition Course for Students of Applied Information Technology","49--54","","6","area of focus, curriculum initiative, information technology education, transition course","10.1145/2047594.2047609","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","2380560","Rex Perez Bringula","","","","Influence of Proximity to and Accessibility of School on School Choice of Information Technology Students","19--24","","6","accessibility, distance, information technology education, proximity, school choice, travel time","10.1145/2380552.2380560","","","","","","","2012","","Proceedings of the 13th Annual Conference on Information Technology Education","SIGITE '12","","978-1-4503-1464-0","Calgary, Alberta, Canada","ACM","New York, NY, USA"
"article","1862233","Kathryn  Egea and Soon-Kyeong  Kim and Trish  Andrews and Karin  Behrens","","","","Approaches Used by Cross-cultural and Cross-discipline Students in Teamwork for a First-year Course in Web Design","87--96","","10","cross-cultural and cross-discipline team work, information technology education","","","","","","","","2010","","Proceedings of the Twelfth Australasian Conference on Computing Education - Volume 103","ACE '10","","978-1-920682-84-2","Brisbane, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2832951","Francisco  Lepe-Salazar","","","","A Model to Analyze and Design Educational Games with Pedagogical Foundations","1:1--1:14","1","14","educational games, game design, learning sciences, learning theories, model, pedagogy, serious games","10.1145/2832932.2832951","","","","","","","2015","","Proceedings of the 12th International Conference on Advances in Computer Entertainment Technology","ACE '15","","978-1-4503-3852-3","Iskandar, Malaysia","ACM","New York, NY, USA"
"article","947518","Anand  Padmanabhan","","","","The SNet Model: Access, Security and e-Services for Students","182--188","","7","SNet, communication, eServices, email, higher education, information technology, model, wireless","10.1145/947469.947518","","","","","","","2003","","Proceedings of the 31st  Annual ACM SIGUCCS Fall Conference","SIGUCCS '03","","1-58113-665-X","San Antonio, TX, USA","ACM","New York, NY, USA"
"article","2691892","Cara  Tang and Cindy S. Tucker and Elizabeth K. Hawthorne","","","","Correlating ACM Core IT Learning Outcomes with Associate Degree and Certificate Programs (Abstract Only)","684--684","","1","community college, education, information technology, two-year college","10.1145/2676723.2691892","","","","","","","2015","","Proceedings of the 46th ACM Technical Symposium on Computer Science Education","SIGCSE '15","","978-1-4503-2966-8","Kansas City, Missouri, USA","ACM","New York, NY, USA"
"article","2465602","Maha  Al-Yahya and Auhood  Al-Faries and Remya  George","","","","CURONTO: An Ontological Model for Curriculum Representation","358--358","","1","curriculum, higher education, information technology, ontology, semantic web","10.1145/2462476.2465602","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","1227501","Charles  Border","","","","The Development and Deployment of a Multi-user, Remote Access Virtualization System for Networking, Security, and System Administration Classes","576--580","","5","VMware, computer labs, information technology education, security, virtual machines","10.1145/1227504.1227501","SIGCSE Bull.","March 2007","39","1","","March","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1227501","Charles  Border","","","","The Development and Deployment of a Multi-user, Remote Access Virtualization System for Networking, Security, and System Administration Classes","576--580","","5","VMware, computer labs, information technology education, security, virtual machines","10.1145/1227310.1227501","","","","","","","2007","","Proceedings of the 38th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '07","","1-59593-361-1","Covington, Kentucky, USA","ACM","New York, NY, USA"
"article","2047679","Janet S. Renwick and C. Bryan Foltz","","","","Learning Styles of Information Technology Students","313--314","","2","IT education, learning styles","10.1145/2047594.2047679","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","2517936","Ellen W. Zegura and Rebecca E. Grinter","","","","Community Building for Capacity Building: Case Study of Liberia's iLab","171--174","","4","ICTD, community of practice, computing education","10.1145/2517899.2517936","","","","","","","2013","","Proceedings of the Sixth International Conference on Information and Communications Technologies and Development: Notes - Volume 2","ICTD '13","","978-1-4503-1907-2","Cape Town, South Africa","ACM","New York, NY, USA"
"article","1029540","Jeremiah K. Jones and Gordon W. Romney","","","","Honeynets: An Educational Resource for IT Security","24--28","","5","IT educational resource, curricula, honeynet, honeypot, information assurance, information technology, security education","10.1145/1029533.1029540","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","3051478","Jennie  Carroll and Blaize Horner Reich","","","","Technology Portfolios: How Individuals Manage Multiple Digital Technologies","75--92","","18","field research, portfolio theory, selection of multiple technologies, technology portfolio","10.1145/3051473.3051478","SIGMIS Database","February 2017","48","1","","February","2017","0095-0033","","","","","","ACM","New York, NY, USA"
"article","1666621","Kazunori  Miyata and Katsuhiro  Umemoto and Takeo  Higuchi","","","","An Education Method for VR Content Creation Using Groupwork","10:1--10:5","10","5","emerging technology, groupwork, virtual reality","10.1145/1666611.1666621","","","","","","","2009","","ACM SIGGRAPH ASIA 2009 Educators Program","SIGGRAPH ASIA '09","","","Yokohama, Japan","ACM","New York, NY, USA"
"article","2095609","Cuong Duc Nguyen and Khoi Duy Vo and Dang Bach Bui and Dung Tien Nguyen","","","","An Ontology-based IT Student Model in an Educational Social Network","379--382","","4","information technology, ontology, social network, user modeling","10.1145/2095536.2095609","","","","","","","2011","","Proceedings of the 13th International Conference on Information Integration and Web-based Applications and Services","iiWAS '11","","978-1-4503-0784-0","Ho Chi Minh City, Vietnam","ACM","New York, NY, USA"
"article","2445324","Jiangjiang  Liu and Cheng-Hsien  Lin and Phillip  Potter and Ethan Philip Hasson and Zebulun David Barnett and Michael  Singleton","","","","Going Mobile with App Inventor for Android: A One-week Computing Workshop for K-12 Teachers","433--438","","6","computer science education, curriculum, information systems education","10.1145/2445196.2445324","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2380608","Brian  Tomaszewski and Edward  Holden","","","","The Geographic Information Science and Technology and Information Technology Bodies of Knowledge: An Ontological Alignment","195--200","","6","curriculum, geographic information science and technology","10.1145/2380552.2380608","","","","","","","2012","","Proceedings of the 13th Annual Conference on Information Technology Education","SIGITE '12","","978-1-4503-1464-0","Calgary, Alberta, Canada","ACM","New York, NY, USA"
"article","2656455","Barry M. Lunt and Bill  Paterson","","","","An Academic Profile of IT Faculty in the USA","163--166","","4","academic credentials, faculty profile, information technology faculty","10.1145/2656450.2656455","","","","","","","2014","","Proceedings of the 15th Annual Conference on Information Technology Education","SIGITE '14","","978-1-4503-2686-5","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2656472","Susan M. Chard and Brenda  Lloyd","","","","The Evolution of Information Technology Capstone Projects into Research Projects","61--64","","4","Capstone projects, industry, information technology projects, research","10.1145/2656450.2656472","","","","","","","2014","","Proceedings of the 15th Annual Conference on Information Technology Education","SIGITE '14","","978-1-4503-2686-5","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","1741940","B.  Singh and M.  Kaur","","","","IT Applications in Healthcare","170--172","","3","communication technology, eHealth, healthcare, information technology, telemedicine","10.1145/1741906.1741940","","","","","","","2010","","Proceedings of the International Conference and Workshop on Emerging Trends in Technology","ICWET '10","","978-1-60558-812-4","Mumbai, Maharashtra, India","ACM","New York, NY, USA"
"article","1029541","Keith A. Morneau","","","","Designing an Information Security Program As a Core Competency of Network Technologists","29--32","","4","IT education, information security education, network security, security","10.1145/1029533.1029541","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","1999905","Bee Bee  Chua and Danilo Valeros Bernardo II","","","","Integrating Scholarly Articles Within e-Learning Courses: A Framework","392--392","","1","educators, learners, scholarly articles, student learning","10.1145/1999747.1999905","","","","","","","2011","","Proceedings of the 16th Annual Joint Conference on Innovation and Technology in Computer Science Education","ITiCSE '11","","978-1-4503-0697-3","Darmstadt, Germany","ACM","New York, NY, USA"
"article","1085337","Colin  Price and Elizabeth  Coulter-Smith","","","","Developing a Theory and Practise of Pervasive Information Capture, Processing, Visualization and Documentation","96--102","","7","bauhaus, collaborative learning environments, education, installation art, locative media, pervasive information, visualization","10.1145/1085313.1085337","","","","","","","2005","","Proceedings of the 23rd Annual International Conference on Design of Communication: Documenting &Amp; Designing for Pervasive Information","SIGDOC '05","","1-59593-175-9","Coventry, United Kingdom","ACM","New York, NY, USA"
"article","1384324","Herman  Koppelman and Harald  Vranken","","","","Experiences with a Synchronous Virtual Classroom in Distance Education","194--198","","5","active learning, distance education, educational technology, pedagogy, virtual classroom","10.1145/1597849.1384324","SIGCSE Bull.","September 2008","40","3","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1384324","Herman  Koppelman and Harald  Vranken","","","","Experiences with a Synchronous Virtual Classroom in Distance Education","194--198","","5","active learning, distance education, educational technology, pedagogy, virtual classroom","10.1145/1384271.1384324","","","","","","","2008","","Proceedings of the 13th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '08","","978-1-60558-078-4","Madrid, Spain","ACM","New York, NY, USA"
"article","2556924","Yanli  Li","","","","Application and Development of Computer Technology in Quality Education","237:237--237:237","237","1","Application, Computer technology, Quality Education, development","10.1145/2556871.2556924","","","","","","","2013","","Proceedings of the Second International Conference on Innovative Computing and Cloud Computing","ICCC '13","","978-1-4503-2119-8","Wuhan, China","ACM","New York, NY, USA"
"article","1029590","Mark  Stockman and Louise  Chaytor and Daniel  Humpert and John  Nyland and Robert  Schlemmer and Hazem  Said and Chris  Christopherson and Patrick  Kumpf and Annu  Prabhakar and Vali  Tadayon and Soleda  Leung and Sam  Geonetta and Russ  McMahon and Tamisra  Sanyal and Tom  Wulf","","","","An Implementation of Secondary Tracks in an Information Technology Degree Program","231--234","","4","curriculum, database, information technology, networking, software, web technologies","10.1145/1029533.1029590","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","961527","Judy  Sheard and Martin  Dick","","","","Influences on Cheating Practice of Graduate Students in IT Courses: What Are the Factors?","45--49","","5","cheating, graduate students, information technology, plagiarism","10.1145/961290.961527","SIGCSE Bull.","September 2003","35","3","","June","2003","0097-8418","","","","","","ACM","New York, NY, USA"
"article","961527","Judy  Sheard and Martin  Dick","","","","Influences on Cheating Practice of Graduate Students in IT Courses: What Are the Factors?","45--49","","5","cheating, graduate students, information technology, plagiarism","10.1145/961511.961527","","","","","","","2003","","Proceedings of the 8th Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '03","","1-58113-672-2","Thessaloniki, Greece","ACM","New York, NY, USA"
"article","1168838","Andy Ju An Wang","","","","IT Education in the Flattening World","99--104","","6","IT curriculum, emerging technologies, globalization, internationalization","10.1145/1168812.1168838","","","","","","","2006","","Proceedings of the 7th Conference on Information Technology Education","SIGITE '06","","1-59593-521-5","Minneapolis, Minnesota, USA","ACM","New York, NY, USA"
"article","3125706","Svetlana  Peltsverger and Lei  Li and Rebecca  Rutherfoord","","","","The Evolution of the Master of Science in Information Technology Curriculum","179--179","","1","computing curricula, curriculum, graduate program, information technology education","10.1145/3125659.3125706","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","1631753","Ye Diana Wang and Nima  Zahadat","","","","Teaching Web Development in the Web 2.0 Era","80--86","","7","ajax, information technology education, pedagogy, web 2.0, web development","10.1145/1631728.1631753","","","","","","","2009","","Proceedings of the 10th ACM Conference on SIG-information Technology Education","SIGITE '09","","978-1-60558-765-3","Fairfax, Virginia, USA","ACM","New York, NY, USA"
"article","1095762","Brian H. Cameron and Shaun C. Knight and John F. Semmer","","","","The IT Consulting Model: Innovative Methods for Industry Partnerships","205--210","","6","information technology consulting, innovative curricula, project teams","10.1145/1095714.1095762","","","","","","","2005","","Proceedings of the 6th Conference on Information Technology Education","SIGITE '05","","1-59593-252-6","Newark, NJ, USA","ACM","New York, NY, USA"
"article","1812579","M. Bemardine Dias and M. Freddie Dias and Sarah  Belousov and Mohammed Kaleemur Rahman and Saurabh  Sanghvi and Imran  Fanaswala and Wael  Ghazzawi and Ameer  Abdulsalam and Noura  El-Moughny and S. Raghu Menon","","","","An Automated Braille Writing Tutor with Multilingual Exercises and Educational Games","478--478","","1","assistive technology, braille, educational games, visually impaired","","","","","","","","2009","","Proceedings of the 3rd International Conference on Information and Communication Technologies and Development","ICTD'09","","978-1-4244-4662-9","Doha, Qatar","IEEE Press","Piscataway, NJ, USA"
"article","2307115","Timothy  Charoenying and Alex  Gaysinsky and Kimiko  Ryokai","","","","The Choreography of Conceptual Development in Computer Supported Instructional Environments","162--167","","6","design-based research, educational technology, embodied cognition, embodied interaction, learning theory, mathematics education, physical activity","10.1145/2307096.2307115","","","","","","","2012","","Proceedings of the 11th International Conference on Interaction Design and Children","IDC '12","","978-1-4503-1007-9","Bremen, Germany","ACM","New York, NY, USA"
"article","2517927","Amalia  Sabiescu and Izak  van Zyl and Marta  Pucciarelli and Lorenzo  Cantoni and Andy  Bytheway and Wallace  Chigona and Stefano  Tardini","","","","Changing Mindsets: The Attitude of Pre-service Teachers on Technology for Teaching","136--139","","4","attitude toward technology, pre-service teacher education, technology imperative, technology in education","10.1145/2517899.2517927","","","","","","","2013","","Proceedings of the Sixth International Conference on Information and Communications Technologies and Development: Notes - Volume 2","ICTD '13","","978-1-4503-1907-2","Cape Town, South Africa","ACM","New York, NY, USA"
"article","2369259","Amit  Saxena and Urvashi  Sahni and Rahul  Gupta and Anjana  Arora and Richard  Anderson and Natalie  Linnell","","","","Evaluating Facilitated Video Instruction for Primary Schools in Rural India","41:1--41:10","41","10","developing regions, educational technology, evaluation, teaching","10.1145/2369220.2369259","","","","","","","2010","","Proceedings of the 4th ACM/IEEE International Conference on Information and Communication Technologies and Development","ICTD '10","","978-1-4503-0787-1","London, United Kingdom","ACM","New York, NY, USA"
"article","266868","Lisa  Neal","","","","Virtual Classrooms and Communities","81--90","","10","collaborative technologies, distance education, distance learning, training","10.1145/266838.266868","","","","","","","1997","","Proceedings of the International ACM SIGGROUP Conference on Supporting Group Work: The Integration Challenge","GROUP '97","","0-89791-897-5","Phoenix, Arizona, USA","ACM","New York, NY, USA"
"article","2667488","Nicholas  Vanderschantz and Annika  Hinze and Sally Jo Cunningham","","","","Current Educational Technology Use for Digital Information Acquisition by Young New Zealand Children","125--134","","10","ICT, children's technology, mobile information search","","","","","","","","2014","","Proceedings of the Thirty-Seventh Australasian Computer Science Conference - Volume 147","ACSC '14","","978-1-921770-30-2","Auckland, New Zealand","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2461142","Raja S. Kushalnagar and Walter S. Lasecki and Jeffrey P. Bigham","","","","Captions Versus Transcripts for Online Video Content","32:1--32:4","32","4","captions, deaf education, online education, transcripts","10.1145/2461121.2461142","","","","","","","2013","","Proceedings of the 10th International Cross-Disciplinary Conference on Web Accessibility","W4A '13","","978-1-4503-1844-0","Rio de Janeiro, Brazil","ACM","New York, NY, USA"
"article","588654","Michael  Giordano and Laurel Warren Trufant","","","","Instituting an Institute: Go for It!","33--38","","6","design, educational technology, faculty development, institute, instructional technology, training","10.1145/588646.588654","","","","","","","2002","","Proceedings of the 30th Annual ACM SIGUCCS Conference on User Services","SIGUCCS '02","","1-58113-564-5","Providence, Rhode Island, USA","ACM","New York, NY, USA"
"article","1999903","Orry M. Messer and Angelo  Kyrilov","","","","The Use of Mediating Artifacts in Embedding Problem Solving Processes in an e-Learning Environment","390--390","","1","cognitive theory, e-learning, mediating artifacts","10.1145/1999747.1999903","","","","","","","2011","","Proceedings of the 16th Annual Joint Conference on Innovation and Technology in Computer Science Education","ITiCSE '11","","978-1-4503-0697-3","Darmstadt, Germany","ACM","New York, NY, USA"
"article","1140224","Vladim&#237;r  Bure&#353;","","","","Systems Thinking As a Basis for Ambient Intelligence","318--318","","1","ambient intelligence, information technology, manager, systems thinking","10.1145/1140123.1140224","SIGCSE Bull.","September 2006","38","3","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1140224","Vladim&#237;r  Bure&#353;","","","","Systems Thinking As a Basis for Ambient Intelligence","318--318","","1","ambient intelligence, information technology, manager, systems thinking","10.1145/1140124.1140224","","","","","","","2006","","Proceedings of the 11th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITICSE '06","","1-59593-055-8","Bologna, Italy","ACM","New York, NY, USA"
"article","359410","Kathy  Lynch and Angela  Carbone and Peter  Jamieson and David  Arnott","","","","Adopting a Studio-based Education Approach into Information Technology (Poster Session)","254--","","","collaborative learning, information technology, learning, studio-based education, teaching","10.1145/359369.359410","","","","","","","2000","","Proceedings of the Australasian Conference on Computing Education","ACSE '00","","1-58113-271-9","Melbourne, Australia","ACM","New York, NY, USA"
"article","1806530","Joseph  Jeffery","","","","Breaking the Mold: Why Computer Science Needs to Be a Fundamental Science Within the BC Curriculum","12:1--12:3","12","3","K-12, computer science, education, information technology, teaching","10.1145/1806512.1806530","","","","","","","2010","","Proceedings of the 15th Western Canadian Conference on Computing Education","WCCCE '10","","978-1-4503-0098-8","Kelowna, British Columbia, Canada","ACM","New York, NY, USA"
"article","1734273","W. Richards Adrion and Renee  Fall and Manuel  Matos and Alan R. Peterfreund","","","","Integrating Evaluation into Program Development: Benefits of Baselining a NSF-BPC Alliance","27--31","","5","broadening participation, community colleges, information technology education and workforce","10.1145/1734263.1734273","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","2047676","Heidi J.C. Ellis and Gregory W. Hislop","","","","Student IT Services to Support Open Source Software for Humanity","307--308","","2","IT services, information technology education, open source software","10.1145/2047594.2047676","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","2808671","Priscila Cadorin Nicolete and Marta Adriana da Silva Cristiano and Juarez Bento da Silva and Simone Meister Sommer Bilessimo and Jos&#233; Pedro Schardosim Sim&#227;o and Kryscia Daviana Ram&#237;rez Benavides and Jo&#227;o Bosco da Mota Alves","","","","Mathematics and Technological Integration in the Brazilian Basic Education As Motivation to STEM","591--598","","8","education, educational technology, mathematics","10.1145/2808580.2808671","","","","","","","2015","","Proceedings of the 3rd International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '15","","978-1-4503-3442-6","Porto, Portugal","ACM","New York, NY, USA"
"article","2886004","Svetlana  Peltsverger","","","","A Survey of University System of Georgia Cyber Security Programs","14:1--14:3","14","3","cyber security education, information security, information security education","10.1145/2885990.2886004","","","","","","","2015","","Proceedings of the 2015 Information Security Curriculum Development Conference","InfoSec '15","","978-1-4503-4049-6","Kennesaw, Georgia","ACM","New York, NY, USA"
"article","2978187","Zahra  Alqubaiti and Lei  Li and Jing  He","","","","The Paradox of Social Media Security: Users' Perceptions Versus Behaviors","29--34","","6","behavior, perceptions, protection motivation theory, social media security","10.1145/2978178.2978187","","","","","","","2016","","Proceedings of the 5th Annual Conference on Research in Information Technology","RIIT '16","","978-1-4503-4453-1","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","2971499","Lieve  Laporte and Bieke  Zaman","","","","Informing Content-driven Design of Computer Programming Games: A Problems Analysis and a Game Review","61:1--61:10","61","10","Educational games, computer programming games, instructional design","10.1145/2971485.2971499","","","","","","","2016","","Proceedings of the 9th Nordic Conference on Human-Computer Interaction","NordiCHI '16","","978-1-4503-4763-1","Gothenburg, Sweden","ACM","New York, NY, USA"
"article","2559234","Joseph Jay Williams and Ren&#233; F. Kizilcec and Daniel M. Russell and Scott R. Klemmer","","","","Learning Innovation at Scale","131--134","","4","learning technologies, massive open online courses, moocs, online education, online learning","10.1145/2559206.2559234","","","","","","","2014","","CHI '14 Extended Abstracts on Human Factors in Computing Systems","CHI EA '14","","978-1-4503-2474-8","Toronto, Ontario, Canada","ACM","New York, NY, USA"
"article","3003412","Miki  Vizner and Amanda  Strawhacker","","","","Curious Construction Kit: A Programmable Building Kit for Early Childhood","90--93","","4","Constructionism, Early childhood education, Educational technology, Tangible user interface","10.1145/3003397.3003412","","","","","","","2016","","Proceedings of the 6th Annual Conference on Creativity and Fabrication in Education","FabLearn '16","","978-1-4503-4802-7","Stanford, CA, USA","ACM","New York, NY, USA"
"article","2483736","Angela  Carbone and Jason  Ceddia","","","","Common Areas for Improvement in ICT Units That Have Critically Low Student Satisfaction","167--176","","10","ICT education, education quality in ICT, ground theory analysis, teaching strategy","","","","","","","","2012","","Proceedings of the Fourteenth Australasian Computing Education Conference - Volume 123","ACE '12","","978-1-921770-04-3","Melbourne, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2090139","Chris  Teplovs and Nobuko  Fujita and Ravi  Vatrapu","","","","Generating Predictive Models of Learner Community Dynamics","147--152","","6","analysis, game theory, information visualization, latent semantic analysis, learner models, social network analysis","10.1145/2090116.2090139","","","","","","","2011","","Proceedings of the 1st International Conference on Learning Analytics and Knowledge","LAK '11","","978-1-4503-0944-8","Banff, Alberta, Canada","ACM","New York, NY, USA"
"article","2663490","Pierre  Coucheney and Giuseppe  D'acquisto and Patrick  Maill&#233; and Maurizio  Naldi and Bruno  Tuffin","","","","Influence of Search Neutrality on the Economics of Advertisement-Financed Content","10:1--10:21","10","21","Computational advertising, content providers, game theory, search engines, search neutrality","10.1145/2663490","ACM Trans. Internet Technol.","October 2014","14","2-3","","October","2014","1533-5399","","","","","","ACM","New York, NY, USA"
"article","2808036","Bill  Dafnis","","","","The Innovation Diffusion Paradox in Undergraduate Information Technology Student Outcomes","15--20","","6","assessment, disruptive change., information technology innovation","10.1145/2808006.2808036","","","","","","","2015","","Proceedings of the 16th Annual Conference on Information Technology Education","SIGITE '15","","978-1-4503-3835-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","2978206","Russell  McMahon","","","","A Comparison Between the ACM/IEEE Computer Science Curriculum Guidelines and the Information Technology Curriculum Guidelines","13--13","","1","computer science, curriculum development, information technology","10.1145/2978192.2978206","","","","","","","2016","","Proceedings of the 17th Annual Conference on Information Technology Education","SIGITE '16","","978-1-4503-4452-4","Boston, Massachusetts, USA","ACM","New York, NY, USA"
"article","1095766","Ken  Abernethy and Kevin  Treu and George  Piegari and Han  Reichgelt","","","","A Learning Object Repository in Support of Introductory IT Courses","223--227","","5","information technology, repository, reusable learning objects","10.1145/1095714.1095766","","","","","","","2005","","Proceedings of the 6th Conference on Information Technology Education","SIGITE '05","","1-59593-252-6","Newark, NJ, USA","ACM","New York, NY, USA"
"article","1810584","Irene  Posch and Hideaki  Ogawa and Christopher  Lindinger and Roland  Haring and Horst  H&#246;rtner","","","","Introducing the FabLab As Interactive Exhibition Space","254--257","","4","Fab Lab, education environment, emerging technologies, informal learning, interactive exhibition, rapid prototyping, technological literacy","10.1145/1810543.1810584","","","","","","","2010","","Proceedings of the 9th International Conference on Interaction Design and Children","IDC '10","","978-1-60558-951-0","Barcelona, Spain","ACM","New York, NY, USA"
