"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Applying the Chilean Educational Experience in HCI to Peruvian Undergraduate and Graduate Programs","J. A. Pow-Sang; C. Rusu; C. Zapata; S. Roncagliolo","Pontificia Univ. Catolica del Peru, Lima","2009 Second International Conferences on Advances in Computer-Human Interactions","20090213","2009","","","360","364","The importance of human-computer interaction (HCI) education for software professionals should be evident and well understood, when designing computing programs, at all levels. Unfortunately there is a lack of HCI courses in Peruvian computing programs. Changing curricula is often difficult and involves a long bureaucratic process. However, making small changes in courses' approach and emphasis only requires good will from the professors.The current paper presents a proposal to introduce HCI topics and/or courses in the Informatics Engineering curricula at Pontificia Universidad Catolica del Peru, based on the Chilean educational experience at Pontificia Universidad Catolica de Valparaiso.","","POD:978-1-4244-3351-3","10.1109/ACHI.2009.23","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4782540","Computer Science Curricula;Human-Computer Interaction;Usability","Computer science;Computer science education;Educational programs;Human computer interaction;Informatics;Proposals;Software engineering;Software systems;Systems engineering and theory;Usability","computer science education;educational computing;human computer interaction","Chilean educational experience;Peruvian computing programs;Peruvian graduate programs;Peruvian undergraduate programs;human-computer interaction education","","0","","33","","","","1-7 Feb. 2009","","IEEE","IEEE Conference Publications"
"Petri Net Toolbox in control engineering education","M. H. Matcovschi; C. Mahulea; C. Lefter; O. Pastravanu","Department of Automatic Control and Applied Informatics, Technical University &#191;Gh. Asachi&#191; of Iasi, Blvd. Mangeron 53A, 700050 Iasi, Romania","2006 IEEE Conference on Computer Aided Control System Design, 2006 IEEE International Conference on Control Applications, 2006 IEEE International Symposium on Intelligent Control","20090206","2006","","","2298","2303","The Petri Net Toolbox (PN Toolbox) for MATLAB is a software package that offers instruments for the simulation, analysis and design of untimed, deterministic and stochastic P-/T-timed and stochastic Petri nets (PNs). The facilities available in this toolbox are appropriate for studying the dynamics of many classes of discrete-event systems. The Petri Net Simulink Block (PNSB) allows the modeling and analysis of hybrid systems whose event-driven part(s) is (are) modeled based on the PN formalism. The current paper focuses on the exploitation of the PN Toolbox for illustrating the usage of the PN theory in Control Engineering from the pedagogic point of view, the discussion being supported by example problems and comments on the teaching goals. The PN Toolbox is included in the Connections Program of The MathWorks Inc., as a third party product.","2165-3011;21653011","CD-ROM:0-7803-9797-5","10.1109/CACSD-CCA-ISIC.2006.4776998","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4776998","","Analytical models;Control engineering;Control engineering education;Discrete event systems;Instruments;MATLAB;Mathematical model;Petri nets;Software packages;Stochastic processes","","","","2","","21","","","","4-6 Oct. 2006","","IEEE","IEEE Conference Publications"
"Requirements for Remote RF Laboratory Applications: An Educators' Perspective","N. E. Cagiltay; E. Aydin; R. Oktem; A. Kara; M. Alexandru; B. Reiner","Dept. of Software Eng., Atilim Univ., Ankara","IEEE Transactions on Education","20090203","2009","52","1","75","81","This paper discusses the results of a study of the requirements for developing a remote RF laboratory. This study draws on the perspectives of educators in university electrical engineering departments and in technical colleges, on the teaching of the radio frequency (RF) domain. The study investigates how these educators would like the technical content of a state of the art RF laboratory to be designed. As far as the authors know, no publication exists in the literature that investigates the requirements and needs of remote laboratories in that particular field. The outcomes of this work are expected to guide remote laboratory platform developers towards the most effective design of their platforms. The analysis of the results showed that educators would like the technical content of the laboratory to cover basic communication techniques, microwave circuits and devices, antennas and propagation, RF technology, and radio system design aspects of modern telecommunication systems. They would therefore like the laboratory instrumentation to be designed to that end. The educators also reported the need for advanced experimental setups which require expensive RF measurement devices. The discrepancy between university and technical college views was also considered in this paper.","0018-9359;00189359","","10.1109/TE.2008.919806","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4696058","Educational technology;electrical engineering education;life-long learning;radio frequency (RF);remote laboratory","Antennas and propagation;Education;Electrical engineering;Microwave antennas;Microwave circuits;Microwave communication;Microwave devices;Microwave theory and techniques;Radio frequency;Remote laboratories","electrical engineering education;laboratories;teaching","RF technology;laboratory instrumentation;microwave circuits;radio frequency domain teaching;radio system design;remote RF laboratory","","22","","26","","","20081209","Feb. 2009","","IEEE","IEEE Journals & Magazines"
"The Theory and Practice of Bilingual Teaching in ""Object-Oriented Software Engineering""","Z. Wei; Z. Tao; C. H. M. Lewis; F. F. Duan","Coll. of Software & Microelectron., Northwestern Polytech. Univ., Xian","2009 International Conference on Computer Engineering and Technology","20090202","2009","2","","417","419","In this paper, we describe the main courses of object-oriented software engineering, analyze the necessity of bilingual teaching and explain in detail the teaching plan and strategy of object-oriented software engineering. Finally, we, summarize the advantages and disadvantages of this bilingual teaching course. We conclude that practice has proved the worth of bilingual teaching in object-oriented software engineering.","","POD:978-0-7695-3521-0","10.1109/ICCET.2009.33","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4769635","bilingual teaching;object-oriented;software engineering","Education;Educational institutions;Globalization;Microelectronics;Natural languages;Object oriented modeling;Programming;Software design;Software engineering;Software testing","computer science education;educational courses;object-oriented programming;software engineering;teaching","bilingual teaching course;object-oriented software engineering","","1","","5","","","","22-24 Jan. 2009","","IEEE","IEEE Conference Publications"
"Development of softwares for teaching electromagnetics","Y. Akhtar; R. Garg","E & ECE Deptt., IIT Kharagpur, India","2008 International Conference on Recent Advances in Microwave Theory and Applications","20090127","2008","","","278","278","Summary form only given. The students are by and large averse to electromagnetics. The reasons for this could vary from: the subject is highly conceptual, to students dislike for vector calculus, to lack of visualization of vector fields. Unlike subjects such as mechanics where one can visualize the subject through common experience, electromagnetics involve electric and magnetic fields which can be measured but cannot be seen. Electromagnetics would thus require the mental ability to visualize without which understanding of concepts not readily apparent from equations, would become difficult; leading to disinterest in the subject. Although the electromagnetic fields cannot be seen, they can be at least computed and presented graphically in colour; and thus help in visualization. With these points in mind, we have tried to understand and develop tools for simulation and visual presentation of certain physical phenomenon in electromagnetics. One may use computational methods to develop softwares specifically for teaching. The computational techniques such as finite difference, FDTD, FEM, MoM, etc may be employed for this purpose. The FDTD method is found to be most interesting for teaching because it produces animation of wave propagation; which is the basis of high frequency electromagnetics. The development of softwares based on FDTD is a highly skilled job, and the simulation results differ slightly from the expected results because of discretization errors. We have used Matlab for generating data related to various physical phenomenon, and used its movie feature to play those frames repeatedly to generate the effect of wave propagation, reflection, transmission etc in one-dimension. The basic approach used for the development of softwares will be presented.","","POD:978-1-4244-2690-4","10.1109/AMTA.2008.4763260","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4763260","","Calculus;Education;Electric variables measurement;Electromagnetic fields;Electromagnetic measurements;Finite difference methods;Magnetic field measurement;Mechanical variables measurement;Time domain analysis;Visualization","electromagnetism;finite difference time-domain analysis;finite element analysis;software engineering;teaching","FDTD;FEM;computational methods;discretization errors;electromagnetics;finite difference;mental ability;software development;teaching;wave propagation","","0","","","","","","21-24 Nov. 2008","","IEEE","IEEE Conference Publications"
"A teaching evaluation model based on information entropy and its application","X. Zheng; H. Liu; H. Zhu","School of Information Science and Engineering, Shandong Normal University, Jinan, China","2008 IEEE International Symposium on IT in Medicine and Education","20090109","2008","","","811","816","Most universities and colleges are employing teaching evaluations to guide their work. However, no feasible and effective systems satisfy their requirements currently. This paper first presents a suit of evaluation indices based on the multiple evaluation subjects and developmental evaluation theory. Then, a teaching evaluation model based on information entropy is proposed, in which weight calculation of evaluation indices doesnpsilat require past experiences and is easily implemented by computers. At last, the information entropy based teaching evaluation system (IETES) is described, which adopts B/S architecture and is deployed on the Internet. The applications in our school show that the IETES is feasible and effective.","","CD-ROM:978-1-4244-2511-2; POD:978-1-4244-2510-5","10.1109/ITME.2008.4743980","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4743980","","Application software;Computer architecture;Education;Educational institutions;Feedback;Information entropy;Information science;Information technology;Internet;Remuneration","Internet;computer aided instruction;educational administrative data processing;entropy;teaching","IETES;Internet;browser-server architecture;information entropy based teaching evaluation system;teaching evaluation index model","","4","","6","","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"Teaching Quality Evaluation Approach Based on SVM","Yao-feng Xue; Hua-li Sun; Yong-he Wu; Gui-tao Cao; Zhi-ting Zhu","Distance Education College & e-Educational System Engineering Research Center, East China Normal University, Shanghai, China, 200062","2008 IEEE International Symposium on IT in Medicine and Education","20090109","2008","","","150","153","This paper presents a novel evaluation approach of the teaching quality based on support vector machines (SVMs). Firstly, the evaluation index selection and the teaching quality levels are provided. Secondly, the teaching quality evaluation approach including the four evaluation indexes and three ranks based on one-against-one mode of SVM is proposed. Finally, simulation results are presented to demonstrate the feasibility of the evaluation approach.","","CD-ROM:978-1-4244-2511-2; POD:978-1-4244-2510-5","10.1109/ITME.2008.4743841","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4743841","","Distance learning;Education;Educational institutions;Face detection;Proteins;Quality management;Software engineering;Support vector machine classification;Support vector machines;Systems engineering and theory","educational technology;support vector machines;teaching","SVM;evaluation index selection;evaluation indexes;support vector machines;teaching quality evaluation approach;teaching quality levels","","0","","7","","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"Research on distributed GIS process modeling and integration","R. s. Jia; Y. Jiang; H. m. Sun; X. j. Wei","College of Information Science and Engineering, ShanDong University of Science and Technology, 266510, Qingdao, China","2008 IEEE International Symposium on IT in Medicine and Education","20090109","2008","","","33","38","The rapid progress of GIS application has put forward higher demands to GIS software. Although the secondary development capabilities and degree of openness of GIS software have improved greatly now, but there are still many problems, such as the inadequacy of spatial data handling and analysis capacity, poor openness, difficult sharing of data and services. The paper provides a solution of rapid application development for distributed GIS software project in view of engineering technology. Based on the relating theories of process modeling and management technology of workflow, the goal of the paper is the development of GIS application software that is space-oriented transaction processing and decision support. Concept model of spatial data suitable for process modeling will be discussed. Based on the process model of workflow, the paper combines system implementation method of process modeling which includes the distributional GIS technology and the software component technology.","","CD-ROM:978-1-4244-2511-2; POD:978-1-4244-2510-5","10.1109/ITME.2008.4743818","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4743818","","Application software;Educational technology;Engineering management;Geographic Information Systems;Information analysis;Paper technology;Software development management;Software engineering;Space technology;Technology management","data analysis;distributed processing;geographic information systems;integrated software;software engineering;transaction processing","GIS application software;decision support;distributed GIS process integration;distributed GIS process modeling;distributed GIS software project;engineering technology;process management;rapid application development;secondary development capabilities;software component;space-oriented transaction processing;spatial data analysis;spatial data handling","","0","","9","","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"Visualization tool for transient stability monitoring of bulk power systems based on DSR","Zeng Yuan; Wei Wei; Zhao Jinli; Jia Hongjie","Key Laboratory of Power System Simulation and Control of Ministry of Education, Tianjin University, China","APCCAS 2008 - 2008 IEEE Asia Pacific Conference on Circuits and Systems","20090109","2008","","","1900","1903","Dynamic security region (DSR) gives power system engineers systematic and global information about the feasible operation region. This paper is a result of an investigation into the use of DSR concept and its effective application in bulk power systems. It particularly concerns with developing a software-based tool for the transient stability monitoring in the on-line operation environment. A practical DSR solving method based on massively parallel computer clusters is described, and a new software package, named power system dynamic security region (PSDSR) is developed. Following a brief discussion about the main requirements, the paper gives a summary of the development of PSDSR from both the software architecture and the function implementation. A most distinctive character, the practical application in monitoring the cut-set power flows, with result visualization is emphasized.","","Electronic:978-1-4244-2342-2; POD:978-1-4244-2341-5","10.1109/APCCAS.2008.4746416","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4746416","","Application software;Information security;Monitoring;Power engineering and energy;Power system dynamics;Power system security;Power system stability;Power system transients;Systems engineering and theory;Visualization","computerised monitoring;load flow;power system analysis computing;power system security;power system transient stability","PSDSR;bulk power systems;cut-set power flows;online monitoring;parallel computer clusters;power system dynamic security region;software package;transient stability monitoring;visualization technique","","0","","16","","","","Nov. 30 2008-Dec. 3 2008","","IEEE","IEEE Conference Publications"
"Design for the embedded network protocol simulation experiment system","Min Zeng; Feng Li","School of Computer Science and Telecommunication Engineering, Jiangsu University, Zhenjiang, 212013, China","2008 IEEE International Symposium on IT in Medicine and Education","20090109","2008","","","848","853","The basic concepts and technologies of the computer network involve numerous abstract theories and a mass of network protocols, which make many abecedarians difficult to understand. Trying to solve this problem, a network protocol simulation experiment system was constructed based on the PXA255 Xscale processor and the Linux embedded system to help with the simulation teaching of TCP/IP protocols. Under an undisturbed environment with no interference from other packets, and real actions of computer network being well simulated, this system enables students to better understand interactive steps of network protocols and communication mechanisms between correlative protocols.","","CD-ROM:978-1-4244-2511-2; POD:978-1-4244-2510-5","10.1109/ITME.2008.4743987","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4743987","","Analytical models;Application software;Computational modeling;Education;Educational institutions;Hardware;Interference;Local area networks;Medical simulation;Protocols","computer aided instruction;electrical engineering education;embedded systems;transport protocols","PXA255 Xscale processor;TCP/IP protocols;abecedarians;correlative protocols;embedded network protocol simulation","","0","","12","","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"WFVL: Workflow Technology Based Virtual Laboratory System","A. Sun; H. Wang; Dexian Zhang","School of Information Science and Engineering, Henan University of Technology, Zhengzhou, 450001, China","2008 IEEE International Symposium on IT in Medicine and Education","20090109","2008","","","460","463","The engineering experiments need to highlight the logics, steps, rules and details of involved intricate operations, but which are always neglected by the students. In this paper, we propose our workflow technology based virtual laboratory system (WFVL) for data mining. It subdivides the general data analysis model into detachable elements and encapsulates them as reusable Web services, which can be selected and linked referring to different operation logic or existing workflow model to create, achieve and observe different virtual experiments based on simulation data. WFVL uses the Predictive Model Markup Language (PMML) to describe different user models, which can be stored into model repository for teachers to create analysis or evaluation report of experimental teaching.","","CD-ROM:978-1-4244-2511-2; POD:978-1-4244-2510-5","10.1109/ITME.2008.4743907","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4743907","","Analytical models;Data analysis;Data mining;Education;Laboratories;Logic;Markup languages;Predictive models;Systems engineering and theory;Web services","computer aided instruction;data analysis;data encapsulation;data mining;engineering computing;engineering education;laboratories;student experiments;workflow management software","Predictive Model Markup Language;Web service reusability;data analysis model;data encapsulation;data mining;engineering experiments;experimental teaching;virtual experiments;virtual laboratory system;workflow technology","","1","","8","","","","12-14 Dec. 2008","","IEEE","IEEE Conference Publications"
"Design, implementation and use of a remote network lab as an aid to support teaching computer network","M. A. Vivar; A. R. Magna","Computer Science Department, Universidad de Valparaiso, Chile","2008 Third International Conference on Digital Information Management","20090109","2008","","","905","909","This article presents the design, implementation and use of a remote network lab as an aid to support teaching computer networks. The purpose is to enable students complement the learning of the theory with practical experimentation in networking devices from any room with Internet access. Unlike the current solutions based on mainly emulation and simulation software, the remote laboratory presented is a server and a Web application that allows the students to interact remotely with commercial network devices, such as cutting-edge switches, routers and firewall that are widely used in the workplace. This proposal reduces the expenses of installing new laboratories and moving students who are far from their classrooms. The use of the remote laboratory has been compared, by means of a quasi- experiment, to the use of traditional network labs with seniors students of computing engineering. The outcomes show a similarity between both approaches, turning the remote network lab an effective tool to support teaching computer network.","","CD-ROM:978-1-4244-2917-2; POD:978-1-4244-2916-5","10.1109/ICDIM.2008.4746847","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4746847","computer;laboratory;networks;remote;teaching","Application software;Computational modeling;Computer networks;Education;Emulation;IP networks;Network servers;Remote laboratories;Switches;Web server","Internet;computer aided instruction;teaching","Internet access;commercial network devices;computer network;cutting-edge switches;firewall;remote network lab;routers;teaching","","5","","8","","","","13-16 Nov. 2008","","IEEE","IEEE Conference Publications"
"An Effective Remote Control System Based on TCP/IP","X. Geng; S. Wu; J. Wang; P. Li","Sch. of Civil Eng., Qingdao Technol. Univ., Qingdao, China","2008 International Conference on Advanced Computer Theory and Engineering","20090106","2008","","","425","429","With the network technology development, remote technology is gradually occupying the technology mainstream. It has become more and more popular in the home office and distance education. The rapid development provides a broad world to the remote control software. Pcanywhere, damewhere, QQ remote assistance, and other remote-control software have emerged. In remote control, improving efficiency and ensuring accuracy of the transmission are paramount to evaluate the success of a remote control software. This paper has developed a remote control system, and focuses on intercepting the control and the images, and TCP-stick packages. Solving these problems well is useful to improve the efficiency of the system and ease the pressure on network. Finally, through analysis and experiments, methods are proved to be effective.","2154-7491;21547491","POD:978-0-7695-3489-3","10.1109/ICACTE.2008.202","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4736994","","Communication system control;Computer networks;Control systems;Distance learning;Keyboards;Mice;Network servers;Packaging;TCPIP;Web server","computer networks;telecontrol;transport protocols","Pcanywhere;QQ remote assistance;TCP-stick package;TCP/IP;damewhere;network technology development;remote control software;remote control system;remote technology","","1","","5","","","","20-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Application of NS2 in Education of Computer Networks","Z. A. Qun; W. Jun","Sch. of Comput. & Inf. Technol., Beijing Jiaotong Univ., Beijing","2008 International Conference on Advanced Computer Theory and Engineering","20090106","2008","","","368","372","In order to solve the realistic problems in the teaching and experiment of computer network courses, a NS2-based demonstration and experiment system for computer network courses has been constructed. This system is made up of two parts, one of which is the demonstration system for teachers to demonstrate in class, and the other is the experiment system for students to do experiment in the laboratory or after school. This system has achieved some beneficial effect in the education practice. The future work is focused on the improvement of the experiment database.","2154-7491;21547491","POD:978-0-7695-3489-3","10.1109/ICACTE.2008.89","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4736983","NS2;computer network courses;demonstration system;experiment system","Analytical models;Application software;Computational modeling;Computer networks;Computer science education;Computer simulation;Discrete event simulation;Laboratories;Object oriented modeling;Protocols","computer aided instruction;computer networks;computer science education;discrete event simulation;educational courses","2008 NS2-based demonstration system;NS2-based experiment system;computer network courses;computer network education;network simulation tools","","3","","3","","","","20-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Applications of Data Mining in the Education Resource Based on XML","C. x. Song; K. Ma","Qinghai Normal Univ., Xining","2008 International Conference on Advanced Computer Theory and Engineering","20090106","2008","","","943","946","As the quick development of Internet, more and more application of XML data description appears in the Internet. How to access the knowledge we need effectively among numerous XML data is becoming a main research direction. This paper studies the data mining of XML document initially, divides the mining of XML document into structure mining and content mining, introduces the knowledge to analyze by using the data mining, such as classification, assembly and relevancy and also analyzes the mould of mining data according to some typical educational resources.","2154-7491;21547491","POD:978-0-7695-3489-3","10.1109/ICACTE.2008.170","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4737096","","Application software;Association rules;Data analysis;Data mining;Internet;Performance analysis;Predictive models;Relational databases;Tree data structures;XML","Internet;XML;data mining;education","Internet;XML data description;content mining;data mining;educational resources;structure mining","","2","","5","","","","20-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Support Mathematical Instruction in Web-Based Learning System Using Object-Oriented Approach","H. M. S. Ahmed","","2008 International Conference on Advanced Computer Theory and Engineering","20090106","2008","","","1089","1094","With one of the most interesting developments in the information age is the emergence of the Internet technology in education where the teaching and learning process play a major role. The education world is experiencing a change not just in terms of curriculum but also in terms of approaches to teaching and learning strategies. These changes in learning strategies from traditional to dynamic strategies based on the use of information technology create a learner centered learning environment. The most important role of an instructor in an online environment is a high degree of interactivity and participation. This means designing and conducting learning activities that result in engagement with the subject matter and with fellow learners using proper pedagogical approaches are very important.The development of e-Learning in the sciences in general and in mathematics in particular has not met the general expectations. The instructional design of the teaching of mathematics incorporates the elements on mathematical approaches, hierarchy of teaching, interactive multimedia, systematically designed and developed teaching and learning modules and sub modules, and holistic development of students OO (Object-Oriented) analysis and design techniques were developed to help in the modeling of business, the analysis of requirements and the design software. With the rapid growth of OO technology, a number of techniques in OO have been developed and integrated. UML was designed to bring together the best feature of a number of analysis and design techniques and notations to produce an industry standard.The unified modeling language (UML) is an effective and popular notation which is used to capture high-level designs for software systems. However, one aspect of software system design which is not typically captured in a UML document is a record of the likely (or desired) rate of performance of the major activities of the system. When this information is not included in the initi- - al UML description of a system it increases the likelihood that the performance of the software system being developed will not be considered until very late in the software development process.","2154-7491;21547491","POD:978-0-7695-3489-3","10.1109/ICACTE.2008.15","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4737126","","Education;Educational technology;Fellows;Information technology;Internet;Learning systems;Mathematics;Software design;Software systems;Unified modeling language","Internet;Unified Modeling Language;computer aided instruction;distance learning;mathematics computing;multimedia computing;natural sciences computing;object-oriented methods;software engineering;teaching","Internet technology;UML description;Unified Modeling Language;Web-based learning system;interactive multimedia;learner centered learning environment;mathematical instruction;mathematics teaching;object-oriented approach;pedagogical approach;software development process;software system","","0","","25","","","","20-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Research of Instruction Monitor System Based on Process Management","M. Wang; Z. Qi","Dept. of Software Eng., Shenzhen Polytech., Shenzhen","2008 Second International Symposium on Intelligent Information Technology Application","20090106","2008","2","","221","225","In the process of instruction in the computer lab, students could run not only the program related with teaching, but also any program not related with the instruction. This seriously interferes with the teaching. A solution to prohibit running irrelevant programs is given in this article. Creating special thread to monitor student's process, through process compare algorithm to control all irrelevant processes. In this paper, an introduction of design is given, specially, the algorithm of listing current processes, the irrelevant processes controlling, and the algorithm of defend in support are introduced. The system had been applied in practice of instruction. It proved from both theory and practice that the solution is scientific, reliable and valuable practically.","","POD:978-0-7695-3497-8","10.1109/IITA.2008.498","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4739760","UDP communication protocol;multithread;non instruction related program;process management","Automatic control;Computer aided instruction;Computer networks;Computerized monitoring;Control systems;Engineering management;Innovation management;Process control;Technology management;Yarn","computer aided instruction;computer science education;computerised monitoring;educational administrative data processing;human computer interaction;teaching","instruction monitor system;irrelevant programs;process management;teaching","","0","","10","","","","20-22 Dec. 2008","","IEEE","IEEE Conference Publications"
"Enhancing simulation as improvement and decision support system tool","H. Garcia; E. Garcia","Industrial and Systems Engineering Department, Tecnologico de Monterrey, 64849, Mexico","2008 Winter Simulation Conference","20081230","2008","","","2549","2554","Lecturing a discrete event simulation course implies some challenges for the instructors. These challenges implies taking decisions from the design of the course to the selection of the didactic strategy to be used in each lecture. On the other hand, the use of games during a lecture make easier the understanding of simulation concepts. Moreover, games may be designed to show the impact of changing the value of the decision variables, similar to a decision support system software. This paper presents a methodology to design an interactive simulation game, useful to teach discrete event simulation for undergraduate courses. The main objective of the game is to create an environment to make easier the studentsÂ¿ understanding about simulation, such that they may learn the benefits of using simulation as modeling and analysis tool, and they may receive training on decision making concepts.","0891-7736;08917736","CD-ROM:978-1-4244-2708-6; POD:978-1-4244-2707-9","10.1109/WSC.2008.4736366","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4736366","","Analytical models;Capability maturity model;Decision making;Decision support systems;Design methodology;Discrete event simulation;Game theory;Modeling;Quality management;Software systems","computer aided instruction;computer science education;decision making;decision support systems;discrete event simulation;game theory;interactive systems;teaching","decision making;decision support system software;decision support system tool;discrete event simulation course;interactive simulation game;teaching;undergraduate courses","","1","","11","","","","7-10 Dec. 2008","","IEEE","IEEE Conference Publications"
"A Web-Based Mashup Environment for On-the-Fly Service Composition","Q. Zhao; G. Huang; J. Huang; X. Liu; H. Mei","Key Lab. of High Confidence Software Technol., Peking Univ., Beijing, China","2008 IEEE International Symposium on Service-Oriented System Engineering","20081230","2008","","","32","37","The web-based service composition, e.g. mashup, is becoming a popular style to reuse web services. From the perspective of reuse, existing work has limitations on qualifying whether the service or the service composition satisfies user requirements and adapting the service or composition according to the qualification results. For addressing these limitations, this paper proposes an on-the-fly approach to web-based service composition. Firstly, we do not distinguish the design-time and run-time of services and their composition so that they can be qualified in a what you see is what you get manner when services are selected or assembled. Secondly, we propose a component model for separating the service business and user interface so that they can be changed dynamically and independently in the adaptation of service selection and composition. This approach is demonstrated by a browser-based mashup tool.","","CD-ROM:978-0-7695-3499-2","10.1109/SOSE.2008.9","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4730459","mashup;on the fly;service composition","Assembly;Computer science;Computer science education;Educational technology;Mashups;Qualifications;Runtime;Systems engineering and theory;Systems engineering education;User interfaces","Web services;user interfaces","Web services;Web-based mashup environment;browser-based mashup tool;on-the-fly service composition;service business;user interface","","12","","10","","","","18-19 Dec. 2008","","IEEE","IEEE Conference Publications"
"Curriculum Development and Progressive Engineering Practice Design in Embed System Education","L. xiaojuan; G. Yong; Y. Huimei","College of Information Engineering Capital Normal University, lixjxxxy@263.net","2008 IEEE/ASME International Conference on Mechtronic and Embedded Systems and Applications","20081230","2008","","","228","232","The development of courses system for embed system and the exploration of realistic embedded systems design experience for students are described in the paper. The design pay more attention on developing students's professional skills that will serve students well in their careers besides the requisite related basic theory. The curriculum design is shaped into two technology courses mainstreams, one is for universal processors system and the other focus on system on programmable chip (SOPC), a novel schedule of embedded systems education with professional engineering practice and progressive cooperative experiential learning is putted forward. The effect of the schedule from lecturers' response and student's assessment comments show that it is effective to develop the student's engineering practice, teamwork and active-learning skills.","","POD:978-1-4244-2367-5","10.1109/MESA.2008.4735752","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4735752","Professional engineering practice;course design;embeded system curriculum;progressive experience","Curriculum development;Design engineering;Embedded computing;Embedded software;Embedded system;Engineering profession;Processor scheduling;Software design;Systems engineering and theory;Systems engineering education","computer science education;educational courses;electronic engineering computing;electronic engineering education;embedded systems;microcontrollers;system-on-chip","SOPC;curriculum development;educational course;embedded system education;progressive cooperative experiential learning;progressive engineering practice design;system-on-programmable chip;universal processor system","","2","","10","","","","12-15 Oct. 2008","","IEEE","IEEE Conference Publications"
"Model-Checking of Web Services Choreography","H. Yang; X. Zhao; C. Cai; Z. Qiu","Coll. of Comput. Sci., Beijing Univ. of Technol., Beijing, China","2008 IEEE International Symposium on Service-Oriented System Engineering","20081230","2008","","","79","84","Web services choreography describes the global model of service interactions among a set of participants. In order to achieve a common business goal, the protocols of interaction must be correct. In this paper, we model interactions with recordings of state/channel variable changes that can occur as a result of carrying out the interactions. Thus, it is possible to verify not only normal control flow properties such as deadlock-freeness, but also channel-passing related problems such as channel-absence. Concretely, we propose a small language CDL, together with an operational semantics. We illustrate with a T-Shirts procurement protocol how service choreographies can be specified in CDL, and how the verification can be carried out using the SPIN model-checker.","","CD-ROM:978-0-7695-3499-2","10.1109/SOSE.2008.40","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4730467","Choreography;Model-checking;WS-CDL","Application software;CD recording;Chaos;Computer science education;Educational institutions;Informatics;Procurement;Protocols;Systems engineering and theory;Web services","Web services;programming languages;protocols","SPIN model-checker;T-Shirts procurement protocol;Web services choreography;channel-absence;channel-passing;control flow properties;deadlock-freeness;model checking;operational semantics;service interactions;small language CDL","","10","","12","","","","18-19 Dec. 2008","","IEEE","IEEE Conference Publications"
