"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"An arabic ontology-based learning system for children with intellectual challenges","Abdel Ghani Karkar; M. Saleh; S. Saad; J. M. Al Ja'am","Dept. of Comput. Sci. & Eng., Qatar Univ., Doha, Qatar","2014 IEEE Global Engineering Education Conference (EDUCON)","20140605","2014","","","670","675","Children with intellectual challenges (IC) are growing up with extensive exposure to computer technology. Computer software and assistive devices have the potential to help these children in education, career development, and independent living. However, most of the software, tools and web sites that these children interact with are designed without consideration of their special needs, making these elements less effective or completely inaccessible for them. This paper proposes an assistive education system that dynamically generates multimedia tutorials for children with IC in the state of Qatar. We use several techniques to generate the tutorials which include: Arabic text processing, entities relationship extraction, multimedia-based ontology, and online retrieval of multimedia contents. The main aim of our system is to enhance those children learning capabilities, understanding, communications, thinking and memorization skills through multimedia.","2165-9559;21659559","Electronic:978-1-4799-3191-0; POD:978-1-4799-3192-7; USB:978-1-4799-3190-3","10.1109/EDUCON.2014.6826165","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6826165","Accessibility;Intellectual Challenges;Learning;Multimedia Tutorials;Ontology;Special Education","Computers;Integrated circuits;Multimedia communication;Ontologies;Servers;Software;Tutorials","Web sites;computer aided instruction;handicapped aids;information retrieval;multimedia computing;natural language processing;ontologies (artificial intelligence);text analysis","Arabic ontology-based learning system;Arabic text processing;Qatar;Web sites;assistive devices;assistive education system;children learning capability;computer software;computer technology;entities relationship extraction;intellectual challenges;memorization skills;multimedia content;multimedia tutorials;multimedia-based ontology;online retrieval;thinking skills","","0","","17","","","","3-5 April 2014","","IEEE","IEEE Conference Publications"
"WolfBot: A distributed mobile sensing platform for research and education","J. Betthauser; D. Benavides; J. Schornick; N. O'Hara; J. Patel; J. Cole; E. Lobaton","North Carolina State Univ., Raleigh, NC, USA","Proceedings of the 2014 Zone 1 Conference of the American Society for Engineering Education","20140526","2014","","","1","8","Mobile sensor networks are often composed of agents with weak processing capabilities and some means of mobility. However, recent developments in embedded systems have enabled more powerful and portable processing units capable of analyzing complex data streams in real time. Systems with such capabilities are able to perform tasks such as 3D visual localization and tracking of targets. They are also well-suited for environmental monitoring using a combination of cameras, microphones, and sensors for temperature, air-quality, and pressure. Still there are few compact platforms that combine state of the art hardware with accessible software, an open source design, and an affordable price. In this paper, we present an in-depth comparison of several mobile distributed sensor network platforms, and we introduce the WolfBot platform which offers a balance between capabilities, accessibility, cost and an open-design. Experiments analyzing its computer-vision capabilities, power consumption, and system integration are provided.","","Electronic:978-1-4799-5233-5; POD:978-1-4799-5234-2","10.1109/ASEEZone1.2014.6820632","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6820632","Distributed sensing platform;Open design platform;Swarm robotics","Cameras;Hardware;Mobile communication;Robot sensing systems;Software","environmental monitoring (geophysics);geophysical techniques;mobile robots;robot vision;wireless sensor networks","3D visual localization;WolfBot platform;complex data streams;computer-vision capabilities;distributed mobile sensing platform;embedded systems;environmental monitoring;mobile distributed sensor network platforms;mobile sensor networks;open source design;portable processing units;power consumption;system integration;target tracking","","2","","37","","","","3-5 April 2014","","IEEE","IEEE Conference Publications"
"Providing collaborative support to virtual and remote laboratories","L. de la Torre; R. Heradio; C. A. Jara; J. Sanchez; S. Dormido; F. Torres; F. A. Candelas","Dept. de Inf. y Autom., ETSI Inf. de la Univ. Nac. de Educ. a Distancia, Madrid, Spain","IEEE Transactions on Learning Technologies","20131209","2013","6","4","312","323","Virtual and remote laboratories (VRLs) are e-learning resources that enhance the accessibility of experimental setups providing a distance teaching framework which meets the student's hands-on learning needs. In addition, online collaborative communication represents a practical and a constructivist method to transmit the knowledge and experience from the teacher to students, overcoming physical distance and isolation. This paper describes the extension of two open source tools: (1) the learning management system Moodle, and (2) the tool to create VRLs Easy Java Simulations (EJS). Our extension provides: (1) synchronous collaborative support to any VRL developed with EJS (i.e., any existing VRL written in EJS can be automatically converted into a collaborative lab with no cost), and (2) support to deploy synchronous collaborative VRLs into Moodle. Using our approach students and/or teachers can invite other users enrolled in a Moodle course to a real-time collaborative experimental session, sharing and/or supervising experiences at the same time they practice and explore experiments using VRLs.","1939-1382;19391382","","10.1109/TLT.2013.20","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6523034","Collaborative learning tools;e-learning;educational technology;virtual and remote laboratories","Collaboration;Education courses;Electronic learning;Remote laboratories;Virtual environments","Java;computer aided instruction;control engineering education;distance learning;educational courses;public domain software;virtual instrumentation","EJS;Easy Java Simulations;Moodle course;constructivist method;distance teaching framework;e-learning resources;experience sharing;experience supervision;knowledge transmission;learning management system;online collaborative communication;open source tools;physical distance;physical isolation;real-time collaborative experimental session;student hands-on learning needs;synchronous collaborative VRL;synchronous collaborative support;virtual and remote laboratories","","24","","54","","","20130604","Oct.-Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Mobile app development and usability research to help dementia and Alzheimer patients","C. Yamagata; J. F. Coppola; M. Kowtko; S. Joyce","Seidenberg School of Computer Science and Information Systems, Pace University 861 Bedford Rd., Pleasantville, NY 10570","2013 IEEE Long Island Systems, Applications and Technology Conference (LISAT)","20130815","2013","","","1","6","Caregiver anecdotes attest that music and photographs play an important role for family members diagnosed with Alzheimer's disease (AD), even those with severe AD. Tablets and iPads, which are prevalent, can be utilized with dementia patients in portraying favorite music and family photographs via apps developed in close partnership with geriatric facilities. Anecdotal research has shown that non-verbal late-stage dementia patients have become stimulated when iPods played their beloved tunes. There is an unmet need in geriatric facilities for stimulating dementia patients, as well providing hard-core data for proving increased cognitive abilities with technology. Technology can help bridge the gap between patients and staff to improve the quality of life for the cognitively impaired. This study addresses cognitive functioning and quality of life for people diagnosed with dementia via technology. In recent times, the influx of older adults suffering from Alzheimer's or dementia related illness has impacted the U.S. Healthcare system. Cognition significantly declines in older adults with AD or dementia over the course of the disease, causing most to be dependent on caregivers, thus routinely institutionalized. Caregivers are often required to focus their attention on addressing the agitation or discomfort of the AD or dementia patient. Research has shown that technology instruments such as iPods, help stimulate those with dementia. This study focuses on innovative devices such as iPads and tablets, which are mainstream and easy to use, cannot only help determine stage of dementia, but also provide stimulation to improve cognitive functioning. It is hoped that this research will analyze that specially created apps and existing assistive software can be used to decrease the symptoms and improve cognition of older adults suffering from AD or other dementia related diseases. Via service-learning courses, students developed an easy-to-use application for tablets to help- older adults with disabilities more readily use the technology. Student programmers produced apps and performed usability tests with the dementia patients, as well as met with geriatric facility personnel to produce application software that meets the patients, family, and caregiver needs and expectations. For example, a student term project produced an application entitled Candoo that utilizes Google's voice recognition and synthesis engine to navigate the web, provide the weather, and supply pill reminder alerts. Another application example included one that allows families to electronically send photographs, video clips, and favorite music from anywhere to loved ones for enjoyment. Furthermore, older adults were assessed by nursing students for cognitive functioning before, and after the semester's intervention. Such mobile apps could allow dementia persons to become less agitated and stay in their homes longer, while also providing awareness and positive change of attitude by those of another generation towards the elderly. This research will discuss student developed mobile applications in the scope of helping improve the quality of life of patients with AD or dementia.","","Electronic:978-1-4673-6245-0; POD:978-1-4673-6244-3","10.1109/LISAT.2013.6578252","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6578252","Accessibility;Aged User;Assistive Technologyies;Computer Science Education;Elderly;Older Adults;Senior Citizen;Software Engineering;Sundowning","Animals;Dementia;Mobile communication;Sociology;Statistics;Tablet computers","cognition;diseases;geriatrics;handicapped aids;mobile computing;patient treatment;speech recognition;speech synthesis","AD;Alzheimer patients;Candoo;Google voice recognition;Google voice synthesis engine;US healthcare system;caregiver anecdotes;cognitive abilities;cognitive functioning;geriatric facilities;iPads;iPods;mobile app development;music;nonverbal late-stage dementia patients;older adults;photographs;service-learning courses;student programmers;tablet application;usability research;usability tests;video clips","","5","","19","","","","3-3 May 2013","","IEEE","IEEE Conference Publications"
"Adapted interfaces and interactive electronic devices for the smart home","L. E. Anido; S. M. Valladares; M. J. Fernandez-Iglesias; C. Rivas; M. Gomez","Department of Telematics Engineering, University of Vigo, Spain","2013 8th International Conference on Computer Science & Education","20130715","2013","","","472","477","This paper discusses a novel TV-based home platform to provide multimedia interactive services and tele-assistance. This system is based on a low-cost architecture that integrates a wide range of interaction and control devices to dramatically improve the users' experience. Besides, accessibility has been a major concern, as this proposal is intended to facilitate access to new information and communication technologies to elder and disabled people, who spend most of the time at home. The solution proposed is open and independent of specific hardware and software providers, and implements a modular add-on strategy that facilitates customization and the inclusion of new functionalities.","","Electronic:978-1-4673-4463-0; POD:978-1-4673-4464-7","10.1109/ICCSE.2013.6553957","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6553957","Adapted Interfaces;Control Devices;Interactive;Smart Home;Tele-care;interactive TV","Communications technology;Computers;Indexes;Sociology;Statistics","home automation;interactive devices;multimedia computing;television","TV-based home platform;adapted interfaces;disabled people;elder people;hardware providers;interactive electronic devices;low-cost architecture;modular add-on strategy;multimedia interactive services;smart home;software providers;teleassistance","","1","","32","","","","26-28 April 2013","","IEEE","IEEE Conference Publications"
"An edutainment system for assisting qatari children with moderate intellectual and learning disability through exerting physical activities","M. S. Saleh; J. M. Aljaam; A. Karime; A. El Saddik","Department of Computer Science & Engineering, College of Engineering, Qatar University, Doha, Qatar","2013 IEEE Global Engineering Education Conference (EDUCON)","20130613","2013","","","886","892","Children with Moderate Intellectual Disability (MID) and those with Moderate Learning Disability (MLD) are growing up with extensive exposure to computer technology. Computers and computer-related devices have the potential to help these children in education, career development, and independent living. However, most of the software, games, and web sites that MID and MLD children interact with are designed without consideration of their special needs, making the applications less effective or completely inaccessible. This paper introduces an edutainment system specifically designed to help these children have an enhanced and enjoyable learning process, while addresses the need for integrating physical activity into their daily lives. The proposed system consists of a padded floor mat that includes sixteen square tiles supported by sensors, which are used to interact with a number of software games specifically designed to suit the mental needs of children with ID. The system aims for enhancing both MID and MLD children learning capabilities, understanding, communications, thinking, memorization, and obesity problems.","2165-9559;21659559","Electronic:978-1-4673-6110-1; POD:978-1-4673-6111-8; USB:978-1-4673-6109-5","10.1109/EduCon.2013.6530211","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6530211","Accessibility;Computer Technology;Disability;Edutainment;Learning;MID;MLD","Computers;Education;Games;Obesity;Pediatrics;Sensors;Software","assisted living;computer aided instruction;computer games;handicapped aids;pressure sensors;psychology","MID children;MLD children;Qatari children;career development;communication problem;computer technology;computer-related devices;disabled children;edutainment system;enjoyable learning process;independent living;learning capabilities;memorization problem;mental needs;moderate intellectual disability;moderate learning disability;obesity problems;padded floor mat;physical activities;sensors;software games;understanding problem","","0","","24","","","","13-15 March 2013","","IEEE","IEEE Conference Publications"
"Educational application of remote experimentation for mobile devices","W. Rochadel; J. B. da Silva; J. P. S. Simão; G. R. da Costa Alves","Campus Ararangu&#x00E1;, Universidade Federal de Santa Catarina, UFSC, Joinville, Brazil","2013 10th International Conference on Remote Engineering and Virtual Instrumentation (REV)","20130516","2013","","","1","6","In this article the authors describe the application development RExMobile and the importance of remote experimentation via mobile devices, especially smartphones simple, beyond the space provided for this application in education. The article deals the creation, software and hardware that provide an interactive and dynamic way to attract more students to use these experiments remote, serving as support to teachers to science teaching from its initial series. The ease and availability of smartphones, even these students of basic education, permits the reach of new users and in different places. Thus, the practice of remote experimentation in mobile devices enables new spaces for access and interaction. Are used for developing software free or low cost, HTML5 and jQuery Mobile framework, that enable the creation of pages compatible with different mobile operating systems such as iOS, Android, Windows Phone, some Symbian, among others. Also are demonstrated patterns layouts that allow greater accessibility.","","Electronic:978-1-4673-6346-4; POD:978-1-4673-6345-7; USB:978-1-4673-6344-0","10.1109/REV.2013.6502905","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6502905","HTML5 and jQuery Mobile;Mobile Learning;Remote Experiments;open source","Availability;Education;Materials;Mobile communication;Smart phones;Usability","computer aided instruction;engineering education;mobile computing;smart phones;student experiments","Android;HTML5;RExMobile;Symbian;Windows phone;educational application;iOS;jQuery mobile framework;mobile devices;mobile operating systems;page creation;remote experimentation;science teaching;smartphones;software free;students;teachers","","0","","20","","","","6-8 Feb. 2013","","IEEE","IEEE Conference Publications"
"Work in progress: Integrating a college of engineering teaching and learning center into a leading position in the institution","O. Muller; V. Dangur","Software Eng. Dept., ORT Braude Coll. of Eng., Karmiel, Israel","2012 Frontiers in Education Conference Proceedings","20130218","2012","","","1","2","Colleges of engineering increase accessibility to higher education in the Science, Technology, Engineering and Mathematics (STEM) fields. There is often a need to promote students' learning and thinking skills in order to maintain high academic standards and at the same time avoid high rates of failure and dropout. In addition, academic staff with high pedagogical qualifications is an essential requirement. Establishing a Teaching and Learning Center (TLC) is an increasingly frequent process for achieving these goals. Such centers offer various programs for the promotion of teaching and learning in academic institutions. This article examines the factors that influence the significant role played by TLC in an institution, and the effectiveness of its curricula. The literature refers to several factors, such as the initiation of innovative programs and participation in the institutional strategy plan. In our college, the tight linkage between teaching and learning and the involvement of faculty members in TLC programs are highly influential factors.","0190-5848;01905848","Electronic:978-1-4673-1352-0; POD:978-1-4673-1353-7; USB:978-1-4673-1351-3","10.1109/FIE.2012.6462397","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6462397","faculty development;learning skills;teaching and learning center","Conferences;Educational institutions;Guidelines;Mathematics;Standards;Training","engineering education;further education","Science, Technology, Engineering and Mathematics fields;academic standards;college of engineering teaching and learning center;higher education;institution;students' learning skills;students' thinking skills","","0","","6","","","","3-6 Oct. 2012","","IEEE","IEEE Conference Publications"
"Dynamic characteristic analysis of users' motions for human smartphone interface","H. K. Yun; B. H. Song","School of Computer Science Engineering, Korea University of Technology and Education, Chonansi Chungnam, Korea","2012 8th International Conference on Computing and Networking Technology (INC, ICCIS and ICMIC)","20130124","2012","","","395","398","The aim of this study is to investigate characteristics of user's hand-motion to control electronic devices using a smartphone as a remote controller. Existing motion recognition techniques are not easy to apply to the smartphone directly, since it has limited resources compared to the desktop or notebook computer. But, smartphones have an advantage over any other computer, since smartphones are equipped with various sensors including orientation sensor and acceleration sensor. Nowadays, smartphones have various input ways to communicate with user through text, image or QR code and user's motion. Also, smartphones are able to communicate and exchange data with other electronic devices using Wifi or Buletooth technique. It gives lots of possibilities to offer convenience to consumers and one of examples is smartphone can be used as an input devices or a remote controller for home appliances. It will be particularly helpful to elders or disabled persons since the phone is the closest to person than any other electronic device on the current human life style. To develop better application software as a remote controller operated by user's motion, the motion should be investigated and analyzed trajectories of smartphone to get dynamic characteristics of user's actions. In this research, three different periodic motions such as tilt, zooming in-out and swing were studied by analyzing trajectories of a smartphone using outputs of orientation sensor and acceleration sensor. The result of our experiment shows that the average one period time of three motions is 1.88±0.07sec while one period time for three motion are 1.84sec for tilt, 1.98sec for zoom in-out and 1.81sec for swing. The result of additional experiment of additional two motions shows that two motions' one period time are within the range of three motions'. At the current stage, the result shows that stereotype of hand motion's one gesture is about 1.9sec, but it needs further research to reconfi- m. However, the stereotype of hand motion's one gesture means that any repetitive hand motion using smartphone could be utilized as one of input way, such as motion of moving up-down and moving right-left. Furthermore, if the motion shows a periodic aspect, user does not need to wait until sensor is stabilized or calibrated at the initial operating stage. The result of this research will be applied to the universal design or barrier free design of home appliances to give better accessibility and convenience to everybody including elders and handicapped persons.","","Electronic:978-89-94364-18-6; POD:978-1-4673-1326-1","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6418692","design for all;guide line;human-smartphone-interface;motion analysis;stereotype","Acceleration;Character recognition;Home appliances;IEEE 802.11 Standards;Mobile communication","domestic appliances;gesture recognition;product design;production engineering computing;smart phones;user interfaces","Bluetooth technique;QR code;Wi-Fi;acceleration sensor;barrier free design;dynamic characteristic analysis;electronic device;home appliance;human smartphone interface;image code;motion recognition technique;orientation sensor;periodic motion;remote controller;smartphone trajectory;swing motion;text code;tilt motion;universal design;user hand-motion;wireless fidelity;zooming in-out motion","","0","","11","","","","27-29 Aug. 2012","","IEEE","IEEE Conference Publications"
"Image-guided navigation: A cost effective practical introduction using the image-guided surgery toolkit (IGSTK)","Ö. Güler; Z. Yaniv","The Sheikh Zayed Institute for Pediatric Surgical Innovation, Children's National Medical Center, Washington, DC, USA","2012 Annual International Conference of the IEEE Engineering in Medicine and Biology Society","20121110","2012","","","6056","6059","Teaching the key technical aspects of image-guided interventions using a hands-on approach is a challenging task. This is primarily due to the high cost and lack of accessibility to imaging and tracking systems. We provide a software and data infrastructure which addresses both challenges. Our infrastructure allows students, patients, and clinicians to develop an understanding of the key technologies by using them, and possibly by developing additional components and integrating them into a simple navigation system which we provide. Our approach requires minimal hardware, LEGO blocks to construct a phantom for which we provide CT scans, and a webcam which when combined with our software provides the functionality of a tracking system. A premise of this approach is that tracking accuracy is sufficient for our purpose. We evaluate the accuracy provided by a consumer grade webcam and show that it is sufficient for educational use. We provide an open source implementation of all the components required for a basic image-guided navigation as part of the Image-Guided Surgery Toolkit (IGSTK). It has long been known that in education there is no substitute for hands-on experience, to quote Sophocles, “One must learn by doing the thing; for though you think you know it, you have no certainty, until you try.”. Our work provides this missing capability in the context of image-guided navigation. Enabling a wide audience to learn and experience the use of a navigation system.","1094-687X;1094687X","Electronic:978-1-4577-1787-1; POD:978-1-4244-4119-8; USB:978-1-4244-4120-4","10.1109/EMBC.2012.6347375","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6347375","","Accuracy;Calibration;Cameras;Computed tomography;Navigation;Phantoms;Software","biomedical education;computer aided instruction;computerised tomography;phantoms;surgery","CT scans;IGSTK;LEGO blocks;image guided interventions;image guided navigation;image guided surgery toolkit;imaging systems;tracking accuracy;tracking systems;webcam","Cost-Benefit Analysis;Surgery, Computer-Assisted;Tomography, X-Ray Computed","5","","21","","","","Aug. 28 2012-Sept. 1 2012","","IEEE","IEEE Conference Publications"
"Educational Computing for the Blind in India: Design, Development and Learning Impact","N. Gupta; A. Raghavan; M. Shanbhogue; A. Jain","Dept. of Comput. Sci. & Eng., Nat. Inst. of Technol. Karnataka, Surathkal, India","2012 IEEE Fourth International Conference on Technology for Education","20120920","2012","","","168","171","The aim of this paper is to present software engineering methodologies that were employed in developing educational solutions for the visually impaired. Empirical studies and experiments were conducted to measure the impact of the educational tools on the learning and cognitive abilities of the target user group. This study highlights the various technological and design challenges that were faced while developing and deploying these customized learning solutions. Observations and results indicate that there is significant merit in developing and utilizing such applications for the educational empowerment of the blind.","","Electronic:978-0-7695-4759-6; POD:978-1-4673-2173-0","10.1109/T4E.2012.41","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6305962","Accessibility;Assistive technology;Educational software;visually impaired","Educational institutions;Games;Mathematical model;Prototypes;Software;Visualization","educational computing;handicapped aids;software engineering","India;blind people;cognitive ability;educational computing;educational tools;learning impact;software engineering methodologies;visually impaired people","","0","","17","","","","18-20 July 2012","","IEEE","IEEE Conference Publications"
"Teaching software defined radio using the USRP and LabVIEW","T. B. Welch; S. Shearman","Boise State University, Idaho, USA","2012 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)","20120830","2012","","","2789","2792","The universal software radio peripheral (USRP) family of products has become a popular platform for hardware-based research and test bed validations conducted by universities in the software defined radio (SDR) and cognitive radio (CR) fields. With the recently released version of National Instruments (NI) LabVIEW, the USRP now offers a scalable, simpler, and easier to use combined platform. The new software support broadens the accessibility of the USRP platform for teaching applications and will spur further adoption within university communication systems classrooms, teaching laboratories, and their natural follow-on coursework. This paper will discuss the utilization of LabVIEW-based virtual instrumentation with the USRP to rapidly create real-time communication systems demonstrations for the classroom and/or laboratory settings. The combination of the USRP, LabVIEW, and Windows support enables implementation and exploration of both foundational and more advanced concepts related to signal processing and communications.","1520-6149;15206149","Electronic:978-1-4673-0046-9; POD:978-1-4673-0045-2; USB:978-1-4673-0044-5","10.1109/ICASSP.2012.6288496","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6288496","Communication Engineering Education","Computers;Digital signal processing;Educational institutions;Laboratories;Receivers;Software radio","cognitive radio;computer aided instruction;educational institutions;software radio;teaching;telecommunication computing;telecommunication engineering education;virtual instrumentation","National Instruments LabVIEW;Windows support enables implementation;cognitive radio;follow-on coursework;hardware-based research;real-time communication system demonstration;signal processing;software defined radio teaching;teaching laboratories;test bed validation;universal software radio peripheral family;university communication systems classroom;virtual instrumentation","","3","","22","","","","25-30 March 2012","","IEEE","IEEE Conference Publications"
"A software platform for eLearning of interventions in Cultural Heritage environments","N. Alvarez; J. C. Puche; R. Martínez; J. Finat","MoBiVAP R&D Group, Univ. of Valladolid, Valladolid, Spain","Proceedings of the 2012 IEEE Global Engineering Education Conference (EDUCON)","20120517","2012","","","1","5","We have developed a software tool for Learning of Conservation and Rehabilitation Tasks in AEC [Architecture, Engineering, Construction] environments. It is based on different multimedia contents [text, image, video, laser scan] which are georeferenced to a representation of an outdoor scene. Three-dimensional modelling is compatible with any kind of devices for photogrammetric surveying, including images and laser-based information. It intends to become an educational and corporative learning platform (e-Learning and e-Working), which will enable to instructors an effective design of online courses and an efficient management of learning techniques and collaboration activities on the web. Our contribution is focused towards the design and development of collaborative working environments, where experts with different expertise can share their knowledge in a common framework. This tool has been applied for planning intervention strategies, products and methodologies focused towards surveying, planning and executing conservation policies in architectural elements of the Spanish Cultural Heritage with a special regard to Accessibility issues.","2165-9559;21659559","Electronic:978-1-4673-1456-5; POD:978-1-4673-1457-2; USB:978-1-4673-1455-8","10.1109/EDUCON.2012.6201137","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6201137","MACE;New Learning/Teaching Model;Technology-Enhanced Learning;eLearning Standards","Cultural differences;Electronic learning;Least squares approximation;Multimedia communication;Pathology;Solid modeling;Three dimensional displays","Internet;architecture;civil engineering computing;computer aided instruction;construction;educational courses;groupware;history;maintenance engineering;quantity surveying;solid modelling","AEC;Spanish cultural heritage;World Wide Web;accessibility issues;architectural elements;architecture-engineering-construction environments;collaboration activity;collaborative working environments;conservation learning;conservation policy;corporative learning platform;cultural heritage environments;e-learning;e-working;eLearning;educational learning platform;georeferencing;intervention strategy;laser-based information;learning techniques management;multimedia contents;online courses;outdoor scene;photogrammetric surveying;planning;rehabilitation tasks;software platform;software tool;three-dimensional modelling","","0","","5","","","","17-20 April 2012","","IEEE","IEEE Conference Publications"
"Using low-cost technology and relevant challenges to encourage and retain engineering students","M. Walters","National Instruments, 11500 N MOPAC Expressway, Austin, TX USA","2012 2nd Interdisciplinary Engineering Design Education Conference (IEDEC)","20120419","2012","","","121","123","The engineering grand challenges facing the world today require innovation in engineering to solve tomorrow's greatest problems. Although we are surrounded by the products of engineering in our everyday lives, students often do not understand the importance of the engineering profession. Research strongly connects engineering to mathematics and science skills but does not associate engineering with problem solving, creativity, or the positive impacts on the world. It is disturbing to see how few young students understand the relevance and excitement of engineering. In the United States, there is a danger of having an insufficient supply of creative, young innovators for the future. It is important to give the next generation of engineers the ability to tinker, explore, and experiment with relevant world topics, such as renewable energy, infrastructure, improved transportation, and medical care. By combining the knowledge and tools of today, students can understand the importance and constraints of the problem and find an engineering solution. Today, educators face limitations in delivering these relevant challenges to students in an affordable and accessible manner. Educators want to provide a hands-on learning experience to empower students while improving the comprehension of fundamental concepts. Traditional tools and techniques are either too expensive for a school to afford or the size makes accessibility to the system a challenge. In this paper, we demonstrate how to give students the ability to gain experience with the relevant challenges using graphical system design and student-owned instrumentation hardware. Through systems like the NI myDAQ miniGrid, students can understand the concepts of renewable energy and sustainability and reinforce topics like solar power and power distribution with systems that fit into the palm of their hand and cost less than $99 USD. The low-cost systems are currently in high schools and universities for the spring 2012 semes- er. We will evaluate how these systems provide an experience for students to understand the importance of engineering.","","Electronic:978-1-4673-0840-3; POD:978-1-4673-0841-0","10.1109/IEDEC.2012.6186937","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6186937","laboratory;low cost;miniSystem;myDAQ;retention;student owned","Educational institutions;Engineering profession;Hardware;Instruments;Nickel;Renewable energy resources;Software","computer aided instruction;data acquisition;educational institutions;innovation management;power distribution;power engineering education;professional aspects;solar power","LabVIEW-based software instruments;NI myDAQ miniGrid;United States;creativity;data acquisition platform;engineering grand challenges;engineering products;engineering profession;engineering solution;engineering students encouragement;engineering students retainment;graphical system design;hands-on learning experience;high schools;infrastructure;innovation;innovators;low-cost systems;low-cost technology;mathematics;medical care;power distribution;renewable energy;science skills;solar power;student-owned instrumentation hardware;students experience;transportation;universities","","0","","3","","","","19-19 March 2012","","IEEE","IEEE Conference Publications"
"Integrate cultures and beliefs into genealogy software for remote communities in Borneo","E. Mit; C. W. Shiang; M. A. Khairuddin; N. H. Borhan","Inst. of Social Informatics and Technological Innovations, Universiti Malaysia Sarawak, Kota Samarahan, Malaysia","2011 International Conference on User Science and Engineering (i-USEr )","20120213","2011","","","222","227","The biggest challenge to precisely model the remote communities cultures in Borneo is to elicit the reliable documentary sources or historical data, as almost of it is not recorded. This is partly due to the accessibility to education, ICT technologies and the development of infrastructure was a bit late by the remote communities in Borneo. Therefore, the possible source of historical data is through oral tradition, which is have limited trace only to several generations back. In order to preserve their cultures and beliefs, a thorough study on remote communities is required in order to present a precise software architecture that can represent their cultures and beliefs in digital form. This paper will discuss the elicitation process and techniques on remote community cultures which related to marriage process, including preparations, events and beliefs before and during the marriage ceremony. These cultures are integrated into a proposed architecture of genealogy software for remote communities. The proposed genealogy software not only accommodates basic information about individuals, including births, marriages, and deaths but the most important component is the culture behind every event for historical records. The idea of this research is not only to preserve genealogy data, but the cultural of minority ethnic group of remote community in Borneo in a new genealogy software, so that the culture will not be extinct.","","Electronic:978-1-4577-1655-3; POD:978-1-4577-1654-6","10.1109/iUSEr.2011.6150570","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6150570","UML;culture;formal VDM++;genealogy;remote communities;software","","history","ICT technologies;beliefs;cultures;elicitation process;genealogy software;historical data;historical records;marriage ceremony;oral tradition;remote communities","","1","","12","","","","Nov. 29 2011-Dec. 1 2011","","IEEE","IEEE Conference Publications"
