"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Threshold-crossing theory based analysis method for peak value interval prediction of mobile service requests in Campus Wireless Network","Xia Tian","Department of Computer and Information Science, Shanghai Second Polytechnic University, 201209, China","2014 9th International Conference on Computer Science & Education","20141016","2014","","","610","614","The mobile network services are getting popular in Campus networks. However, the incoming challenge is, at the headquarters and remote sites, that mobile users require the same accessibility, security, quality of service (QoS), and high availability currently enjoyed by wired users.","","Electronic:978-1-4799-2951-1; POD:978-1-4799-2952-8; USB:978-1-4799-2950-4","10.1109/ICCSE.2014.6926535","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6926535","Bandwidth;Campus Networking;Mobile Service;QOS;Threshold-crossing Theory","Computers;Indexes;Lead;Mobile communication;Quality of service;Standards;Yttrium","mobile radio;quality of service;telecommunication network topology","Campus wireless network;QoS;analysis method;mobile network services;peak value interval prediction;quality of service;threshold-crossing theory","","0","","8","","","","22-24 Aug. 2014","","IEEE","IEEE Conference Publications"
"Remote laboratories to support electrical and information engineering (EIE) laboratory access for students with disabilities","I. Grout","Dept. of Electron. & Comput. Eng., Univ. of Limerick, Limerick, Ireland","2014 25th EAEEIE Annual Conference (EAEEIE)","20140818","2014","","","21","24","In this paper, consideration is given to accessibility aspects for students with disabilities in electrical and information engineering laboratories who have limited mobility and who would need to access physical electronic and computer engineering laboratories. Specific consideration is given to the use of remote laboratories which are real experiments that are accessed remotely by a user via an Internet connection. In this arrangement, a traditional laboratory experiment is made accessible via a Web server and using a software application, the experiment can be controlled remotely via the computer interface. As such is complements the traditional “at-presence” laboratories and virtual laboratories (simulated laboratories).","","Electronic:978-1-4799-4205-3; POD:978-1-4799-4204-6; USB:978-1-4799-4206-0","10.1109/EAEEIE.2014.6879377","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6879377","Remote laboratories;assistive technology;disabilities;laboratory adjustments","Assistive technology;Computers;Education;Internet;Remote laboratories;Software","Internet;computer aided instruction;computer science education;electronic engineering computing;electronic engineering education;handicapped aids;laboratories;virtual reality","EIE laboratory access;Internet connection;computer interface;disabled students;electrical and information engineering laboratory access;physical computer engineering laboratories;physical electronic engineering laboratories;remote laboratories;simulated laboratories;virtual laboratories","","2","","20","","","","May 30 2014-June 1 2014","","IEEE","IEEE Conference Publications"
"Design and Implementation of On-Line Answering System for Visually Impaired College Students","D. Xu; C. Yu","Sch. of Electron. & Inf. Eng., Changchun Univ., Changchun, China","2013 International Conference on Computer Sciences and Applications","20140619","2013","","","142","145","Due to the visually impaired student's own physical characteristics, within a specified time to reach the designated location with the teacher to discuss issues, there are some difficulties to eliminate doubts. Developing a network for the visually impaired students answering exchange platform for the visually impaired students of particular significance. In this paper, ASP.NET technology to achieve a visually impaired students online answering system, and elaborates on the main system design process. The system of special education in the field of information accessibility has certain application value.","","Electronic:978-0-7695-5125-8; POD:978-1-5090-0009-8","10.1109/CSA.2013.39","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6835565","FAQ;Information Accessibility;Visually Impaired","Computers","computer aided instruction;further education;handicapped aids;human computer interaction;question answering (information retrieval)","ASP.NET technology;answering exchange platform;information accessibility;on-line answering system;special education;system design process;visually impaired college students","","0","","6","","","","14-15 Dec. 2013","","IEEE","IEEE Conference Publications"
"A learning version of Pacman game","M. A. Khenissi; F. Essalmi; M. Jemni","Higher Sch. of Sci. & Technol. of Tunis (ESSTT), Univ. of TUNIS, Tunis, Tunisia","Fourth International Conference on Information and Communication Technology and Accessibility (ICTA)","20140515","2013","","","1","3","The use of computer learning games in education has significantly solved the problems of Game Generation in school. Therefore, using computer games in school increase students' motivation, and develop positive attitudes toward many subjects. In particular, using learning version of existing computer games was pointed out in many works that they have succeeded in improving student motivation, increase students' desire to learn and lead students to complete more difficult work. This paper describes a learning version of Pacman game with a case study in programming languages subject. This learning game is validated by classroom experimentation.","2379-4399;23794399","Electronic:978-1-4799-2725-8; POD:978-1-4799-2726-5","10.1109/ICTA.2013.6815300","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6815300","Game Generation;Learning game;Programming","Computer languages;Computers;Educational institutions;Games;Programming profession","computer aided instruction;computer science education;educational courses;serious games (computing)","classroom experimentation;computer learning games;education;game generation;learning version;pacman game;programming languages subject;school;student motivation","","5","","11","","","","24-26 Oct. 2013","","IEEE","IEEE Conference Publications"
"Teaching programming for blinds: A review","N. M. Al-Ratta; H. S. Al-Khalifa","Comput. Sci. Dept., King Saud Univ., Riyadh, Saudi Arabia","Fourth International Conference on Information and Communication Technology and Accessibility (ICTA)","20140515","2013","","","1","5","Many people do not have prior knowledge about what blinds can or cannot do as programmers. In fact, they can be efficiently competing with sighted peers when they have the required assistive tools. This paper provides a systematic review of published literature related to teaching programming for blinds between 1975 and 2013. Twenty-five reviewed papers from journals, conference proceedings, and scholarly databases formed the bases for this review. To the best of our knowledge, this is the first time to make a systematic review of literature relating to teaching programming for blinds. This review categorizes the literature based on different areas of interest, while providing quantitative analysis of publications based on their type and year of publication. Finally, future research venues are explored according to the gaps found in reviewed studies.","2379-4399;23794399","Electronic:978-1-4799-2725-8; POD:978-1-4799-2726-5","10.1109/ICTA.2013.6815285","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6815285","Accessibility;Audio Programming Language;Review;blinds;programmer;teaching programming;visually impaired","Computer languages;Computers;Education;Programming profession;Systematics;Visualization","computer science education;handicapped aids;programming;teaching","assistive tools;blind people;conference proceedings;journals;programming teaching;publication type;publication year;quantitative analysis;research venues;scholarly databases","","0","","27","","","","24-26 Oct. 2013","","IEEE","IEEE Conference Publications"
"Evaluating the Role of Face-to-Face Residencies in Cross-National, Accessible Cyberlearning","J. Ellis; M. Arnone; N. Levinson; D. L. Cogburn","Univ. of Tennessee, Knoxville, TN, USA","2014 47th Hawaii International Conference on System Sciences","20140310","2014","","","62","71","This paper provides an analysis of the role face-to-face residencies play in online, cross-national, graduate degree programs. In 2011, taking a cyber learning approach, the IDPP developed the world's first fully online masters program in international and comparative disability policy, focused on students with disabilities in the ten countries of Southeast Asia. Using this online masters program as a case study, and incorporating pre-and post-residency survey data, the paper explores the impact of its face-to-face residency in building a sense of community, achieving learning outcomes, and highlight the role of culture and trust within the student cohort as a foundation for the online graduate learning experience. Finally, the paper discusses best practices in evaluating online graduate degree programs, emphasizing the importance of an evaluation committee and an iterative evaluation model. Using pioneering research on evaluating accessible cyber learning, it identifies what works in such settings as well as identifying future research needs.","1530-1605;15301605","Electronic:978-1-4799-2504-9; POD:978-1-4799-2505-6","10.1109/HICSS.2014.17","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6758612","ASEAN;Accessibility;Cross-National Learning;Cyberlearning;Residencies","Best practices;Communities;Educational institutions;Instruments;Iterative methods;Public policy;Training","computer aided instruction;further education;interactive programming","accessible cyber learning;comparative disability policy;cross-national cyber learning;face-to-face residencies;graduate degree programs;international disability policy;online masters program","","1","","50","","","","6-9 Jan. 2014","","IEEE","IEEE Conference Publications"
"Mobile app development and usability research to help dementia and Alzheimer patients","C. Yamagata; J. F. Coppola; M. Kowtko; S. Joyce","Seidenberg School of Computer Science and Information Systems, Pace University 861 Bedford Rd., Pleasantville, NY 10570","2013 IEEE Long Island Systems, Applications and Technology Conference (LISAT)","20130815","2013","","","1","6","Caregiver anecdotes attest that music and photographs play an important role for family members diagnosed with Alzheimer's disease (AD), even those with severe AD. Tablets and iPads, which are prevalent, can be utilized with dementia patients in portraying favorite music and family photographs via apps developed in close partnership with geriatric facilities. Anecdotal research has shown that non-verbal late-stage dementia patients have become stimulated when iPods played their beloved tunes. There is an unmet need in geriatric facilities for stimulating dementia patients, as well providing hard-core data for proving increased cognitive abilities with technology. Technology can help bridge the gap between patients and staff to improve the quality of life for the cognitively impaired. This study addresses cognitive functioning and quality of life for people diagnosed with dementia via technology. In recent times, the influx of older adults suffering from Alzheimer's or dementia related illness has impacted the U.S. Healthcare system. Cognition significantly declines in older adults with AD or dementia over the course of the disease, causing most to be dependent on caregivers, thus routinely institutionalized. Caregivers are often required to focus their attention on addressing the agitation or discomfort of the AD or dementia patient. Research has shown that technology instruments such as iPods, help stimulate those with dementia. This study focuses on innovative devices such as iPads and tablets, which are mainstream and easy to use, cannot only help determine stage of dementia, but also provide stimulation to improve cognitive functioning. It is hoped that this research will analyze that specially created apps and existing assistive software can be used to decrease the symptoms and improve cognition of older adults suffering from AD or other dementia related diseases. Via service-learning courses, students developed an easy-to-use application for tablets to help- older adults with disabilities more readily use the technology. Student programmers produced apps and performed usability tests with the dementia patients, as well as met with geriatric facility personnel to produce application software that meets the patients, family, and caregiver needs and expectations. For example, a student term project produced an application entitled Candoo that utilizes Google's voice recognition and synthesis engine to navigate the web, provide the weather, and supply pill reminder alerts. Another application example included one that allows families to electronically send photographs, video clips, and favorite music from anywhere to loved ones for enjoyment. Furthermore, older adults were assessed by nursing students for cognitive functioning before, and after the semester's intervention. Such mobile apps could allow dementia persons to become less agitated and stay in their homes longer, while also providing awareness and positive change of attitude by those of another generation towards the elderly. This research will discuss student developed mobile applications in the scope of helping improve the quality of life of patients with AD or dementia.","","Electronic:978-1-4673-6245-0; POD:978-1-4673-6244-3","10.1109/LISAT.2013.6578252","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6578252","Accessibility;Aged User;Assistive Technologyies;Computer Science Education;Elderly;Older Adults;Senior Citizen;Software Engineering;Sundowning","Animals;Dementia;Mobile communication;Sociology;Statistics;Tablet computers","cognition;diseases;geriatrics;handicapped aids;mobile computing;patient treatment;speech recognition;speech synthesis","AD;Alzheimer patients;Candoo;Google voice recognition;Google voice synthesis engine;US healthcare system;caregiver anecdotes;cognitive abilities;cognitive functioning;geriatric facilities;iPads;iPods;mobile app development;music;nonverbal late-stage dementia patients;older adults;photographs;service-learning courses;student programmers;tablet application;usability research;usability tests;video clips","","5","","19","","","","3-3 May 2013","","IEEE","IEEE Conference Publications"
"Adapted interfaces and interactive electronic devices for the smart home","L. E. Anido; S. M. Valladares; M. J. Fernandez-Iglesias; C. Rivas; M. Gomez","Department of Telematics Engineering, University of Vigo, Spain","2013 8th International Conference on Computer Science & Education","20130715","2013","","","472","477","This paper discusses a novel TV-based home platform to provide multimedia interactive services and tele-assistance. This system is based on a low-cost architecture that integrates a wide range of interaction and control devices to dramatically improve the users' experience. Besides, accessibility has been a major concern, as this proposal is intended to facilitate access to new information and communication technologies to elder and disabled people, who spend most of the time at home. The solution proposed is open and independent of specific hardware and software providers, and implements a modular add-on strategy that facilitates customization and the inclusion of new functionalities.","","Electronic:978-1-4673-4463-0; POD:978-1-4673-4464-7","10.1109/ICCSE.2013.6553957","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6553957","Adapted Interfaces;Control Devices;Interactive;Smart Home;Tele-care;interactive TV","Communications technology;Computers;Indexes;Sociology;Statistics","home automation;interactive devices;multimedia computing;television","TV-based home platform;adapted interfaces;disabled people;elder people;hardware providers;interactive electronic devices;low-cost architecture;modular add-on strategy;multimedia interactive services;smart home;software providers;teleassistance","","1","","32","","","","26-28 April 2013","","IEEE","IEEE Conference Publications"
"Delivering educational services using home theatre personal computers - A solution for people with special needs","L. Anido; C. Rivas; M. Gomez; S. Valladares; M. J. Fernandez-Iglesias","Departamento de Ingenieria Telematica, Universidade de Vigo, Spain","2013 8th International Conference on Computer Science & Education","20130715","2013","","","719","724","We introduce an e-Iearning system specifically designed for disabled people. This system is implemented on top of a home theatre personal computer (HTPC), a small computer connected to a TV set to offer interactive services. This hardware platform also facilitated the integration of control devices designed for disabled people. An adapted version of Moodle, one of the most popular e-Iearning management solutions, provides the required e-Iearning functionalities and access to educational content.","","Electronic:978-1-4673-4463-0; POD:978-1-4673-4464-7","10.1109/ICCSE.2013.6554002","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6554002","HTPC;accessibility;e-learning;special needs;t-learning","Computer architecture;Computers;Least squares approximations;Performance evaluation","computer aided instruction;handicapped aids;interactive television;microcomputers","HTPC;Moodle;TV set;control device integration;disabled people;e-Iearning functionalities;e-Iearning management solutions;e-Iearning system;educational content access;educational services;home theatre personal computers;interactive services","","0","","27","","","","26-28 April 2013","","IEEE","IEEE Conference Publications"
"An edutainment system for assisting qatari children with moderate intellectual and learning disability through exerting physical activities","M. S. Saleh; J. M. Aljaam; A. Karime; A. El Saddik","Department of Computer Science & Engineering, College of Engineering, Qatar University, Doha, Qatar","2013 IEEE Global Engineering Education Conference (EDUCON)","20130613","2013","","","886","892","Children with Moderate Intellectual Disability (MID) and those with Moderate Learning Disability (MLD) are growing up with extensive exposure to computer technology. Computers and computer-related devices have the potential to help these children in education, career development, and independent living. However, most of the software, games, and web sites that MID and MLD children interact with are designed without consideration of their special needs, making the applications less effective or completely inaccessible. This paper introduces an edutainment system specifically designed to help these children have an enhanced and enjoyable learning process, while addresses the need for integrating physical activity into their daily lives. The proposed system consists of a padded floor mat that includes sixteen square tiles supported by sensors, which are used to interact with a number of software games specifically designed to suit the mental needs of children with ID. The system aims for enhancing both MID and MLD children learning capabilities, understanding, communications, thinking, memorization, and obesity problems.","2165-9559;21659559","Electronic:978-1-4673-6110-1; POD:978-1-4673-6111-8; USB:978-1-4673-6109-5","10.1109/EduCon.2013.6530211","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6530211","Accessibility;Computer Technology;Disability;Edutainment;Learning;MID;MLD","Computers;Education;Games;Obesity;Pediatrics;Sensors;Software","assisted living;computer aided instruction;computer games;handicapped aids;pressure sensors;psychology","MID children;MLD children;Qatari children;career development;communication problem;computer technology;computer-related devices;disabled children;edutainment system;enjoyable learning process;independent living;learning capabilities;memorization problem;mental needs;moderate intellectual disability;moderate learning disability;obesity problems;padded floor mat;physical activities;sensors;software games;understanding problem","","0","","24","","","","13-15 March 2013","","IEEE","IEEE Conference Publications"
"A combined Cognitive Multimedia Model for children with intellectual disabilities","A. Dandashi; J. M. Alja'am; M. Saleh","Qatar University, College of Engineering Department of Computer Science and Engineering Doha, Qatar, P.O. Box 2713","2013 IEEE Global Engineering Education Conference (EDUCON)","20130613","2013","","","507","512","Children with Down syndrome and other developmental disabilities are often faced with intellectual disorders ranging from mild to severe. This study proposes a multimedia-based learning model which combines Mayer's Cognitive Multimedia Learning Model with Skinner's Operant Conditioning, and involves implementing phonological awareness in the learning process. This is implemented with the use of animated multimedia tutorials and exercises allow children with Down syndrome and other disabilities an improved learning opportunity. This system is tested on a group of 100 disabled children and results have indicated increased levels of motivation and high relative performance scores.","2165-9559;21659559","Electronic:978-1-4673-6110-1; POD:978-1-4673-6111-8; USB:978-1-4673-6109-5","10.1109/EduCon.2013.6530153","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6530153","Down syndrome;accessibility;intellectual disability;learning model;multimedia tutorials","Conferences;Engineering education;Multimedia communication;Pediatrics;Timing;Tutorials;Visualization","cognition;computer aided instruction;computer animation;handicapped aids;medical disorders;multimedia systems","animated multimedia exercises;animated multimedia tutorials;cognitive multimedia learning model;combined cognitive multimedia model;developmental disabilities;disabled children;down syndrome;intellectual disabilities;intellectual disorders;multimedia-based learning model;operant conditioning;phonological awareness","","4","","15","","","","13-15 March 2013","","IEEE","IEEE Conference Publications"
"The introduction of a topic on accessibility in several engineering degrees","I. Martin-Escalona; F. Barcelo-Arroyo; E. Zola","Deapartment of Telematics Engineering, Universitat Politecnica de Catalunya, Barcelona - Spain","2013 IEEE Global Engineering Education Conference (EDUCON)","20130613","2013","","","656","663","Together with the trend towards engineering designs more accessible to handicapped people there is an increasing concern at the engineering faculties to include topics related to accessibility in their programs. Engineers must be aware that handicapped people use technology and designs must take into account this fact. This paper explains how a topic on accessibility was started at a technical faculty as a cross topic to five different engineering degrees: Electrical, Electronics and Automatic Control, Industrial Product Design, Electronic Systems and Computer Science. The introduction process is explained along with the teaching methodology. Results after the first two courses are good in general but present some issues. The main issue to be corrected is that students from different branches achieve different academic performances.","2165-9559;21659559","Electronic:978-1-4673-6110-1; POD:978-1-4673-6111-8; USB:978-1-4673-6109-5","10.1109/EduCon.2013.6530177","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6530177","Accessibility;engineering designs for handicapped;new courses","Conferences;Engineering education;Libraries;Materials;Proposals;Technological innovation","computer aided instruction;computer science education;design engineering;engineering education;handicapped aids;product design","academic performances;computer science;electrical engineering;electronic systems;electronics and automatic control;engineering degrees;engineering designs;engineering faculties;handicapped people;industrial product design;technical faculty","","1","","10","","","","13-15 March 2013","","IEEE","IEEE Conference Publications"
"Educational application of remote experimentation for mobile devices","W. Rochadel; J. B. da Silva; J. P. S. Simão; G. R. da Costa Alves","Campus Ararangu&#x00E1;, Universidade Federal de Santa Catarina, UFSC, Joinville, Brazil","2013 10th International Conference on Remote Engineering and Virtual Instrumentation (REV)","20130516","2013","","","1","6","In this article the authors describe the application development RExMobile and the importance of remote experimentation via mobile devices, especially smartphones simple, beyond the space provided for this application in education. The article deals the creation, software and hardware that provide an interactive and dynamic way to attract more students to use these experiments remote, serving as support to teachers to science teaching from its initial series. The ease and availability of smartphones, even these students of basic education, permits the reach of new users and in different places. Thus, the practice of remote experimentation in mobile devices enables new spaces for access and interaction. Are used for developing software free or low cost, HTML5 and jQuery Mobile framework, that enable the creation of pages compatible with different mobile operating systems such as iOS, Android, Windows Phone, some Symbian, among others. Also are demonstrated patterns layouts that allow greater accessibility.","","Electronic:978-1-4673-6346-4; POD:978-1-4673-6345-7; USB:978-1-4673-6344-0","10.1109/REV.2013.6502905","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6502905","HTML5 and jQuery Mobile;Mobile Learning;Remote Experiments;open source","Availability;Education;Materials;Mobile communication;Smart phones;Usability","computer aided instruction;engineering education;mobile computing;smart phones;student experiments","Android;HTML5;RExMobile;Symbian;Windows phone;educational application;iOS;jQuery mobile framework;mobile devices;mobile operating systems;page creation;remote experimentation;science teaching;smartphones;software free;students;teachers","","0","","20","","","","6-8 Feb. 2013","","IEEE","IEEE Conference Publications"
"Gestural Interface Technology in Early Childhood Education: A Framework for Fully Engaged Communication","H. Tootell; M. Plumb; C. Hadfield; L. Dawson","","2013 46th Hawaii International Conference on System Sciences","20130318","2013","","","13","20","Gestural Interface Technology (GIT) has changed the way technology is adopted in classrooms for all ages. The accessibility of control through touch means that technology such as Apple's iPad can be used in early childhood education. In this paper, we introduce a framework for fully-engaged communication, developed from educational pedagogy and critical engagement in information systems. The intersection of these dimensions creates a view of a GIT life world approach which allows it to be used to understand multiple layers of engagement that exist within an early childhood education environment.","1530-1605;15301605","Electronic:978-1-5090-5646-0; POD:978-1-4673-5933-7; USB:978-0-7695-4892-0","10.1109/HICSS.2013.241","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6479836","early childhood education;engagement;gestural interface technology","Approximation methods;Communities;Context;Educational institutions;Tablet computers;User interfaces","computer aided instruction;gesture recognition;user interfaces","GIT lifeworld approach;early childhood education environment;educational pedagogy;fully-engaged communication;gestural interface technology;information systems","","3","","49","","","","7-10 Jan. 2013","","IEEE","IEEE Conference Publications"
"Evaluating security and privacy in cloud computing services: A Stakeholder's perspective","A. Abuhussein; H. Bedi; S. Shiva","Computer Science Department, The University of Memphis, USA","2012 International Conference for Internet Technology and Secured Transactions","20130311","2012","","","388","395","The cloud computing paradigm is now adopted in many organizations in various fields because of its low cost, high availability and scalability features. Healthcare, education, business, and many other domains look at cloud computing as an endeavor to solve the continuous shortage in volume, infrastructure, accessibility, and monitoring potency. However, moving data to the cloud implies shifting control of the customer's data to the cloud service provider indefinitely. Hence, the security and privacy of the customer's information becomes an important issue. Being an emerging field, there is a lack of experience in cloud security and lack of consensus on security and privacy. Assessing and comparing among potential cloud computing services, poses an issue for novice customers interested to move their work to the cloud to choose security options that are sufficient and robust at the same time. This paper attempts to identify and categorize a list of attributes which reflect the various aspects of cloud security and privacy. These attributes can be used to assess and compare cloud computing services so that consumers can make well educated choices. Cloud service providers can use them to build and/or offer better cloud solutions.","","Electronic:978-1-908320-08-7; POD:978-1-4673-5325-0","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6470836","Cloud Computing;Legal Aspect;Privacy Standardization;Security","Encryption;ISO;Manuals;Monitoring;Privacy","cloud computing;data privacy;security of data","business domain;cloud computing paradigm;cloud computing service;cloud security;cloud service provider;cloud solution;customer information;education domain;health care domain;privacy evaluation;security evaluation;stakeholder perspective","","1","1","18","","","","10-12 Dec. 2012","","IEEE","IEEE Conference Publications"
"Mobile learning: New forms of education","P. Campanella","Department of Computer Science, University of Bari &#x201C;Aldo Moro&#x201D;, Via Orabona, 4 - 70126, Italy","2012 IEEE 10th International Conference on Emerging eLearning Technologies and Applications (ICETA)","20130124","2012","","","51","56","The exponential growth of mobile technology, advances in wireless technologies and popularity of handheld devices, have opened up new accessibility opportunities for education. A characteristic of today's society is the increasing use of modern information and communication technologies in all areas. Investment in mobile device is an important step to improve the quality of life in our dynamic society. The paper analyses the impact of m-learning on the educational process and describes characteristics of m-learning applications. For the evaluation of characteristics are described metrics and measured values are used to determine the m-learning application overall quality level. The value is determined by aggregating each factor value and taking into consideration importance coefficient.","","Electronic:978-1-4673-5122-5; POD:978-1-4673-5120-1","10.1109/ICETA.2012.6418282","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6418282","characteristic;m-learning;mobile devices;mobile technologies","Education;Reliability","computer aided instruction;mobile computing","dynamic society;educational process;handheld devices;importance coefficient;information and communication technologies;m-Iearning application overall quality level;mobile device;mobile learning;mobile technology;wireless technologies","","0","","9","","","","8-9 Nov. 2012","","IEEE","IEEE Conference Publications"
"Dynamic characteristic analysis of users' motions for human smartphone interface","H. K. Yun; B. H. Song","School of Computer Science Engineering, Korea University of Technology and Education, Chonansi Chungnam, Korea","2012 8th International Conference on Computing and Networking Technology (INC, ICCIS and ICMIC)","20130124","2012","","","395","398","The aim of this study is to investigate characteristics of user's hand-motion to control electronic devices using a smartphone as a remote controller. Existing motion recognition techniques are not easy to apply to the smartphone directly, since it has limited resources compared to the desktop or notebook computer. But, smartphones have an advantage over any other computer, since smartphones are equipped with various sensors including orientation sensor and acceleration sensor. Nowadays, smartphones have various input ways to communicate with user through text, image or QR code and user's motion. Also, smartphones are able to communicate and exchange data with other electronic devices using Wifi or Buletooth technique. It gives lots of possibilities to offer convenience to consumers and one of examples is smartphone can be used as an input devices or a remote controller for home appliances. It will be particularly helpful to elders or disabled persons since the phone is the closest to person than any other electronic device on the current human life style. To develop better application software as a remote controller operated by user's motion, the motion should be investigated and analyzed trajectories of smartphone to get dynamic characteristics of user's actions. In this research, three different periodic motions such as tilt, zooming in-out and swing were studied by analyzing trajectories of a smartphone using outputs of orientation sensor and acceleration sensor. The result of our experiment shows that the average one period time of three motions is 1.88±0.07sec while one period time for three motion are 1.84sec for tilt, 1.98sec for zoom in-out and 1.81sec for swing. The result of additional experiment of additional two motions shows that two motions' one period time are within the range of three motions'. At the current stage, the result shows that stereotype of hand motion's one gesture is about 1.9sec, but it needs further research to reconfi- m. However, the stereotype of hand motion's one gesture means that any repetitive hand motion using smartphone could be utilized as one of input way, such as motion of moving up-down and moving right-left. Furthermore, if the motion shows a periodic aspect, user does not need to wait until sensor is stabilized or calibrated at the initial operating stage. The result of this research will be applied to the universal design or barrier free design of home appliances to give better accessibility and convenience to everybody including elders and handicapped persons.","","Electronic:978-89-94364-18-6; POD:978-1-4673-1326-1","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6418692","design for all;guide line;human-smartphone-interface;motion analysis;stereotype","Acceleration;Character recognition;Home appliances;IEEE 802.11 Standards;Mobile communication","domestic appliances;gesture recognition;product design;production engineering computing;smart phones;user interfaces","Bluetooth technique;QR code;Wi-Fi;acceleration sensor;barrier free design;dynamic characteristic analysis;electronic device;home appliance;human smartphone interface;image code;motion recognition technique;orientation sensor;periodic motion;remote controller;smartphone trajectory;swing motion;text code;tilt motion;universal design;user hand-motion;wireless fidelity;zooming in-out motion","","0","","11","","","","27-29 Aug. 2012","","IEEE","IEEE Conference Publications"
"Evaluation system for e-learning","L. Zekanović-Korona; V. Mateljan; B. Krce Miočić","Department of Tourism and Communication Sciences, University of Zadar, Franje Tudmana 24i, Croatia","2012 Proceedings of the 35th International Convention MIPRO","20120716","2012","","","1372","1376","Education is essential part of each society and by studying e-learning systems, without which any contemporary society is unimaginable, We wanted to create an evaluative model of e-learning systems. The purpose of this model is to direct and help the authors of educative contents to create the most qualitative teaching materials. The advantage of e-learning is the possibility of learning from one's own home comfort and when it mostly suits an individual. E-learning puts emphasis on adjusting lecturing contents to individuals and their educative motivations.With empirical research used in this work, I have proved that there are statistically significant connections between all elements of e-learning system; education materials structure, teaching methods, accessibility, interest and availability of education materials, motivation and users' activity, development of creativity, research approach, back up information, illustrated examples, education materials design, communication within e-learning system, users' role, support to users and implementation of knowledge evaluation. The most important proved connections are between the methods of education and the structure of educational contents, research approach and the development of creativity in system users, their role, communication within e-learning system and motivation of its users.","","DVD:978-953-233-072-4; Electronic:978-953-233-068-7; POD:978-1-4673-2577-6","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6240849","communication;connectivity;distance learning;e-learning;education;elements of educative process;model;teaching","Availability;Computer aided instruction;Correlation;Educational institutions;Electronic learning;Materials","computer aided instruction;educational administrative data processing;educational aids;teaching","accessibility;back up information;communication within e-learning system;contemporary society;creativity development;e-learning systems;education materials design;education materials structure;educational contents;educative contents;educative motivations;evaluation system;evaluative model;home comfort;illustrated examples;knowledge evaluation;lecturing contents;qualitative teaching materials;research approach;statistically significant connections;teaching methods;users activity;users role","","0","","6","","","","21-25 May 2012","","IEEE","IEEE Conference Publications"
