"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","3131291","Jose M. Font and Alexander  Hedvall and Emil  Svensson","","","","Towards Teaching Maternal Healthcare and Nutrition in Rural Ethiopia Through a Serious Game","187--193","","7","computer assisted education, healthcare, serious games","10.1145/3130859.3131291","","","","","","","2017","","Extended Abstracts Publication of the Annual Symposium on Computer-Human Interaction in Play","CHI PLAY '17 Extended Abstracts","","978-1-4503-5111-9","Amsterdam, The Netherlands","ACM","New York, NY, USA"
"article","1104983","Beat Doebeli Honegger","","","","Wikis: A Rapidly Growing Phenomenon in the German-speaking School Community","113--116","","4","education, wiki","10.1145/1104973.1104983","","","","","","","2005","","Proceedings of the 2005 International Symposium on Wikis","WikiSym '05","","1-59593-111-2","San Diego, California","ACM","New York, NY, USA"
"article","1168843","Steven  Rigby and Melissa  Dark","","","","Designing a Flexible, Multipurpose Remote Lab for the IT Curriculum","161--164","","4","IT education, curriculum, remote labs","10.1145/1168812.1168843","","","","","","","2006","","Proceedings of the 7th Conference on Information Technology Education","SIGITE '06","","1-59593-521-5","Minneapolis, Minnesota, USA","ACM","New York, NY, USA"
"article","1324330","Jack P. Krichen","","","","Investigating Learning Styles in the Online Educational Environment","127--134","","8","canfield, education, learning styles, online","10.1145/1324302.1324330","","","","","","","2007","","Proceedings of the 8th ACM SIGITE Conference on Information Technology Education","SIGITE '07","","978-1-59593-920-3","Destin, Florida, USA","ACM","New York, NY, USA"
"article","2909629","Vaishnav  Kameswaran and Shannon  Fearday and Abir  Viqar and Michelle  Meade and Allyson  Mackay and Pari  Rajavelu and Vetri  Natan and Joyojeet  Pal","","","","Institutional Structures and Culture in Healthcare: A Comparative Case on Health Learning","45:1--45:4","45","4","Health education, Learning Management System","10.1145/2909609.2909629","","","","","","","2016","","Proceedings of the Eighth International Conference on Information and Communication Technologies and Development","ICTD '16","","978-1-4503-4306-0","Ann Arbor, MI, USA","ACM","New York, NY, USA"
"article","2232907","Yunlu  Zhang and Alice M. Agogino and Shijun  Li","","","","Lessons Learned from Developing and Evaluating a Comprehensive Digital Library for Engineering Education","393--394","","2","digital library, education community, engineering education","10.1145/2232817.2232907","","","","","","","2012","","Proceedings of the 12th ACM/IEEE-CS Joint Conference on Digital Libraries","JCDL '12","","978-1-4503-1154-0","Washington, DC, USA","ACM","New York, NY, USA"
"article","947124","Gregory W. Hislop","","","","Comparing Undergraduate Degrees in Information Technology and Information Systems","9--12","","4","ABET, BSIT, curriculum models, information technology, undergraduate computing curriculum","10.1145/947121.947124","","","","","","","2003","","Proceedings of the 4th Conference on Information Technology Curriculum","CITC4 '03","","1-58113-770-2","Lafayette, Indiana, USA","ACM","New York, NY, USA"
"article","2535393","Ashok  Anand and Athula  Balachandran and Aditya  Akella and Vyas  Sekar and Srinivasan  Seshan","","","","Enhancing Video Accessibility and Availability Using Information-bound References","345--356","","12","accessibility, availability, qoe, references, video","10.1145/2535372.2535393","","","","","","","2013","","Proceedings of the Ninth ACM Conference on Emerging Networking Experiments and Technologies","CoNEXT '13","","978-1-4503-2101-3","Santa Barbara, California, USA","ACM","New York, NY, USA"
"article","1095727","Dianne P. Bills and John A. Biles","","","","The Role of Programming in IT","43--49","","7","application domains, computer programming in IT, curriculum, information technology education, programming fluency","10.1145/1095714.1095727","","","","","","","2005","","Proceedings of the 6th Conference on Information Technology Education","SIGITE '05","","1-59593-252-6","Newark, NJ, USA","ACM","New York, NY, USA"
"article","1029601","Pavel  Azalov and Michelle  Cullen and Robert  Rinish","","","","ReExpress: A Tutor for Regular Expressions Mentoring with Technology","268--268","","1","example-based learning, information technology education, online learning, regular expressions, web-based tutor","10.1145/1029533.1029601","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","2070375","Kenneth  Janz and Dean  Feller","","","","Leveraging Both Quantitative and Qualitative Data Sources to Improve IT Help Desk Support Services","35--42","","8","assessment, digital life and learning, help desk, higher education, information technology, quality improvement","10.1145/2070364.2070375","","","","","","","2011","","Proceedings of the 39th Annual ACM SIGUCCS Conference on User Services","SIGUCCS '11","","978-1-4503-1023-9","San Diego, California, USA","ACM","New York, NY, USA"
"article","507723","Indrakshi  Ray and Indrajit  Ray and Natu  Narasimhamurthi","","","","A Cryptographic Solution to Implement Access Control in a Hierarchy and More","65--73","","9","access control, cryptography, hierarchy","10.1145/507711.507723","","","","","","","2002","","Proceedings of the Seventh ACM Symposium on Access Control Models and Technologies","SACMAT '02","","1-58113-496-7","Monterey, California, USA","ACM","New York, NY, USA"
"article","2491523","Aleksandar  Nanevski and Anindya  Banerjee and Deepak  Garg","","","","Dependent Type Theory for Verification of Information Flow and Access Control Policies","6:1--6:41","6","41","Information flow, access control, type theory","10.1145/2491522.2491523","ACM Trans. Program. Lang. Syst.","July 2013","35","2","","July","2013","0164-0925","","","","","","ACM","New York, NY, USA"
"article","1530068","Kathleen J.  Price and Andrew  Sears","","","","The Development and Evaluation of Performance-Based Functional Assessment: A Methodology for the Measurement of Physical Capabilities","10:1--10:31","10","31","Functional assessment, HCI, accessibility, physical capabilities","10.1145/1530064.1530068","ACM Trans. Access. Comput.","June 2009","2","2","","June","2009","1936-7228","","","","","","ACM","New York, NY, USA"
"article","1878827","Raja S. Kushalnagar and Anna C. Cavender and Jehan-Fran&#231;ois  P&#226;ris","","","","Multiple View Perspectives: Improving Inclusiveness and Video Compression in Mainstream Classroom Recordings","123--130","","8","accessible technology, deaf and hard of hearing users","10.1145/1878803.1878827","","","","","","","2010","","Proceedings of the 12th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '10","","978-1-60558-881-0","Orlando, Florida, USA","ACM","New York, NY, USA"
"article","1873533","Anna  Cavender and Richard E. Ladner","","","","NTID International Symposium on Technology and Deaf Education: A Review","3--13","","11","","10.1145/1873532.1873533","SIGACCESS Access. Comput.","June 2010","","97","","June","2010","1558-2337","","","","","","ACM","New York, NY, USA"
"article","2662303","Jean-Fran&#231;ois  H&#233;rold","","","","Learning with an IT Tool: Analysis of the Student's Activity","50:1--50:4","50","4","Analysis of activity, Cognitive load theory, Information Technology, Interaction, Learning","10.1145/2662253.2662303","","","","","","","2014","","Proceedings of the XV International Conference on Human Computer Interaction","Interacci&#243;n '14","","978-1-4503-2880-7","Puerto de la Cruz, Tenerife, Spain","ACM","New York, NY, USA"
"article","1168847","Charles W. Reynolds","","","","Engineering the Information Technology Curriculum with Pervasive Themes","141--148","","8","ACM computing curricula, curricular design, curricular evaluation, information technology curriculum, model curricula","10.1145/1168812.1168847","","","","","","","2006","","Proceedings of the 7th Conference on Information Technology Education","SIGITE '06","","1-59593-521-5","Minneapolis, Minnesota, USA","ACM","New York, NY, USA"
"article","2103371","Timo  Ojala and Jukka  Oraj&#228;rvi and Katriina  Puhakka and Ilari  Heikkinen and Juhani  Heikka","","","","panOULU: Triple Helix Driven Municipal Wireless Network Providing Open and Free Internet Access","118--127","","10","WLAN, city, innovation, knowledge, wi-fi","10.1145/2103354.2103371","","","","","","","2011","","Proceedings of the 5th International Conference on Communities and Technologies","C&#38;T '11","","978-1-4503-0824-3","Brisbane, Australia","ACM","New York, NY, USA"
"article","1072134","Klaus  Ries and Alex  Waibel","","","","Activity Detection for Information Access to Oral Communication","1--6","","6","activity, dialogue processing, information access, oral communication, speech","10.3115/1072133.1072134","","","","","","","2001","","Proceedings of the First International Conference on Human Language Technology Research","HLT '01","","","San Diego","Association for Computational Linguistics","Stroudsburg, PA, USA"
"article","1029664","Jun  Fujima and Aran  Lunzer and Kasper  Hornb&#230;k and Yuzuru  Tanaka","","","","Clip, Connect, Clone: Combining Application Elements to Build Custom Interfaces for Information Access","175--184","","10","customized information access, end-user programming, parallel exploration","10.1145/1029632.1029664","","","","","","","2004","","Proceedings of the 17th Annual ACM Symposium on User Interface Software and Technology","UIST '04","","1-58113-957-8","Santa Fe, NM, USA","ACM","New York, NY, USA"
"article","1057024","Jeon  Small and Pamela  Schallau and Karen  Brown and Richard  Appleyard","","","","Web Accessibility for People with Cognitive Disabilities","1793--1796","","4","assistive technology, cognitive disabilities, universal access, web content accessibility, web design, web navigation, web usability evaluation","10.1145/1056808.1057024","","","","","","","2005","","CHI '05 Extended Abstracts on Human Factors in Computing Systems","CHI EA '05","","1-59593-002-7","Portland, OR, USA","ACM","New York, NY, USA"
"article","857114","Richard  Hogg","","","","ICT Education: The Challenge for the Future","57--59","","3","ICT, education, government policy","","","","","","","","2003","","Proceedings of the 3.1 and 3.3 Working Groups Conference on International Federation for Information Processing: ICT and the Teacher of the Future - Volume 23","CRPIT '03","","1-920682-02-3","Melbourne, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","155072","Teri  Perl","","","","ACM Task Force on K&Ndash;12 Education and Technology","82--83","","2","","10.1145/155049.155072","Commun. ACM","May 1993","36","5","","May","1993","0001-0782","","","","","","ACM","New York, NY, USA"
"article","2661183","Trevor M. Murphy and Judy  Teng and Randy  Matusky","","","","Needs Analysis for Instructional Technology Projects","23--28","","6","higher education, instructional design, instructional technology, needs analysis, project management","10.1145/2661172.2661183","","","","","","","2014","","Proceedings of the 42Nd Annual ACM SIGUCCS Conference on User Services","SIGUCCS '14","","978-1-4503-2780-0","Salt Lake City, Utah, USA","ACM","New York, NY, USA"
"article","1920794","Nicholas  Taylor and Jennifer  Jenson and Suzanne  de Castell","","","","Epidemic: E-Learning Goes Viral","113--118","","6","e-learning, educational gaming, games for health, user-testing","10.1145/1920778.1920794","","","","","","","2010","","Proceedings of the International Academic Conference on the Future of Game Design and Technology","Futureplay '10","","978-1-4503-0235-7","Vancouver, British Columbia, Canada","ACM","New York, NY, USA"
"article","3012621","Sara Osuna Acedo and Sara Mar&#237;a Tejera Osuna","","","","ECO European Project: Inclusive Education Through Accessible MOOCs","881--886","","6","accessibility, inclusiveness, massive, online, open courses (MOOCs), universal design","10.1145/3012430.3012621","","","","","","","2016","","Proceedings of the Fourth International Conference on Technological Ecosystems for Enhancing Multiculturality","TEEM '16","","978-1-4503-4747-1","Salamanca, Spain","ACM","New York, NY, USA"
"article","1142601","Kevin Chen-Chuan Chang and Junghoo  Cho","","","","Accessing the Web: From Search to Integration","804--805","","2","Web, deep Web, information access, integration, search","10.1145/1142473.1142601","","","","","","","2006","","Proceedings of the 2006 ACM SIGMOD International Conference on Management of Data","SIGMOD '06","","1-59593-434-0","Chicago, IL, USA","ACM","New York, NY, USA"
"article","1050428","Evgenia  Georgieva and Margarita  Teodosieva and Tsvetozar  Georgiev and Stoyanka  Smrikarova","","","","Multimedia Training Course on C++","1--5","","5","C++ Programming, computer systems and technologies, education, multimedia","10.1145/1050330.1050428","","","","","","","2004","","Proceedings of the 5th International Conference on Computer Systems and Technologies","CompSysTech '04","","954-9641-38-4","Rousse, Bulgaria","ACM","New York, NY, USA"
"article","1121482","Russell  Shackelford and Andrew  McGettrick and Robert  Sloan and Heikki  Topi and Gordon  Davies and Reza  Kamali and James  Cross and John  Impagliazzo and Richard  LeBlanc and Barry  Lunt","","","","Computing Curricula 2005: The Overview Report","456--457","","2","comparison of curriculum, computer engineering curriculum, computer science curriculum, computing curricula, information systems curriculum, information technology curriculum, software engineering curriculum","10.1145/1121341.1121482","","","","","","","2006","","Proceedings of the 37th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '06","","1-59593-259-3","Houston, Texas, USA","ACM","New York, NY, USA"
"article","1121482","Russell  Shackelford and Andrew  McGettrick and Robert  Sloan and Heikki  Topi and Gordon  Davies and Reza  Kamali and James  Cross and John  Impagliazzo and Richard  LeBlanc and Barry  Lunt","","","","Computing Curricula 2005: The Overview Report","456--457","","2","comparison of curriculum, computer engineering curriculum, computer science curriculum, computing curricula, information systems curriculum, information technology curriculum, software engineering curriculum","10.1145/1124706.1121482","SIGCSE Bull.","March 2006","38","1","","March","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2769499","Carla  Sch&#228;kel and Wiebke  K&#246;hlmann","","","","Programmatic Availability of Virtual Classrooms for Assistive Technologies","57:1--57:8","57","8","application data, blind user, off-screen model, programmatic access, screen reader, virtual classrooms","10.1145/2769493.2769499","","","","","","","2015","","Proceedings of the 8th ACM International Conference on PErvasive Technologies Related to Assistive Environments","PETRA '15","","978-1-4503-3452-5","Corfu, Greece","ACM","New York, NY, USA"
"article","2513448","Kotaro  Hara and Shiri  Azenkot and Megan  Campbell and Cynthia L. Bennett and Vicki  Le and Sean  Pannella and Robert  Moore and Kelly  Minckler and Rochelle H. Ng and Jon E. Froehlich","","","","Improving Public Transit Accessibility for Blind Riders by Crowdsourcing Bus Stop Landmark Locations with Google Street View","16:1--16:8","16","8","accessible bus stops, crowdsourcing accessibility, google street view, low-vision and blind users, mechanical turk","10.1145/2513383.2513448","","","","","","","2013","","Proceedings of the 15th International ACM SIGACCESS Conference on Computers and Accessibility","ASSETS '13","","978-1-4503-2405-2","Bellevue, Washington","ACM","New York, NY, USA"
"article","2899431","Matthew  Love and Charles  Boisvert and Elizabeth  Uruchurtu and Ian  Ibbotson","","","","Nifty with Data: Can a Business Intelligence Analysis Sourced from Open Data Form a Nifty Assignment?","344--349","","6","business intelligence, computer science education, nifty assignments, open data","10.1145/2899415.2899431","","","","","","","2016","","Proceedings of the 2016 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '16","","978-1-4503-4231-5","Arequipa, Peru","ACM","New York, NY, USA"
"article","2811366","Yusuke  Iwasawa and Koya  Nagamine and Yutaka  Matsuo and Ikuko  Eguchi Yairi","","","","Road Sensing: Personal Sensing and Machine Learning for Development of Large Scale Accessibility Map","335--336","","2","accessibility map, machine learning, personal sensing","10.1145/2700648.2811366","","","","","","","2015","","Proceedings of the 17th International ACM SIGACCESS Conference on Computers &#38; Accessibility","ASSETS '15","","978-1-4503-3400-6","Lisbon, Portugal","ACM","New York, NY, USA"
"article","2843850","Ibtehal S. Baazeem and Hend S. Al-Khalifa","","","","Advancements in Web Accessibility Evaluation Methods: How Far Are We?","90:1--90:5","90","5","WCAG, accessibility evaluation methods, disability, web accessibility","10.1145/2837185.2843850","","","","","","","2015","","Proceedings of the 17th International Conference on Information Integration and Web-based Applications & Services","iiWAS '15","","978-1-4503-3491-4","Brussels, Belgium","ACM","New York, NY, USA"
"article","3029403","Jeerasak  Phumcharoen","","","","The M: TQF Database Systems in RUS","126--129","","4","Database management system, Thai qualification framework, information technology, web-based administration","10.1145/3029387.3029403","","","","","","","2017","","Proceedings of the 5th International Conference on Information and Education Technology","ICIET '17","","978-1-4503-4803-4","Tokyo, Japan","ACM","New York, NY, USA"
"article","3125689","Jai W. Kang and Qi  Yu and Erik  Golen","","","","Teaching IoT (Internet of Things) Analytics","135--140","","6","big data, cloud computing, curriculum, data analytics, information sciences and technologies, internet of things, network","10.1145/3125659.3125689","","","","","","","2017","","Proceedings of the 18th Annual Conference on Information Technology Education","SIGITE '17","","978-1-4503-5100-3","Rochester, New York, USA","ACM","New York, NY, USA"
"article","1414525","Cagatay  Goncu and Kim  Marriott","","","","Tactile Chart Generation Tool","255--256","","2","accessibility, tactile diagram","10.1145/1414471.1414525","","","","","","","2008","","Proceedings of the 10th International ACM SIGACCESS Conference on Computers and Accessibility","Assets '08","","978-1-59593-976-0","Halifax, Nova Scotia, Canada","ACM","New York, NY, USA"
"article","2808035","Jessica M. Richards and Joseph J. Ekstrom","","","","The Cyber Education Project and IT IAS Curriculum","173--178","","6","cyber education project, glossary aggregation, ias","10.1145/2808006.2808035","","","","","","","2015","","Proceedings of the 16th Annual Conference on Information Technology Education","SIGITE '15","","978-1-4503-3835-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","1862274","Simon R. Lang and Neville  Williams","","","","Impeding CAPTCHA Breakers with Visual Decryption","39--46","","8","CAPTCHA, access control, authentication, automated attacks, cryptography, security, spamming, visual decryption, visual processing","","","","","","","","2010","","Proceedings of the Eighth Australasian Conference on Information Security - Volume 105","AISC '10","","978-1-920682-86-6","Brisbane, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","1806000","Fernando  Alonso and Jos&#233; Luis Fuertes and &#193;ngel Lucas Gonz&#225;lez and Lo&#239;c  Mart&#237;nez","","","","On the Testability of WCAG 2.0 for Beginners","9:1--9:9","9","9","teaching web accessibility, web accessibility, web accessibility evaluation","10.1145/1805986.1806000","","","","","","","2010","","Proceedings of the 2010 International Cross Disciplinary Conference on Web Accessibility (W4A)","W4A '10","","978-1-4503-0045-2","Raleigh, North Carolina","ACM","New York, NY, USA"
"article","1228248","Linda  Leung and Scott  Bryant and Adrienne  Tan","","","","Translating Principles of Web Design and Information Architecture to the Development of Interactive Television (iTV) Interfaces","369--372","","4","HCI education, information architecture principles, interactive television, web design deliverables","10.1145/1228175.1228248","","","","","","","2006","","Proceedings of the 18th Australia Conference on Computer-Human Interaction: Design: Activities, Artefacts and Environments","OZCHI '06","","1-59593-545-2","Sydney, Australia","ACM","New York, NY, USA"
"article","2047675","Yan  Bai and Carol  Taylor","","","","Cyber Defense Competition: Enhancing Student Competency in Information Security","305--306","","2","curriculum development, cyber security, security education","10.1145/2047594.2047675","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","2808022","Bryan S. Goda and John W. Bair and Charles E. Costarella","","","","Cell Phone Forensics","39--42","","4","digital evidence, education, mobile phone forensics, personal digital technologies, small scale digital devices","10.1145/2808006.2808022","","","","","","","2015","","Proceedings of the 16th Annual Conference on Information Technology Education","SIGITE '15","","978-1-4503-3835-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","2811512","Min Kyu Kim and Ju Hee Choi and Jong Wook Kwak and Seong Tae Jhang and Chu Shik Jhon","","","","Bypassing Method for STT-RAM Based Inclusive Last-level Cache","424--429","","6","bypass algorithm, dynamic energy, non-volatile memories, write endurance","10.1145/2811411.2811512","","","","","","","2015","","Proceedings of the 2015 Conference on Research in Adaptive and Convergent Systems","RACS","","978-1-4503-3738-0","Prague, Czech Republic","ACM","New York, NY, USA"
"article","3078872","Giuseppe  Petracca and Frank  Capobianco and Christian  Skalka and Trent  Jaeger","","","","On Risk in Access Control Enforcement","31--42","","12","access control enforcement, risk","10.1145/3078861.3078872","","","","","","","2017","","Proceedings of the 22Nd ACM on Symposium on Access Control Models and Technologies","SACMAT '17 Abstracts","","978-1-4503-4702-0","Indianapolis, Indiana, USA","ACM","New York, NY, USA"
"article","1710066","Eunjeong  Park and Seungwook  Do and Heonshik  Shin and Hyo Suk Nam","","","","An Adaptive Streaming Technique for Interactive Medical Systems in Mobile Environment","31:1--31:7","31","7","image streaming, medical systems, mobile platform, service-oriented architecture","10.1145/1710035.1710066","","","","","","","2009","","Proceedings of the 6th International Conference on Mobile Technology, Application &#38; Systems","Mobility '09","","978-1-60558-536-9","Nice, France","ACM","New York, NY, USA"
"article","2752978","Bart  Preneel","","","","Post-Snowden Threat Models","1--1","","1","information security, mass surveillance, system security, threat models","10.1145/2752952.2752978","","","","","","","2015","","Proceedings of the 20th ACM Symposium on Access Control Models and Technologies","SACMAT '15","","978-1-4503-3556-0","Vienna, Austria","ACM","New York, NY, USA"
"article","2664227","Dae-Soo  Kim and Gil-Je  Lee and Kee-Young  Yoo","","","","A Reversible Data Hiding Scheme Based on Histogram Shifting Using Edge Direction Predictor","126--131","","6","data hiding, edge direction predictor, histogram shifting, information hiding, steganography","10.1145/2663761.2664227","","","","","","","2014","","Proceedings of the 2014 Conference on Research in Adaptive and Convergent Systems","RACS '14","","978-1-4503-3060-2","Towson, Maryland","ACM","New York, NY, USA"
"article","3041055","Subhojeet  Mukherjee and Indrakshi  Ray and Indrajit  Ray and Hossein  Shirazi and Toan  Ong and Michael G. Kahn","","","","Attribute Based Access Control for Healthcare Resources","29--40","","12","ABAC, FHIR, access control, authorization, rest","10.1145/3041048.3041055","","","","","","","2017","","Proceedings of the 2Nd ACM Workshop on Attribute-Based Access Control","ABAC '17","","978-1-4503-4910-9","Scottsdale, Arizona, USA","ACM","New York, NY, USA"
"article","2390859","Ye  Wang","","","","When Music, Information Technology, and Medicine Meet","43--44","","2","healthcare, information technology, music retrieval and recommendation","10.1145/2390848.2390859","","","","","","","2012","","Proceedings of the Second International ACM Workshop on Music Information Retrieval with User-centered and Multimodal Strategies","MIRUM '12","","978-1-4503-1591-3","Nara, Japan","ACM","New York, NY, USA"
"article","973706","Hristo  Tujarov and Ivelin  Mihailov","","","","Open System for the Development of Software Manuals","512--517","","6","command language, data modeling, education, information systems, publishing (publisher's) product","10.1145/973620.973706","","","","","","","2003","","Proceedings of the 4th International Conference Conference on Computer Systems and Technologies: E-Learning","CompSysTech '03","","954-9641-33-3","Rousse, Bulgaria","ACM","New York, NY, USA"
"article","2072390","Naeem  Ramzan and Fei  Wang and Charalampos Z. Patrikakis and Peng  Cui and Nikolaos  Doulamis and Shiqiang  Yang and Gordon  Sun","","","","ACM International Workshop on Social and Behavioral Networked Media Access (SBNMA'11)","611--612","","2","access, adaptation, behavioral, interaction, personalization, social","10.1145/2072298.2072390","","","","","","","2011","","Proceedings of the 19th ACM International Conference on Multimedia","MM '11","","978-1-4503-0616-4","Scottsdale, Arizona, USA","ACM","New York, NY, USA"
"article","2536608","Fernando  Mart&#237;nez-Abad and Mar&#237;a Jos&#233; Rodr&#237;guez-Conde and Susana  Olmos-Miguel&#225;&#241;ez and Juan Pablo Hern&#225;ndez-Ramos","","","","Multivariate Study of the Information Literacy Evaluation Scale IL-HUMASS: Multidimensional Scaling","467--472","","6","information literacy, multidimensional scaling, psychometric analysis, secondary education","10.1145/2536536.2536608","","","","","","","2013","","Proceedings of the First International Conference on Technological Ecosystem for Enhancing Multiculturality","TEEM '13","","978-1-4503-2345-1","Salamanca, Spain","ACM","New York, NY, USA"
"article","1862247","Michael C. Harris and James A. Thom and Falk  Scholer","","","","How Consistent Are Human Judgments of Whether an Open Resource is Educational Material?","9--18","","10","information retrieval, inter-rater agreement, open educational resources","","","","","","","","2010","","Proceedings of the Twenty-First Australasian Conference on Database Technologies - Volume 104","ADC '10","","978-1-920682-85-9","Brisbane, Australia","Australian Computer Society, Inc.","Darlinghurst, Australia, Australia"
"article","2841220","Gianluca  Schiavo and Simonetta  Osler and Nadia  Mana and Ornella  Mich","","","","Gary: Combining Speech Synthesis and Eye Tracking to Support Struggling Readers","417--421","","5","accessibility, eye tracking, reading difficulties, speech synthesis, technology-assisted reading","10.1145/2836041.2841220","","","","","","","2015","","Proceedings of the 14th International Conference on Mobile and Ubiquitous Multimedia","MUM '15","","978-1-4503-3605-5","Linz, Austria","ACM","New York, NY, USA"
"article","2613092","Jyothsna  Rachapalli and Vaibhav  Khadilkar and Murat  Kantarcioglu and Bhavani  Thuraisingham","","","","Towards Fine Grained RDF Access Control","165--176","","12","access control, rdf, sanitization, security, sparql","10.1145/2613087.2613092","","","","","","","2014","","Proceedings of the 19th ACM Symposium on Access Control Models and Technologies","SACMAT '14","","978-1-4503-2939-2","London, Ontario, Canada","ACM","New York, NY, USA"
"article","1940991","Wasim A. Al-Hamdani and Wendy D. Dixie","","","","Information Security Policy in Small Education Organization","72--78","","7","education environment, information security, information security policy, security policy","10.1145/1940976.1940991","","","","","","","2009","","2009 Information Security Curriculum Development Conference","InfoSecCD '09","","978-1-60558-661-8","Kennesaw, Georgia","ACM","New York, NY, USA"
"article","1029536","Gilbert W. Laware and Andrew J. Walters","","","","Real World Problems Bringing Life to Course Content","6--12","","7","experiential learning, pedagogy, problem-based, problem-centered, project management, technology","10.1145/1029533.1029536","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","1290159","Frank  Favier and John  Fynn and Michel  Misson","","","","Introducing Wireless Networking Technologies As a Teaching Tool for Foreign Languages: A Multimedia Laboratory Experiment","87--92","","6","PDA, QoS, VoIP, WLAN, WPAN, mobility, teaching","10.1145/1290144.1290159","","","","","","","2007","","Proceedings of the International Workshop on Educational Multimedia and Multimedia Education","Emme '07","","978-1-59593-783-4","Augsburg, Bavaria, Germany","ACM","New York, NY, USA"
"article","2613090","Lujo  Bauer and Florian  Kerschbaum","","","","What Are the Most Important Challenges for Access Control in New Computing Domains, Such As Mobile, Cloud and Cyber-physical Systems?","127--128","","2","access control, challenges, panel","10.1145/2613087.2613090","","","","","","","2014","","Proceedings of the 19th ACM Symposium on Access Control Models and Technologies","SACMAT '14","","978-1-4503-2939-2","London, Ontario, Canada","ACM","New York, NY, USA"
"article","3136950","Maria  Meletiou-Mavrotheris and Christina Varnava Vasou and Efi  Paparistodemou","","","","Adopting A Systemic Approach to The Instructional Integration of Mobile Devices: The Case Study of a Primary School in Cyprus","31:1--31:6","31","6","Coding apps, Mathematics education, Mobile learning, Mobile technologies, Primary school","10.1145/3136907.3136950","","","","","","","2017","","Proceedings of the 16th World Conference on Mobile and Contextual Learning","mLearn 2017","","978-1-4503-5255-0","Larnaca, Cyprus","ACM","New York, NY, USA"
"article","1029545","Daniel S. Bogaard and Ronald P. Vullo and Christopher D. Cascioli","","","","SVG for Educational Simulations","43--49","","7","animation, instructional software, scalable vector graphics, simulations","10.1145/1029533.1029545","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
"article","1651262","V&#225;clav  Slov&#225;&#269;ek and Miroslav  Mac&#237;k and Martin  Kl&#237;ma","","","","Development Framework for Pervasive Computing Applications","17--29","","13","","10.1145/1651259.1651262","SIGACCESS Access. Comput.","September 2009","","95","","September","2009","1558-2337","","","","","","ACM","New York, NY, USA"
"article","1029194","Keith  Irwin and Ting  Yu","","","","An Identifiability-based Access Control Model for Privacy Protection in Open Systems","43--43","","1","identifiability-based access control","10.1145/1029179.1029194","","","","","","","2004","","Proceedings of the 2004 ACM Workshop on Privacy in the Electronic Society","WPES '04","","1-58113-968-3","Washington DC, USA","ACM","New York, NY, USA"
"article","2462414","Dennis  Kafura and Denis  Gracanin","","","","An Information Flow Control Meta-model","101--112","","12","access control meta-model, dissemination control, information flow control, information security, security","10.1145/2462410.2462414","","","","","","","2013","","Proceedings of the 18th ACM Symposium on Access Control Models and Technologies","SACMAT '13","","978-1-4503-1950-8","Amsterdam, The Netherlands","ACM","New York, NY, USA"
"article","3053685","Alan  Dix","","","","Studying Studying -- Academic Life As the Subject of Commercial Research","1030--1036","","7","educational technology, research ethics, learning analytics, academic life","10.1145/3027063.3053685","","","","","","","2017","","Proceedings of the 2017 CHI Conference Extended Abstracts on Human Factors in Computing Systems","CHI EA '17","","978-1-4503-4656-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","1789937","Abdulhadi  Shoufan and Sorin A.  Huss","","","","A Course on Reconfigurable Processors","7:1--7:20","7","20","Design process, VHDL, configuration resources, configuration technologies","10.1145/1789934.1789937","Trans. Comput. Educ.","June 2010","10","2","","June","2010","1946-6226","","","","","","ACM","New York, NY, USA"
"article","1029561","Robert  Friedman and Marc  Sequeira","","","","Application Development for Informal Learning Environments: Where IT Education, Community Outreach, Baseball and History Intersect","111--117","","7","application development, informal learning environments, participatory design","10.1145/1029533.1029561","","","","","","","2004","","Proceedings of the 5th Conference on Information Technology Education","CITC5 '04","","1-58113-936-5","Salt Lake City, UT, USA","ACM","New York, NY, USA"
