"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Development of Mobile Interfaces to Interact with Automatic Control Experiments [Focus on Education]","J. A. Frank; V. Kapila","Dept. of Mech. & Aerosp. Eng., Six MetroTech Center, New York, NY, USA","IEEE Control Systems","20140912","2014","34","5","78","98","As mobile devices begin to dominate the market and as laboratory equipment is increasingly connected to the Internet, there is an opportunity for laboratory instructors to recognize and respond to these changes by developing mobile apps for interacting with the equipment. Most reported incorporation of mobile devices thus far have been in virtual laboratories that use software to simulate experiments. Although such laboratories have the benefit of allowing students to learn from mistakes without damaging remote equipment, student learning can be limited by denying them access to real data from real equipment. The primary contribution of this article is to outline the development of several mobile apps for interacting with real physical test beds in an automatic control laboratory, both in the laboratory and remotely. Results are provided from a preliminary investigation of the usability and user experience associated with the applications, using students who would ultimately be the users of the applications when they are integrated into the curriculum. Implementation considerations such as the application development, wireless communication, hardware interfaces, and control are discussed. A microcontroller-based interface to the laboratory hardware provides a low-cost solution that can monitor, command, and control experiments via mobile devices.","1066-033X;1066033X","","10.1109/MCS.2014.2333312","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6898104","","Helicopters;Internet;Market research;Mobile communication;Mobile handsets;Tablet computers;User interfaces","computer aided instruction;control engineering computing;control engineering education;laboratories;microcontrollers;mobile computing","Internet;automatic control experiments;microcontroller-based interface;mobile applications;mobile devices;mobile interfaces;student learning;usability;user experience","","7","","","","","","Oct. 2014","","IEEE","IEEE Journals & Magazines"
"Fill That Blank! An iOS-based Literacy Application","E. Gu; M. H. Tzou; R. Hoda","Electr. & Comput. Eng., Univ. of Auckland, Auckland, New Zealand","2014 23rd Australian Software Engineering Conference","20140605","2014","","","80","83","There are many existing software applications that claim to teach English literacy. However, these applications often cater to preschoolers, only teach vocabulary or phonetics and mostly focus on fundamental reading skills, and not comprehension. This project aims to develop an application that teaches 7-10 years old children comprehension of the English language. Research was conducted into existing applications and pedagogy leading to the elicitation of requirements specification and design. Our iOS app is designed as a tailored cloze activity (""fill-in-the-blanks"") in the context of a story. A usability study was conducted with 18 children in the target age group at two primary schools from different socio-economic areas. Overall response to the application was positive with high intuitiveness and engagement ratings. Future work includes refinements and can explore effectiveness of the app through a longer case study.","1530-0803;15300803","Electronic:978-1-4799-3149-1; POD:978-1-4799-3150-7","10.1109/ASWEC.2014.21","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6824111","Child Computer Interaction (CCI);Digital Learning;Education;Literacy","Context;Educational institutions;Electronic publishing;Games;Tablet computers;Usability","computer aided instruction;educational institutions;formal specification;human computer interaction;mobile computing;natural language processing;teaching","English language;English literacy teaching;children comprehension;fill-in-the-blanks;iOS-based literacy application;preschoolers;primary schools;requirements design;requirements specification;usability study","","1","","23","","","","7-10 April 2014","","IEEE","IEEE Conference Publications"
"A process and a tool to assess vocabulary learning for Computer Science Engineers","J. L. Roda García; R. Rodríguez Gil; A. F. López de Vergara M.","ETS Ing. Inf., Univ. of La Laguna, La Laguna, Spain","2014 IEEE Global Engineering Education Conference (EDUCON)","20140605","2014","","","659","666","The study that we are presenting in this paper has been conducted with Computer Science Engineering students. We have selected a group of volunteers to use an educational software platform called Vocabulary Notebook to acquire specific vocabulary/concepts that are taught in the subjects “Technical English” and “IT Project Management”. In this study we are assessing both the usability of the tool (observing students while using it and extracting conclusions and metrics) and also observing and analyzing the methodology that students apply when it comes to organizing the concepts, by using their own categories, definitions, applying filters and doing self-assessment tests. By the end of the study we will collect this data into a survey and a questionnaire, where we will ask students for feedback about the process and tool. In addition to analyzing the results, by the end of the semester we will also compare the marks obtained by our subject students with the marks of the rest of the class.","2165-9559;21659559","Electronic:978-1-4799-3191-0; POD:978-1-4799-3192-7; USB:978-1-4799-3190-3","10.1109/EDUCON.2014.6826163","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6826163","continuing education;educational technology;engineering education;information management;vocabulary","Computer science;Dictionaries;Educational institutions;Engineering education;Project management;Smart phones;Vocabulary","computer science education;courseware;educational courses","IT Project Management subject;Technical English subject;Vocabulary Notebook;computer science engineering students;educational software platform;vocabulary learning","","0","","13","","","","3-5 April 2014","","IEEE","IEEE Conference Publications"
"Teaching modeling using Umple: Principles for the development of an effective tool","T. C. Lethbridge","Electr. Eng. & Comput. Sci., Univ. of Ottawa, Ottawa, ON, Canada","2014 IEEE 27th Conference on Software Engineering Education and Training (CSEE&T)","20140519","2014","","","23","28","Umple is a model-oriented programming technology designed to teach modeling while at the same time being practical for industrial application. In this paper we discuss six principles we followed in order to ensure Umple can be effective as a learning resource: being highly usable, facilitating incremental learning, providing an experience of positive reinforcement in learners, convincing learners about the value of the material, broadening learning opportunities, and being inexpensive.","1093-0175;10930175","Electronic:978-1-4799-4970-0; POD:978-1-4799-4969-4","10.1109/CSEET.2014.6816777","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6816777","","Computational modeling;Education;Industries;Java;Manuals;Programming;Unified modeling language","computer aided instruction;computer science education;modelling;teaching","Umple;incremental learning;learners positive reinforcement;learning opportunities;model-oriented programming technology;modeling teaching;usability","","2","","19","","","","23-25 April 2014","","IEEE","IEEE Conference Publications"
"Smartphone driven control of robots for education and research","C. Krofitsch; C. Hinger; M. Merdan; G. Koppensteiner","Pratical Robot. Inst. Austria, Vienna, Austria","2013 International Conference on Robotics, Biomimetics, Intelligent Computational Systems","20140220","2013","","","148","154","Robots are getting increasingly sophisticated and complex and need more simple and intuitive ways for supervision and programming. Simultaneously, smartphones are becoming more innovative, are easier to use and equipped with features and accessories that are capable of offering easier robot control and enhancing user experience. This facilitates a broad range of possibilities for programming, supervision, research, education and training in different robotics domains. Considering restrictions accompanied by entering this new domain, we introduce the smartphone as platform for the control of robots based on a developed controller. Its goal is to be as flexible as possible to meet the given requirements in education and research, and simultaneously offer a easy and intuitive user interface. Flexibility was achieved through modularity and layers of abstraction in the control architecture and hardware design. We've developed both software and hardware prototypes and evaluated them in terms of social acceptance and usability.","","Electronic:978-1-4799-1208-7; POD:978-1-4799-1207-0","10.1109/ROBIONETICS.2013.6743595","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6743595","","Computer architecture;Education;Protocols;Robots","computer aided instruction;control engineering computing;educational robots;human-robot interaction;robot programming;smart phones;software prototyping;user interfaces","control architecture;developed controller;education;hardware design;hardware prototype;robot control;robots;smartphone driven control;software prototype;user interface","","2","","30","","","","25-27 Nov. 2013","","IEEE","IEEE Conference Publications"
"Inclusion of Teaching Slides in Games: Analysis of the Efficiency, Effectiveness and Satisfaction","F. Henrique Yoshiaki Nakagawa; A. Salvany Felinto; M. Toshio Omori","Flockin Desenvolvimento de Software, Brazil","IEEE Latin America Transactions","20140114","2013","11","6","1372","1377","In this paper studies have been conducted to evaluate the efficiency, effectiveness and satisfaction of the inclusion of didactics slideshows in games. To quantify the impact of this learning method, we developed a slideshow, a game containing the same slides of slideshow and an evaluation questionnaire to assess and compare the two means of teaching. The methodology of analysis was based on usability engineering and ISO 9241-11. The application of this study was done in a vocational school and a graduating class. The data quantified that include slideshow in games increase the efficiency and satisfaction but does not alter the effectiveness in relation to the slideshow.","1548-0992;15480992","","10.1109/TLA.2013.6710386","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6710386","Education;Educational Games;Game Design;Learning;Usability","Abstracts;Computers;Educational institutions;Games;ISO standards;Usability","ISO standards;computer aided instruction;computer games;teaching","ISO 9241-11;didactics slideshows inclusion;graduating class;learning method;teaching slides inclusion;usability engineering;vocational school","","0","","","","","","Dec. 2013","","IEEE","IEEE Journals & Magazines"
"Incorporating augmented reality content in Engineering Design Graphics materials","J. Dorribo-Camba; M. Contero","Eng. Design Graphics, Texas A&M Univ., College Station, TX, USA","2013 IEEE Frontiers in Education Conference (FIE)","20131219","2013","","","35","40","This paper describes the development and integration of augmented reality content with traditional Engineering Design Graphics materials, and presents the results of a preliminary usability study conducted with Freshman Engineering students. The resources developed combine printed text and images with interactive three-dimensional content with the purpose of enhancing the understanding of technical graphics concepts and improving the students' visualization skills. In general, students had a very positive reaction when first presented with the materials and showed an optimistic attitude while interacting with the content. Additionally, augmented reality materials promote the development of self-directed learning skills and self-assessment.","0190-5848;01905848","Electronic:978-1-4673-5261-1; POD:978-1-4673-5259-8; USB:978-1-4673-5260-4","10.1109/FIE.2013.6684784","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6684784","augmented reality;engineering graphics;spatial skills","Artificial intelligence;Augmented reality;Bismuth;Software;Visualization","CAD;augmented reality;computer aided instruction;computer graphics;design engineering","augmented reality content incorporation;engineering design graphics materials;freshman engineering students;interactive three-dimensional content;self-assessment development;self-directed learning skills;student visualization skills improvement;technical graphics concepts","","5","","32","","","","23-26 Oct. 2013","","IEEE","IEEE Conference Publications"
"Design and assessment of an algorithm learning tool for high school computer science","A. T. Avancena; C. Kondo; A. Nishihara","Dept. of Human Syst. Sci., Tokyo Inst. of Technol., Tokyo, Japan","Proceedings of 2013 IEEE International Conference on Teaching, Assessment and Learning for Engineering (TALE)","20131107","2013","","","667","672","This paper presents an algorithm learning tool developed for a computer science class in a science and technology high school in Japan. The learning tool offers features specifically designed for novice learners. It presents lessons and animations that aim to facilitate teaching and learning of four fundamental algorithms. The animations were based on the concept of Algorithm Visualization. Pre and posttests, questionnaires on motivation, and a software usability questionnaire were designed and implemented as evaluation instruments. Initial results show that the learning performance of students increased after using the algorithm learning tool. Evaluation of the tool demonstrates positive acceptance by the students. Results also show that a number of features of the learning tool contribute to the increase understanding of algorithms among the students.","","Electronic:978-1-4673-6355-6; POD:978-1-4673-6353-2","10.1109/TALE.2013.6654521","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6654521","K-12 computer science education;algorithm visualization;categories of algorithm learning objective;e-learning","Algorithm design and analysis;Animation;Arrays;Computer science;Data visualization;Educational institutions;Visualization","computer aided instruction;computer animation;computer science education;data visualisation;teaching","Japan;algorithm learning tool assessment;algorithm learning tool design;algorithm visualization;animations;fundamental algorithm learning;fundamental algorithm teaching;high school computer science class;motivation questionnaire;posttest;pretest;science and technology high school;software usability questionnaire","","0","","25","","","","26-29 Aug. 2013","","IEEE","IEEE Conference Publications"
"Improving program comprehension by answering questions (keynote)","B. A. Myers","Sch. of Comput. Sci., Carnegie Mellon Univ., Pittsburgh, PA, USA","2013 21st International Conference on Program Comprehension (ICPC)","20130930","2013","","","1","2","My Natural Programming Project is working on making software development easier to learn, more effective, and less error prone. An important focus over the last few years has been to discover what are the hard-to-answer questions that developers ask while they are trying to comprehend their programs, and then to develop tools to help answer those questions. For example, when studying programmers working on everyday bugs, we found that they continuously ask “Why” and “Why Not” questions as they try to comprehend what happened. We developed the “Whyline” debugging tool, which allows programmers to directly ask these questions of their programs and get a visualization of the answers. In a small lab study, Whyline increased productivity by a factor of about two. We studied professional programmers trying to understand unfamiliar code and identified over 100 questions they identified as hard-to-answer. In particular, we saw that programmers frequently had specific questions about the feasible execution paths, so we developed a new visualization tool to directly present this information. When trying to use unfamiliar APIs, such as the Java SDK and the SAP eSOA APIs, we discovered some common patterns that make programmers up to 10 times slower in finding and understanding how to use the appropriate methods, so we developed new tools to assist them. This talk will provide an overview of our studies and resulting tools that address program comprehension issues.","1092-8138;10928138","Electronic:978-1-4673-3092-3; POD:978-1-4673-3090-9","10.1109/ICPC.2013.6613827","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6613827","Application Programming Interfaces (APIs);Debugging;Documentation;Integrated development environments (IDEs);Natural Programming;Programming Environments;Reverse Engineering","Documentation;Educational institutions;Programming;Software engineering;Usability;User interfaces;Visualization","computer science education;program debugging;program visualisation;project management;reverse engineering","API;My Natural Programming Project;Whyline debugging tool;execution paths;hard-to-answer questions;productivity;professional programmer;program comprehension;program visualization;question answering;software development learning;tool development;visualization tool","","0","","15","","","","20-21 May 2013","","IEEE","IEEE Conference Publications"
"Heuristic Evaluation in the Human Computer Interaction course","D. Bošković; N. Borovina","Faculty of Electrical Engineering, University of Sarajevo, Bosnia and Herzegovina","2013 36th International Convention on Information and Communication Technology, Electronics and Microelectronics (MIPRO)","20130916","2013","","","685","688","This paper presents a model for teaching Heuristic Evaluation in a Human Computer Interaction (HCI) course. The course objective is to teach students to design HCI as an approach to develop usable software. The students are involved in the process of the Heuristic Evaluation to learn to address usability problems as a part of an iterative design process. The evaluation supports other course objectives: combine theoretical knowledge as usability principles, interaction design patterns with practical experience obtained through project work. Student achievements and assessment are presented indicating the assignment results.","","Electronic:978-953-233-073-1; POD:978-0-7695-4695-7; POD:978-953-233-073-1","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6596345","","Education;Human computer interaction;Standards;Usability;Web pages","computer science education;human computer interaction;software engineering;teaching","HCI course;HCI design;human computer interaction course;interaction design patterns;iterative design process;practical experience;software development approach;student achievements;student assessment;teaching heuristic evaluation;usability principles","","0","","6","","","","20-24 May 2013","","IEEE","IEEE Conference Publications"
"Explorable Code Slides","M. Fritz; B. Biegel; S. Diehl","University of Trier, Germany","2013 26th International Conference on Software Engineering Education and Training (CSEE&T)","20130912","2013","","","199","208","Presenting source code to others is not only a typical task of computer science teachers, but also when practitioners as well as researchers in software engineering are faced with this task. Usually, classical presentation tools or source code editors are used for such presentations. However, while the former are too inflexible for the presenter to deviate from a preplanned scheme, the latter show too many irrelevant details to the audience. In this paper, we introduce Explorable Code Slides, which address both issues. We not only describe its concept and features but also report on our practical experience from using Explorable Code Slides in class and feedback gathered from our students.","1093-0175;10930175","Electronic:978-1-4673-5140-9; POD:978-1-4673-5138-6","10.1109/CSEET.2013.6595251","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6595251","","Navigation;Programming;Prototypes;Switches;Syntactics;Usability","computer science education;program slicing;software engineering","computer science teacher;explorable code slides;presentation tool;software engineering;source code editor","","1","","6","","","","19-21 May 2013","","IEEE","IEEE Conference Publications"
"Mobile app development and usability research to help dementia and Alzheimer patients","C. Yamagata; J. F. Coppola; M. Kowtko; S. Joyce","Seidenberg School of Computer Science and Information Systems, Pace University 861 Bedford Rd., Pleasantville, NY 10570","2013 IEEE Long Island Systems, Applications and Technology Conference (LISAT)","20130815","2013","","","1","6","Caregiver anecdotes attest that music and photographs play an important role for family members diagnosed with Alzheimer's disease (AD), even those with severe AD. Tablets and iPads, which are prevalent, can be utilized with dementia patients in portraying favorite music and family photographs via apps developed in close partnership with geriatric facilities. Anecdotal research has shown that non-verbal late-stage dementia patients have become stimulated when iPods played their beloved tunes. There is an unmet need in geriatric facilities for stimulating dementia patients, as well providing hard-core data for proving increased cognitive abilities with technology. Technology can help bridge the gap between patients and staff to improve the quality of life for the cognitively impaired. This study addresses cognitive functioning and quality of life for people diagnosed with dementia via technology. In recent times, the influx of older adults suffering from Alzheimer's or dementia related illness has impacted the U.S. Healthcare system. Cognition significantly declines in older adults with AD or dementia over the course of the disease, causing most to be dependent on caregivers, thus routinely institutionalized. Caregivers are often required to focus their attention on addressing the agitation or discomfort of the AD or dementia patient. Research has shown that technology instruments such as iPods, help stimulate those with dementia. This study focuses on innovative devices such as iPads and tablets, which are mainstream and easy to use, cannot only help determine stage of dementia, but also provide stimulation to improve cognitive functioning. It is hoped that this research will analyze that specially created apps and existing assistive software can be used to decrease the symptoms and improve cognition of older adults suffering from AD or other dementia related diseases. Via service-learning courses, students developed an easy-to-use application for tablets to help- older adults with disabilities more readily use the technology. Student programmers produced apps and performed usability tests with the dementia patients, as well as met with geriatric facility personnel to produce application software that meets the patients, family, and caregiver needs and expectations. For example, a student term project produced an application entitled Candoo that utilizes Google's voice recognition and synthesis engine to navigate the web, provide the weather, and supply pill reminder alerts. Another application example included one that allows families to electronically send photographs, video clips, and favorite music from anywhere to loved ones for enjoyment. Furthermore, older adults were assessed by nursing students for cognitive functioning before, and after the semester's intervention. Such mobile apps could allow dementia persons to become less agitated and stay in their homes longer, while also providing awareness and positive change of attitude by those of another generation towards the elderly. This research will discuss student developed mobile applications in the scope of helping improve the quality of life of patients with AD or dementia.","","Electronic:978-1-4673-6245-0; POD:978-1-4673-6244-3","10.1109/LISAT.2013.6578252","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6578252","Accessibility;Aged User;Assistive Technologyies;Computer Science Education;Elderly;Older Adults;Senior Citizen;Software Engineering;Sundowning","Animals;Dementia;Mobile communication;Sociology;Statistics;Tablet computers","cognition;diseases;geriatrics;handicapped aids;mobile computing;patient treatment;speech recognition;speech synthesis","AD;Alzheimer patients;Candoo;Google voice recognition;Google voice synthesis engine;US healthcare system;caregiver anecdotes;cognitive abilities;cognitive functioning;geriatric facilities;iPads;iPods;mobile app development;music;nonverbal late-stage dementia patients;older adults;photographs;service-learning courses;student programmers;tablet application;usability research;usability tests;video clips","","5","","19","","","","3-3 May 2013","","IEEE","IEEE Conference Publications"
"Using Intelligent Tutors to Teach Students How APIs Are Used for Software Engineering in Practice","V. Krishnamoorthy; B. Appasamy; C. Scaffidi","School of Electrical Engineering and Computer Science, Oregon State University","IEEE Transactions on Education","20130731","2013","56","3","355","363","Computer science courses typically incorporate integrated training in software engineering, which includes learning how to reuse existing code libraries in new programs. This commonly presents a need to use the libraries' application programming interfaces (APIs) during project-based learning activities. The students learn these APIs with little support from the instructor. Instead, they primarily learn from whatever code examples they find on the Web-a scattershot approach that is slow, frustrating, and sometimes fruitless. Preliminary work investigated an improved approach that provides students with intelligent API tutors. This interactive educational content walks students through code examples selectively harvested from the Web. This approach increased students' knowledge of API method names, but a key pedagogical challenge remained: Students still lacked an understanding of common problems and surprises that they might encounter when using APIs in practice. Perhaps even more crucially, the prior statistical study provided no information about how students would perceive and accept the intelligent tutor approach, when given a choice. Therefore, this paper presents an enhanced approach that augments intelligent tutors with selected information from online FAQs and online open-source code, thereby providing more explanation and context about how to use APIs in practice. A qualitative study assessed student perceptions of the system's usability as well as suggestions for improvement, revealing that 100% of students considered the approach to be useful. A key implication is that providing information from online FAQs, related articles, and open-source code could facilitate computer science students' learning how to use APIs.","0018-9359;00189359","","10.1109/TE.2013.2238543","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6422340","Application programming interface (API);computer science education;electronic learning;software engineering;software libraries","Computer science;Industries;Libraries;Open source software;Software engineering;Training","Internet;application program interfaces;computer aided instruction;computer science education;educational courses;public domain software;software libraries;statistical analysis;teaching","API tutors;Web;application programming interfaces;computer science courses;computer science student learning;instructor;intelligent tutors;interactive educational content;online FAQ;online open source code;project-based learning activities;software engineering;system usability;teaching","","3","","37","","","20130128","Aug. 2013","","IEEE","IEEE Journals & Magazines"
"Virtual laboratory for teaching Calculus: An immersive experience","L. Tarouco; B. Gorziza; Y. Corrêa; É. M. H. Amaral; T. Müller","Computers in Education Graduate, Program Federal University of Rio, Grande do Sul, Porto Alegre, RS - Brazil","2013 IEEE Global Engineering Education Conference (EDUCON)","20130613","2013","","","774","781","This paper discusses and describes the implementation of a Virtual Learning Laboratory (VLL) for teaching Calculus for Engineering Courses. The VLL is hosted in the virtual world (or metaverse) OpenSim, which is based on free software derived from the proprietary tool Second Life, widespread in the context of virtual worlds. The purpose of this research consists in the integration of a Learning Object (LO) for teaching Calculus in OpenSim metaverse. This solution offers the student collaborative, interactive and dynamic learning situations environment contributing to increase the motivation and resulting in a better quality of learning. The laboratory is being finalized and thereafter will be submitted to efficiency evaluations of its performance as a teaching tool, as well as the usability of its interfaces.","2165-9559;21659559","Electronic:978-1-4673-6110-1; POD:978-1-4673-6111-8; USB:978-1-4673-6109-5","10.1109/EduCon.2013.6530195","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6530195","Calculus;Immersion;Virtual Laboratory","Calculus;Computers;Educational institutions;Laboratories;Videos","calculus;computer aided instruction;computer games;groupware;interactive systems;teaching;virtual reality","OpenSim metaverse;Second Life;VLL;dynamic learning situations environment;engineering courses;free software;interactive situations environment;learning object;student collaborative;teaching;virtual learning laboratory","","2","","30","","","","13-15 March 2013","","IEEE","IEEE Conference Publications"
"Novel Central Venous Catheterization Simulation for Medical Training","N. Luedicke; E. Burghardt; J. Hodge; R. Thomas; A. Barrett; J. Nagatomi; D. Dean","Dept. of Bioeng., Clemson Univ., Clemson, SC, USA","2013 29th Southern Biomedical Engineering Conference","20130610","2013","","","93","94","Central Venous Catheterization (CVC) involves the insertion of a catheter through the subclavian or jugular vein and into the heart when the patient requires a large influx of drugs. With the target veins so close to the lungs and vital arteries, mistakes during this procedure can be fatal. Unfortunately, it is particularly challenging for students to learn this procedure and is often practiced by novice students on live patients as current simulators are ineffective. Simulators on the market are expensive, inconvenient, and often anatomically inaccurate, leading to improper student training. To address the shortcomings of current simulators, our patent-pending design includes features such as a fully rotatable head and proper anatomical landmarks. Our training simulator is ultrasoundable and can replicate both the pulsing of the arteries and the expanding of the veins under changes in fluid pressure. In addition, our simulator comes with training software allowing for tracking of students as they progress through the curriculum. We are currently performing usability testing of our prototype. Novice residents and expert practicing doctors perform CVC on our simulator for assessment of accuracy, ease of use, and training effectiveness in comparison to commercially available simulators.","","Electronic:978-0-7695-5032-9; POD:978-1-4799-0624-6","10.1109/SBEC.2013.55","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6525692","","Biomedical imaging;Educational institutions;Head;Skin;Testing;Training;Ultrasonic imaging","biomedical education;blood vessels;catheters;on-the-job training","arteries;central venous catheterization simulation;drug influx;heart;jugular vein;medical training;patent pending design;subclavian vein","","0","","5","","","","3-5 May 2013","","IEEE","IEEE Conference Publications"
"Educational application of remote experimentation for mobile devices","W. Rochadel; J. B. da Silva; J. P. S. Simão; G. R. da Costa Alves","Campus Ararangu&#x00E1;, Universidade Federal de Santa Catarina, UFSC, Joinville, Brazil","2013 10th International Conference on Remote Engineering and Virtual Instrumentation (REV)","20130516","2013","","","1","6","In this article the authors describe the application development RExMobile and the importance of remote experimentation via mobile devices, especially smartphones simple, beyond the space provided for this application in education. The article deals the creation, software and hardware that provide an interactive and dynamic way to attract more students to use these experiments remote, serving as support to teachers to science teaching from its initial series. The ease and availability of smartphones, even these students of basic education, permits the reach of new users and in different places. Thus, the practice of remote experimentation in mobile devices enables new spaces for access and interaction. Are used for developing software free or low cost, HTML5 and jQuery Mobile framework, that enable the creation of pages compatible with different mobile operating systems such as iOS, Android, Windows Phone, some Symbian, among others. Also are demonstrated patterns layouts that allow greater accessibility.","","Electronic:978-1-4673-6346-4; POD:978-1-4673-6345-7; USB:978-1-4673-6344-0","10.1109/REV.2013.6502905","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6502905","HTML5 and jQuery Mobile;Mobile Learning;Remote Experiments;open source","Availability;Education;Materials;Mobile communication;Smart phones;Usability","computer aided instruction;engineering education;mobile computing;smart phones;student experiments","Android;HTML5;RExMobile;Symbian;Windows phone;educational application;iOS;jQuery mobile framework;mobile devices;mobile operating systems;page creation;remote experimentation;science teaching;smartphones;software free;students;teachers","","0","","20","","","","6-8 Feb. 2013","","IEEE","IEEE Conference Publications"
"Engineering an Open-Web Educational Game Design Environment","N. Ahmadi; M. Jazayeri; A. Repenning","Fac. of Inf., Univ. of Lugano, Lugano, Switzerland","2012 19th Asia-Pacific Software Engineering Conference","20130218","2012","1","","867","876","Educational game design environments have long been employed as an engaging medium for teaching computer programming and software engineering concepts such as objects, agents, instances, behavior, and interaction. However, in contrast to the collaborative nature of programming, in particular among novice programmers, existing game design environments are solitary desktop-based applications with no or very limited support for sharing and collaboration. We have taken advantage of Web 2.0 technologies and its participative culture to develop a collaborative platform around game design activities that encourages social learning and integrates into the students' online social presence and lifestyle. We have employed open-Web technologies to build a game design environment using only HTML5 and JavaScript that lets users practice the game design and programming activities right inside their browser. Game design and game playing run on the client while an associated website hosts the created games and supports collaboration. This paper reports on the design, implementation, and evaluation of the game design environment. The preliminary evaluation of Agent Web's usability and performance demonstrates that not only does Agent Web meet its design goals, but also that the current Web is a hospitable environment for end-user game programming both on desktop and mobile devices.","1530-1362;15301362","Electronic:978-0-7695-4922-4; POD:978-1-4673-4930-7","10.1109/APSEC.2012.88","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6462756","Open Web;Web 2.0;end-user programming;game design environments;high-level languages;performance evaluation;usability testing","Browsers;Collaboration;Communities;Games;Programming profession;Visualization","Internet;computer aided instruction;computer games;computer science education;groupware;software engineering","HTML5;JavaScript;Web 2.0 technology;Web site;agent Web usability;collaborative platform;computer programming;desktop-based application;end-user game programming;game design activity;mobile device;open-Web educational game design;social learning;software engineering;teaching","","1","","30","","","","4-7 Dec. 2012","","IEEE","IEEE Conference Publications"
"An educational visual prototyping environment for real-time imaging","F. Jean; A. Gebali; T. Beugeling; A. B. Albu","Department of Electrical and Computer Engineering, University of Victoria, Victoria, BC, Canada, V8W 3P6","2012 Frontiers in Education Conference Proceedings","20130218","2012","","","1","6","This paper presents the results of a comparison study using the Visual VIPERS interface, a graphical interface which can be applied as an educational tool for novice computer vision students. The goal of the study was to evaluate the change in usability of the interface after the addition of a monitor tool, which can be used to view intermediate image results at specific stages of an algorithm. A user study was conducted in which participants were asked to find an error in a pre-assembled algorithm. Results indicate that participants using the older version of the interface (with no monitor tool) took, on average, less time to find the error than participants who used the monitor tool. However, interview responses indicated a greater level of understanding of the algorithm from participants who used the monitor tool. Interview responses also demonstrated a clear desire from users of the old interface for the addition of a debugging tool (such as the newly introduced monitor tool). Our belief is that participants using the monitor tool performed a more thorough search of the algorithm, and thus gained a greater understanding of how the algorithm operated, while attempting to determine the source of the error.","0190-5848;01905848","Electronic:978-1-4673-1352-0; POD:978-1-4673-1353-7; USB:978-1-4673-1351-3","10.1109/FIE.2012.6462446","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6462446","Computer Vision;Education;Graphical User Interface","Algorithm design and analysis;Computer vision;Education;Monitoring;Noise;Usability;Visualization","computer aided instruction;computer vision;graphical user interfaces;program debugging;real-time systems;software prototyping","debugging tool;educational tool;educational visual prototyping environment;graphical interface;interface usability;monitor tool;novice computer vision students;older version;pre-assembled algorithm;real-time imaging;visual VIPERS interface","","0","","10","","","","3-6 Oct. 2012","","IEEE","IEEE Conference Publications"
