"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Mathematics for all: A game-based learning environment for visually impaired students","F. Ferreira; S. Cavaco","CITI, Departamento de Inform&#x00E1;tica, Faculdade de Ciencias e Tecnologia, Universidade Nova de Lisboa, 2829-516 Caparica, Portugal","2014 IEEE Frontiers in Education Conference (FIE) Proceedings","20150219","2014","","","1","8","Visually impaired students who reach higher education have a preference for human sciences. The difficulties felt with courses such as mathematics, during their school years, may lead them to abandon the possibility of pursuing higher education in exact sciences and engineering courses. We propose a game-based learning environment that can be used in class and at home by visually impaired students. The game was developed for middle school mathematics but can be adapted for primary school and secondary school. The main goal of the game is to help and motivate blind teenage students to learn and like mathematics. The graphics are designed for low vision students but to guarantee accessibility to blind students, the game can be played without the need to see the graphics. All the features are complemented with audio and the game uses 2D spatialized audio. Having graphics also contributes to the integration of visually impaired students with their sighted colleagues. The game was tested in two schools with blind and low vision children. Both teachers and students were very enthusiastic with the game and gave us very positive feedback. The results of the test suggest that the game can have a positive influence in mathematics performance.","0190-5848;01905848","Electronic:978-1-4799-3922-0; POD:978-1-4799-3923-7; USB:978-1-4799-3921-3","10.1109/FIE.2014.7044493","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7044493","education for the blind;educational computer game;game-based learning","Cognition;Educational institutions;Games;Graphics;Mathematics;Navigation","computer aided instruction;computer games;computer graphics;educational courses;handicapped aids;mathematics;mathematics computing;student experiments","educational courses;game-based learning environment;graphics;higher education;human sciences;low vision students;mathematics;visually impaired students","","0","","15","","","","22-25 Oct. 2014","","IEEE","IEEE Conference Publications"
"Remote Triggered Lab for Robotics: Architecture, Design and Implementation Challenges","S. Nayak; P. Vakrani; A. Purohit; G. N. S. Prasanna","SMU, Singapore, Singapore","2014 IEEE Sixth International Conference on Technology for Education","20150115","2014","","","214","217","On-line education is being revolutionized by new technologies, capable of reaching millions of people with the ultimate promise of education for everyone and everywhere. With this change in trend, online laboratories are gaining popularity due to their accessibility, cost and state of the art infrastructure. The Remote Triggered Lab infrastructure for robotics is one such online laboratory for robotics and electromechanical systems domain. In this paper, we discuss about lab infrastructure, architecture, challenges faced during design, implementation and deployment along with proposed and implemented solutions. The challenges of the Remote Triggered Lab are unique: with remote triggered electromechanical motion being involved. In addition, audio/video feedback is provided to the user since it provides a clear idea of mechanical motion capability of robots. A novel robot emulator designed using bank of shafts is a unique facility in the Remote Triggered Lab to learn and simulate complex robots remotely. Challenges faced during the development of this lab infrastructure are also discussed in this paper.","","Electronic:978-1-4799-6489-5; POD:978-1-4799-6490-1","10.1109/T4E.2014.24","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7009575","Computer Science in Education;Remote Triggered Lab;Robotic Education;Robotic Emulator","Hardware;Laboratories;Mobile robots;Robot kinematics;Shafts;Streaming media","control engineering computing;control engineering education;digital simulation;distance learning;educational robots;laboratories","audio-video feedback;complex robot simulation;electromechanical systems domain;lab infrastructure;mechanical motion capability;on-line education;online laboratory;remote triggered electromechanical motion;remote triggered lab infrastructure;robot emulator;robotics","","1","","10","","","","18-21 Dec. 2014","","IEEE","IEEE Conference Publications"
"Design and implementation of a music composition application using speech recognition","R. Parra; J. Ramírez; M. A. Lahaye","Facultad Polit&#x00E9;cnica, Universidad Nacional de Asunci&#x00F3;n, San Lorenzo, Paraguay","2014 XL Latin American Computing Conference (CLEI)","20141124","2014","","","1","12","This paper describes speech recognition as a research area, by studying its application to a non trivial problem such as music composition. The design and implementation process of TamTam Listens, a voice-user interface for music composition, is described. This application was developed using open-source tools, like the speech recognition engine PocketSphinx, the acoustic models provided by Voxforge and the Sugar learning platform. Finally, the results of a usability test performed with TamTam Listens are exposed. These results allow drawing conclusions about speech recognition applicability to user interfaces, and offering recomendations for their design and implementation.","","Electronic:978-1-4799-6130-6; POD:978-1-4799-6131-3","10.1109/CLEI.2014.6965110","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6965110","Speech recognition;accessibility;e-Education;open-source;usability","Computational modeling;Electronic mail;Google;Hidden Markov models;Monitoring;Speech recognition;Sugar","acoustic signal processing;music;public domain software;speech recognition;speech-based user interfaces","PocketSphinx;Sugar learning platform;TamTam Listens;Voxforge;acoustic models;music composition application;open-source tools;speech recognition applicability;speech recognition engine;usability test;voice-user interface","","0","","50","","","","15-19 Sept. 2014","","IEEE","IEEE Conference Publications"
"The analysis of highway network accessibility for the scenic Jing gang shan","C. Fang; L. Miao; J. Xu; Y. Pan; D. Gao; L. Zheng","Key Laboratory of Poyang Lake Wetland and Watershed Research, Ministry of Education, Jiangxi, China","2014 22nd International Conference on Geoinformatics","20141110","2014","","","1","4","In order to analyze the highway network accessibility for the Jingangshan scenic area, this paper used the weighted average travel time evaluation model, and selected different target nodes such as scenic spots, highway interchanges, traffic distribution centers, and tourism service facilities. Due to the particularity of the study area, we defined different geomorphic units based on DEM data to consider the influences of speed caused by terrain. The accessibility results showed that: 1) The general level of accessibility is adequate, but there existed significant differences among different nodes. 2) The spatial distribution of accessibility followed distance attenuation regularly, and attenuated slowly along the high-level road. 3) The spatial distributions of accessibility are anastomosed with spatial patterns of local terrain greatly.","2161-024X;2161024X","Electronic:978-1-4799-5714-9; POD:978-1-4799-5715-6","10.1109/GEOINFORMATICS.2014.6950843","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6950843","Jinggangshan scenic traffic;highway network accessibility;terrain analysis","Data models;Indium tin oxide;Roads","digital elevation models;geographic information systems;road traffic;traffic engineering computing;travel industry","DEM data;Jing Gang Shan scenic area;highway network accessibility analysis;spatial distribution;terrain pattern;tourism service facilities;travel time evaluation model","","0","","14","","","","25-27 June 2014","","IEEE","IEEE Conference Publications"
"A free and open source framework for rural education","S. Rekha V; V. Adinarayanan","Center for Research in Advanced Technologies for Education (CREATE), Amrita Vishwa Vidyapeetham, India","2014 Seventh International Conference on Contemporary Computing (IC3)","20140915","2014","","","56","61","With more than 85% of India's schools being in rural areas, it is imminent that we focus on enhancing the quality of rural education. Given these large number of students in rural schools, we need scalable models to cater to their needs. Information and Communication Technology can go a long way in making resources available and accessible in a scalable manner. However, this comes with a huge cost. In this paper, we propose the FORE framework which is the Free and Open Source Software Based framework for rural education which helps cut cost in a drastic manner thereby making implementation not just cheaper but of very high quality. This framework integrates several components of rural education and it directly addresses the needs of schools in rural areas.","","CD-ROM:978-1-4799-5171-0; Electronic:978-1-4799-5173-4; POD:978-1-4799-5174-1","10.1109/IC3.2014.6897147","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6897147","ICT in Education;Open Source Software;Rural Education","Computers;Educational institutions;Government;Software;Training","educational institutions;public domain software","FORE framework;India schools;free and open source software based framework;information and communication technology;resources accessibility;resources availability;rural areas;rural education quality;rural schools","","1","","24","","","","7-9 Aug. 2014","","IEEE","IEEE Conference Publications"
"Exploring three approaches to offer distance learning courses through a social network of health researchers in three African countries","B. Ingelbeen; R. Aryeetey; J. Khanna; M. Niang; V. Djientcheu; C. Kiyan; V. Maojo; L. Lynen; M. Zolfo; M. Ramirez-Robles","Inst. of Tropical Med., Antwerp, Belgium","2014 IST-Africa Conference Proceedings","20140821","2014","","","1","8","The Institute of Tropical Medicine in Antwerp hereby presents the results of two pilot distance learning training programmes, developed under the umbrella of the AFRICA BUILD project (FP7). The two courses focused on evidence-based medicine (EBM): with the aim of enhancing research and education, via novel approaches and to identify research needs emanating from the field. These pilot experiences, which were run both in English-speaking (Ghana), and French-speaking (Mali and Cameroon) partner institutions, produced targeted courses for the strengthening of research methodology and policy. The courses and related study materials are in the public domain and available through the AFRICA BUILD Portal (http://www.africabuild.eu/taxonomy/term/37); the training modules were delivered live via Dudal webcasts. This paper assesses the success and difficulties of transferring EBM skills with these two specific training programmes, offered through three different approaches: fully online facultative courses, fully online tutor supported courses or through a blended approach with both online and face-to-face sessions. Key factors affecting the selection of participants, the accessibility of the courses, how the learning resources are offered, and how interactive online communities are formed, are evaluated and discussed.","","Electronic:978-1-905824-44-1; POD:978-1-4799-5444-5","10.1109/ISTAFRICA.2014.6880657","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6880657","HIV/AIDS research;distance learning courses;evidence-based medicine;low-resource settings;reproductive health research","Africa;Communities;Educational institutions;Electronic mail;Human immunodeficiency virus;Public healthcare;Training","Internet;biomedical education;computer based training;distance learning;educational courses;medical computing;medicine;social networking (online)","AFRICA BUILD Portal;African countries;Dudal Webcasts;EBM;blended approach;distance learning courses;distance learning training programmes;evidence-based medicine;face-to-face session;health researchers;interactive online communities;online facultative courses;online session;online tutor supported courses;public domain;social network;training modules","","0","","8","","","","7-9 May 2014","","IEEE","IEEE Conference Publications"
"Remote laboratories to support electrical and information engineering (EIE) laboratory access for students with disabilities","I. Grout","Dept. of Electron. & Comput. Eng., Univ. of Limerick, Limerick, Ireland","2014 25th EAEEIE Annual Conference (EAEEIE)","20140818","2014","","","21","24","In this paper, consideration is given to accessibility aspects for students with disabilities in electrical and information engineering laboratories who have limited mobility and who would need to access physical electronic and computer engineering laboratories. Specific consideration is given to the use of remote laboratories which are real experiments that are accessed remotely by a user via an Internet connection. In this arrangement, a traditional laboratory experiment is made accessible via a Web server and using a software application, the experiment can be controlled remotely via the computer interface. As such is complements the traditional “at-presence” laboratories and virtual laboratories (simulated laboratories).","","Electronic:978-1-4799-4205-3; POD:978-1-4799-4204-6; USB:978-1-4799-4206-0","10.1109/EAEEIE.2014.6879377","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6879377","Remote laboratories;assistive technology;disabilities;laboratory adjustments","Assistive technology;Computers;Education;Internet;Remote laboratories;Software","Internet;computer aided instruction;computer science education;electronic engineering computing;electronic engineering education;handicapped aids;laboratories;virtual reality","EIE laboratory access;Internet connection;computer interface;disabled students;electrical and information engineering laboratory access;physical computer engineering laboratories;physical electronic engineering laboratories;remote laboratories;simulated laboratories;virtual laboratories","","2","","20","","","","May 30 2014-June 1 2014","","IEEE","IEEE Conference Publications"
"Design of control functions for an internet-based tele-robotic laboratory","L. Wollatz; R. Gallo; D. S. Laila; T. C. Ofoegbu; E. Kovalan; S. M. Sharkh; K. S. Thomas","Fac. of Eng. & the Environ., Univ. of Southampton, Southampton, UK","2014 European Control Conference (ECC)","20140724","2014","","","832","837","Tele-robotic is one of the most popular remote control applications. It proves very useful to help humans perform various tasks, from standard industrial applications to performing tasks that are too difficult or dangerous to do by a person. Nowadays tele-robotic applications as a tool for training and education have also been increasingly popular. The development of a tele-robotic system requires handling the control design as well as the programming, that it gives an excellent practical training to students. In this paper, the development of a control remote laboratory that applies this tele-robotic technology is reported. The system architecture and the control functions within the facility are discussed. The use of minimum hardware for the servers while keeping the functions modular is proposed, and the advantages of this approach in terms of reliability and accessibility are highlighted. Some experimental results are presented, to show the functionalities of this facility to support control engineering and robotics education for engineering students at both introductory and advanced levels.","","Electronic:978-3-9524269-1-3; POD:978-1-4799-4728-7; USB:978-3-9524269-2-0","10.1109/ECC.2014.6862428","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6862428","Control and robotic education;Remote laboratory;Tele-robotic","DC motors;Hardware;Laboratories;Manipulators;Robot kinematics;Servers","Internet;computer aided instruction;control engineering computing;control engineering education;control system synthesis;educational robots;telerobotics","Internet-based telerobotic laboratory;control engineering;control function design;control remote laboratory;engineering students;function modular;reliability;remote control;robotics education;system architecture","","0","","16","","","","24-27 June 2014","","IEEE","IEEE Conference Publications"
"An arabic ontology-based learning system for children with intellectual challenges","Abdel Ghani Karkar; M. Saleh; S. Saad; J. M. Al Ja'am","Dept. of Comput. Sci. & Eng., Qatar Univ., Doha, Qatar","2014 IEEE Global Engineering Education Conference (EDUCON)","20140605","2014","","","670","675","Children with intellectual challenges (IC) are growing up with extensive exposure to computer technology. Computer software and assistive devices have the potential to help these children in education, career development, and independent living. However, most of the software, tools and web sites that these children interact with are designed without consideration of their special needs, making these elements less effective or completely inaccessible for them. This paper proposes an assistive education system that dynamically generates multimedia tutorials for children with IC in the state of Qatar. We use several techniques to generate the tutorials which include: Arabic text processing, entities relationship extraction, multimedia-based ontology, and online retrieval of multimedia contents. The main aim of our system is to enhance those children learning capabilities, understanding, communications, thinking and memorization skills through multimedia.","2165-9559;21659559","Electronic:978-1-4799-3191-0; POD:978-1-4799-3192-7; USB:978-1-4799-3190-3","10.1109/EDUCON.2014.6826165","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6826165","Accessibility;Intellectual Challenges;Learning;Multimedia Tutorials;Ontology;Special Education","Computers;Integrated circuits;Multimedia communication;Ontologies;Servers;Software;Tutorials","Web sites;computer aided instruction;handicapped aids;information retrieval;multimedia computing;natural language processing;ontologies (artificial intelligence);text analysis","Arabic ontology-based learning system;Arabic text processing;Qatar;Web sites;assistive devices;assistive education system;children learning capability;computer software;computer technology;entities relationship extraction;intellectual challenges;memorization skills;multimedia content;multimedia tutorials;multimedia-based ontology;online retrieval;thinking skills","","0","","17","","","","3-5 April 2014","","IEEE","IEEE Conference Publications"
"Towards accessible and personalized mobile learning for learners with disabilities","H. Hebiri Madani; L. Jemni Ben Ayed; M. Jemni; D. G. Sampson","Res. Lab. LaTICE, Univ. of Tunis, Tunis, Tunisia","Fourth International Conference on Information and Communication Technology and Accessibility (ICTA)","20140515","2013","","","1","6","The integration of mobile devices in education is a new quite, which is commonly referred to as Mobile Learning. Mobile learning aims to facilitate and improve learning strategies that exploit individual learners' context, so that, they can learn from anywhere and at anytime using mobile devices. In order to let learners with disabilities take benefits from mobile learning systems, we propose in this paper an accessible and personalized mobile learning system to learners with disabilities which aims to adapt the learning activities to the learner's needs and/or preferences according to his/her disability's group taking into account the changing mobile context during the learning process.","2379-4399;23794399","Electronic:978-1-4799-2725-8; POD:978-1-4799-2726-5","10.1109/ICTA.2013.6815319","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6815319","Context-Aware;IMS ACCLIP;IMS ACCMD;IMS LD;Mobile learning;accessibility;adaptive and personalized learning;learners with disabilities","Adaptation models;Adaptive systems;Context;Education;Learning systems;Mobile communication;Mobile handsets","computer aided instruction;handicapped aids;human computer interaction;mobile computing","accessible mobile learning system;disabled learners;education;individual learners context;learning activities;learning process;learning strategies;personalized mobile learning system","","0","","26","","","","24-26 Oct. 2013","","IEEE","IEEE Conference Publications"
"Accessible numerical information: Cookery recipes as a special case","S. Bautista; R. Hervás; P. Gervás","Dept. Ing. del Software e Intel. Artificial, Univ. Complutense de Madrid, Madrid, Spain","Fourth International Conference on Information and Communication Technology and Accessibility (ICTA)","20140515","2013","","","1","3","This paper presents a proposal to solve the need of making numerical information accessible. We use the domain of cooking recipes as a special case of study. For the numerical information in recipes to be accessible it is necessary to adapt the different mathematical forms used for the quantities of different ingredients. It is a first approach to automate the adaptation of the recipes for universal accessibility.","2379-4399;23794399","Electronic:978-1-4799-2725-8; POD:978-1-4799-2726-5","10.1109/ICTA.2013.6815283","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6815283","accessible;adaptation;mathematical form;numerical information;recipe","Conferences;Dairy products;Education;Europe;Focusing;Guidelines;Natural language processing","information networks;mathematics computing","accessible numerical information;cookery recipes;cooking recipes;mathematical forms;universal accessibility","","0","","28","","","","24-26 Oct. 2013","","IEEE","IEEE Conference Publications"
"A learning version of Pacman game","M. A. Khenissi; F. Essalmi; M. Jemni","Higher Sch. of Sci. & Technol. of Tunis (ESSTT), Univ. of TUNIS, Tunis, Tunisia","Fourth International Conference on Information and Communication Technology and Accessibility (ICTA)","20140515","2013","","","1","3","The use of computer learning games in education has significantly solved the problems of Game Generation in school. Therefore, using computer games in school increase students' motivation, and develop positive attitudes toward many subjects. In particular, using learning version of existing computer games was pointed out in many works that they have succeeded in improving student motivation, increase students' desire to learn and lead students to complete more difficult work. This paper describes a learning version of Pacman game with a case study in programming languages subject. This learning game is validated by classroom experimentation.","2379-4399;23794399","Electronic:978-1-4799-2725-8; POD:978-1-4799-2726-5","10.1109/ICTA.2013.6815300","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6815300","Game Generation;Learning game;Programming","Computer languages;Computers;Educational institutions;Games;Programming profession","computer aided instruction;computer science education;educational courses;serious games (computing)","classroom experimentation;computer learning games;education;game generation;learning version;pacman game;programming languages subject;school;student motivation","","5","","11","","","","24-26 Oct. 2013","","IEEE","IEEE Conference Publications"
"A Mobile-Quiz Application in Egypt","H. F. Elyamany; A. H. Yousef","Comput. Sci. Dept., Suez Canal Univ., Ismailia, Egypt","2013 Fourth International Conference on e-Learning "Best Practices in Management, Design and Development of e-Courses: Standards of Excellence and Creativity"","20140220","2013","","","325","329","Mobile devices such as cell phones become the widest instrument handed in the students daily activities including browsing Internet and sending e-mails. Several countries such as Japan and US have already applied it in the education and learning processes due to its outstanding characteristics including portability and accessibility. In this work, a mobile-quiz application is suggested and described to facilitate the assessment process inside the high-density classrooms and to increase the interactivity among the instructors and students. Also, a case study of the proposed application in a particular academic Egyptian institution is applied and discussed for the first time with respect of our best knowledge. Basically, three different methods have been suggested to settle this application inside the Egyptian academia according to the available e-learning resources. The preliminary outcomes of the conducted experiment demonstrated the possibility of applying mobile devices within the various academic Egyptian environments.","","Electronic:978-0-7695-5036-7; POD:978-1-4799-0598-0","10.1109/ECONF.2013.43","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6745567","Blended learning;E-Quiz;Higher Education;Mobile Devices and E-Learning","Cellular phones;Educational institutions;Electronic learning;Internet;Mobile communication;Mobile handsets","computer aided instruction;educational institutions;further education;mobile computing","Egypt;Japan;US;United States;academic institution;accessibility characteristics;cell phones;e-learning resources;education process;electronic learning;high-density classrooms;instructors-students interactivity;learning process;mobile devices;mobile-quiz application;portability characteristics","","3","","16","","","","7-9 May 2013","","IEEE","IEEE Conference Publications"
"ICT and financial inclusion: Adoption of mobile phone banking among small business owners in Iringa, Tanzania","A. Mawona; H. Mpogole","Iringa Univ. Coll., Iringa, Tanzania","2013 IST-Africa Conference & Exhibition","20140109","2013","","","1","9","This study examined the extent of the adoption of mobile phone banking facility among small business owners at Iringa in Tanzania. A sample of 87 respondents was used. The study found that the adoption of mobile phone banking among the surveyed small business owners at Iringa was high. Majority of small business owners subscribed to the service primarily for sending and/or receiving money. Only a small proportion of respondents deposited their savings to the mobile phone banking facility. Also, it was noted that some commercial banks had a facility that allowed the transfer of money from ones' account to his/her mobile phone and vice versa, making the issue of where the money is initially deposited irrelevant. Reasons such as accessibility and convenience were found to be the most important in attracting small business owners to adopt the new technology. Generally, small business owners were positive towards the new technology indicating that it was complementing rather than competing with traditional banks. Recommendations for policy and further studies are provided.","","Electronic:978-1-905824-38-0; POD:978-1-4673-5664-0","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6701765","14D;Banks;ICT;MSEs;SMEs;TAM;Technology Adoption","Banking;Business;Education;Mobile communication;Mobile handsets;Subscriptions;Telephony","banking;mobile computing;mobile handsets;small-to-medium enterprises","ICT;Iringa;SMEs;Tanzania;financial inclusion;mobile phone banking facility;small and medium enterprises;small business owners","","0","","12","","","","29-31 May 2013","","IEEE","IEEE Conference Publications"
"Tables and smartphones for teaching in electrical and electronics engineering","I. Lengua; L. Dunai; G. Peris-Fajarnés; F. Brusola","Centro de Investig. en Tecnol. Graficas, Univ. Politec. de Valencia, Valencia, Spain","2013 7th IEEE International Conference on e-Learning in Industrial Electronics (ICELIE)","20140102","2013","","","146","149","Tablets and Smartphones are becoming objects of everyday life. These devices are commonly used to reading newspapers, GPS navigator, make purchases online, check email, etc ... These touch devices are also used as tools for learning, so they should take advantage of the synergy of both students usage as teachers are accustomed to using. Enter applications on these devices get the student is next to the content and always wear accessible 24 hours a day is one of the objectives to be achieved. Applications that can be installed on these devices allow dynamic learning objects and interactive exercises that allow learning autocorrections more fluid by the student. It should be noted value to these devices is the collective learning for the visually impaired, both blind and low vision in people, as these devices allow the user to read the contents and even visually expand the contents to people with low vision. If we apply these benefits to our learning objects in electrical engineering and electronics will be facilitating innovative learning tool in devices that use on a daily basis.","","Electronic:978-1-4799-3181-1; POD:978-1-4799-3182-8; USB:978-1-4799-3180-4","10.1109/ICELIE.2013.6701289","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6701289","Accessibility;SmartPhones;Tablets;teaching","Augmented reality;Computers;Educational institutions;Internet;Smart phones;Videos","computer aided instruction;electrical engineering computing;electrical engineering education;handicapped aids;interactive systems;notebook computers;teaching","blind people;collective learning;dynamic learning objects;electrical engineering;electronics engineering;interactive exercises;learning autocorrections;low vision people;smartphones;tablets;teaching;visually impaired people","","0","","13","","","","10-13 Nov. 2013","","IEEE","IEEE Conference Publications"
"The large aero-engine NC installation method and its multi-axial position adjustment platform design","Hang Gao; Haifeng Lei; Zhe Zhao; Guo Liu; Tao Han; Jigang Gu","Key Laboratory for Precision and Non-traditional, Machining Technology of Ministry of Education, Dalian University of Technology, 116024, China","2013 IEEE International Symposium on Assembly and Manufacturing (ISAM)","20131024","2013","","","270","273","Considering the difficulties of great weight, complex structure and small mounting clearance occurred during large aero-engine installation, a numerical control (NC) installation method is proposed after analyzing the existing problems and shortages happened in the current manual installation procedure. In addition, a multi-axial position adjustment platform is designed and the accessibility of the mechanism is analyzed as well. It lays a foundation for the development of a new NC installation system for large aero-engines.","","Electronic:978-1-4799-1657-3; POD:978-1-4799-1655-9","10.1109/ISAM.2013.6643453","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6643453","Aero-engine installation;Mechanism;Numerical control;Position adjustment","Aircraft;Aircraft manufacture;Aircraft propulsion;Assembly;Engines;Tracking;Trajectory","aerospace engines;aircraft manufacture;assembling;control engineering computing;installation;numerical control;production engineering computing;trajectory control","aeroengine NC installation method;aircraft assembly;multiaxial position adjustment platform design;numerical control","","0","","7","","","","July 30 2013-Aug. 2 2013","","IEEE","IEEE Conference Publications"
"Virtual Microscope of Histology: Development of a Web System for display of Microscopic Images: Initial results","C. J. M. Olguín; M. F. Schmitt; R. M. C. Brancalhão; B. de Lima","Colegiado de Cienc. da Comput., UNIOESTE, Cascavel, Brazil","2013 8th Iberian Conference on Information Systems and Technologies (CISTI)","20131017","2013","","","1","4","The optical microscope is a very important tool in the teaching and learning of body tissues. However, such tool is not always available in undergraduate, graduate and, in particular, in basic education level. Thus, the creation of a Virtual Atlas of Histology, coupled with broad accessibility to the Internet, allow an alternative source of information on the construction of scientific knowledge. Unlike atlas available in the literature which usually presents the image of a tissue in only one specific increase, the Virtual Microscope of Histology proposed in this study will provide an image on progressive increases in order to simulate visualization under a real microscope.","2166-0727;21660727","Electronic:978-989-98434-0-0; POD:978-1-4799-1217-9","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6615762","Joomla!;Virtual microscope;Web System","Biological tissues;Education;Image databases;Materials;Microscopy;Optical microscopy","Internet;biology computing;educational computing;microscopes;virtual instrumentation;virtual reality","Internet;Web system;basic education level;body tissues;histology;learning;microscopic images;optical microscope;scientific knowledge;teaching;virtual atlas;virtual microscope;visualization","","0","","10","","","","19-22 June 2013","","IEEE","IEEE Conference Publications"
"Mobile app development and usability research to help dementia and Alzheimer patients","C. Yamagata; J. F. Coppola; M. Kowtko; S. Joyce","Seidenberg School of Computer Science and Information Systems, Pace University 861 Bedford Rd., Pleasantville, NY 10570","2013 IEEE Long Island Systems, Applications and Technology Conference (LISAT)","20130815","2013","","","1","6","Caregiver anecdotes attest that music and photographs play an important role for family members diagnosed with Alzheimer's disease (AD), even those with severe AD. Tablets and iPads, which are prevalent, can be utilized with dementia patients in portraying favorite music and family photographs via apps developed in close partnership with geriatric facilities. Anecdotal research has shown that non-verbal late-stage dementia patients have become stimulated when iPods played their beloved tunes. There is an unmet need in geriatric facilities for stimulating dementia patients, as well providing hard-core data for proving increased cognitive abilities with technology. Technology can help bridge the gap between patients and staff to improve the quality of life for the cognitively impaired. This study addresses cognitive functioning and quality of life for people diagnosed with dementia via technology. In recent times, the influx of older adults suffering from Alzheimer's or dementia related illness has impacted the U.S. Healthcare system. Cognition significantly declines in older adults with AD or dementia over the course of the disease, causing most to be dependent on caregivers, thus routinely institutionalized. Caregivers are often required to focus their attention on addressing the agitation or discomfort of the AD or dementia patient. Research has shown that technology instruments such as iPods, help stimulate those with dementia. This study focuses on innovative devices such as iPads and tablets, which are mainstream and easy to use, cannot only help determine stage of dementia, but also provide stimulation to improve cognitive functioning. It is hoped that this research will analyze that specially created apps and existing assistive software can be used to decrease the symptoms and improve cognition of older adults suffering from AD or other dementia related diseases. Via service-learning courses, students developed an easy-to-use application for tablets to help- older adults with disabilities more readily use the technology. Student programmers produced apps and performed usability tests with the dementia patients, as well as met with geriatric facility personnel to produce application software that meets the patients, family, and caregiver needs and expectations. For example, a student term project produced an application entitled Candoo that utilizes Google's voice recognition and synthesis engine to navigate the web, provide the weather, and supply pill reminder alerts. Another application example included one that allows families to electronically send photographs, video clips, and favorite music from anywhere to loved ones for enjoyment. Furthermore, older adults were assessed by nursing students for cognitive functioning before, and after the semester's intervention. Such mobile apps could allow dementia persons to become less agitated and stay in their homes longer, while also providing awareness and positive change of attitude by those of another generation towards the elderly. This research will discuss student developed mobile applications in the scope of helping improve the quality of life of patients with AD or dementia.","","Electronic:978-1-4673-6245-0; POD:978-1-4673-6244-3","10.1109/LISAT.2013.6578252","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6578252","Accessibility;Aged User;Assistive Technologyies;Computer Science Education;Elderly;Older Adults;Senior Citizen;Software Engineering;Sundowning","Animals;Dementia;Mobile communication;Sociology;Statistics;Tablet computers","cognition;diseases;geriatrics;handicapped aids;mobile computing;patient treatment;speech recognition;speech synthesis","AD;Alzheimer patients;Candoo;Google voice recognition;Google voice synthesis engine;US healthcare system;caregiver anecdotes;cognitive abilities;cognitive functioning;geriatric facilities;iPads;iPods;mobile app development;music;nonverbal late-stage dementia patients;older adults;photographs;service-learning courses;student programmers;tablet application;usability research;usability tests;video clips","","5","","19","","","","3-3 May 2013","","IEEE","IEEE Conference Publications"
