"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","MeSH Terms",Article Citation Count,Patent Citation Count,"Reference Count","Copyright Year","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Analysis of knowledge based graphical password authentication","G. Agarwal; S. Singh; A. Indian","Dept. of Computer Science Invertis University Bareilly, India","2011 6th International Conference on Computer Science & Education (ICCSE)","20110926","2011","","","588","591","Security itself has unique usability challenges because the requirements of security often standard human-computer-interaction approaches cannot be directly applied. An important usability goal for authentication systems is to support users in selecting better passwords, thus increasing security by expanding the effective password space. We examine the security of knowledge based graphical passwords and their techniques. In our analysis we present the results of an initial users study which present the statically analysis of knowledge technique.","","Electronic:978-1-4244-9718-8; POD:978-1-4244-9717-1","10.1109/ICCSE.2011.6028707","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6028707","authentication;graphical password;security","Computer science","authorisation;computer graphics;human computer interaction","human computer interaction approaches;knowledge based graphical password authentication;static knowledge technique analysis;usability challenges","","1","","15","","","","3-5 Aug. 2011","","IEEE","IEEE Conference Publications"
"Monitoring system of student situation in introductory C programming exercise with a contest style","T. Nishimura; S. Kawasaki; H. Tominaga","Kagawa Univ., Kagawa, Japan","2011 International Conference on Information Technology Based Higher Education and Training","20110915","2011","","","1","6","To improve introductory C language lesson for computer engineering education in college, we have proposed a small contest style exercise for beginners in classroom. We have also developed tProgrEss, the contest management Web server. The server judges the uploaded program by execution test with input and output data. To adjust a contest for beginners, we offer several preparation tests, which are for step-by-step sub-goals as partial specification. And we set the rule of partial points and plus or minus points based on time. The system shows the result of judgment and exhibits the ranking page immediately. We are realizing a teacher support sub-system, which consists of monitoring and tutoring functions. First, we developed Web page for monitoring a classroom, each student and problems, which include time-series view and graph. They help for a teacher to advise students which work not so well, and to detect mistakes which many students make. We carried out a classroom type contest as a practical experiment. We confirmed the educational effects by frequent and early submission through execution test series and time points. We got some ideas for improvement of usability by user evaluation of a teacher.","","Electronic:978-1-4577-1672-0; POD:978-1-4577-1673-7","10.1109/ITHET.2011.6018693","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6018693","Execution test series;Introductory C lesson;Monitoring of progress situation;Programming contest","Arrays;Educational institutions;Monitoring;Programming profession;Servers;Web pages","Internet;computer science education;content management;educational administrative data processing;educational courses;intelligent tutoring systems","Web page;computer engineering education;contest management Web server;introductory C programming exercise;page ranking;preparation tests;student situation monitoring system;tProgrEss;teacher support sub-system;time-series view;tutoring functions;usability improvement","","1","","9","","","","4-6 Aug. 2011","","IEEE","IEEE Conference Publications"
"Evaluating the usability and acceptance of multimedia web-based education among children","S. Baharudin; M. Ismail; S. Ahmad; N. M. Dahalan","Faculty of Computer and Mathematical Sciences, University Technology MARA, Shah Alam","2011 International Symposium on Humanities, Science and Engineering Research","20110901","2011","","","46","49","Development of a software product needs to be evaluated to ensure that it meets the objective. There are many ways to evaluate a software product. Software are tested for its functionality, usability, completeness and also the acceptance. This study evaluated the usability and acceptance of a multimedia web based education among children. The web based education that was tested for this study is called `Adikku Sayang.com', a website that teaches children to learn Bahasa Melayu. The website has been developed based on sound theory in teaching and learning, pedagogical and multimedia concept. Hundred children at the age between 4-7 years old from all over Malaysia have been selected to participate in this test. This research involves ethnography field testing that were conducted through observation and interview. The evaluation components that were evaluated are the speed of system's performance, rate of error, user retention of command overtime, user satisfaction, terminology used, screen testing and learning ability and the acceptance towards the website. Data collected from the study are analyzed using SPSS based on its mean. The result showed that the website is accepted by the children as a website that can be used to teach the introduction to learning Bahasa Melayu. The usability test also showed that the website is usable for children in the age group between 4 to 7 years old.","2378-9808;23789808","Electronic:978-1-4577-0265-5; POD:978-1-4577-0263-1","10.1109/SHUSER.2011.6008497","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6008497","acceptance;ethnography;evaluation;interview;observation;usability","Computers;Education;Interviews;Multimedia communication;Terminology;Testing;Usability","Web sites;computer aided instruction;multimedia computing;natural languages;software engineering;statistical analysis","Adikku Sayang.com;Bahasa Melayu;SPSS;Web site;acceptance evaluation;command overtime;ethnography field testing;learning ability;multimedia Web based education;screen testing;software product development;sound theory;system performance;usability evaluation;user satisfaction","","1","","7","","","","6-7 June 2011","","IEEE","IEEE Conference Publications"
"GOET European project of serious games for students with intellectual disability","C. S. Lanyi; D. J. Brown; P. Standen; J. Lewis; V. Butkute; D. Drozdik","Department of Electrical Engineering and Information System, University of Pannonia, Veszprem, Hungary","2011 2nd International Conference on Cognitive Infocommunications (CogInfoCom)","20110825","2011","","","1","6","We have designed and evaluated around 10 serious games under the EU Leonardo Transfer of Innovation Project: Game On Extra Time (GOET) project http://goet-project.eu/. The project supports people with learning disabilities and additional sensory impairments in getting and keeping a job by helping them to learn, via games-based learning; skills that will help them in their working day. These games help students to learn how to prepare themselves for work, dealing with everyday situations at work, including money management, traveling independently, etc. This paper is concerned with the potential of serious games as effective and engaging learning resources for people with intellectual disabilities. In this paper we will address questions related to the design and evaluation of such games, and our design solutions to suit the individual learning needs of our target audiences.","","Electronic:978-963-8111-78-4; POD:978-1-4577-1806-9; USB:978-963-8111-78-4","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5999483","intellectual disability;serious games;user interface testing","Dairy products;Games;Testing;Three dimensional displays;Usability;User interfaces","computer aided instruction;computer games;handicapped aids","EU Leonardo Transfer of Innovation Project;GOET European project;Game On Extra Time project;disabled student;games-based learning;intellectual disability;learning disability;sensory impairment;serious game","","1","","14","","","","7-9 July 2011","","IEEE","IEEE Conference Publications"
"Integrating User Studies into Computer Graphics-Related Courses","B. S. Santos; P. Dias; S. Silva; C. Ferreira; J. Madeira","University of Aveiro","IEEE Computer Graphics and Applications","20110825","2011","31","5","14","17","This paper presents computer graphics. Computer graphics and visualization are essentially about producing images for a target audience, be it the millions watching a new CG-animated movie or the small group of researchers trying to gain insight into the large amount of numerical data resulting from a scientific experiment. To ascertain the final images' effectiveness for their intended audience or the designed visualizations' accuracy and expressiveness, formal user studies are often essential. In human-computer interaction (HCI), such user studies play a similar fundamental role in evaluating the usability and applicability of interaction methods and metaphors for the various devices and software systems we use.","0272-1716;02721716","","10.1109/MCG.2011.78","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5999547","computer graphics;computer graphics education;graphics and multimedia;human-computer interaction education;user studies;visualization education","Computer graphics;Computer science education;Data visualization;Human computer interaction","computer animation;data visualisation;human computer interaction","CG-animated movie;computer graphics;data visualization;human-computer interaction;image production;numerical data","","2","","10","","","","Sept.-Oct. 2011","","IEEE","IEEE Journals & Magazines"
"Investigating the Effectiveness of Non-interactive Video-Based Lectures in e-Learning - Case Study at Master of Science in Information Technology (MSIT) Program","S. Murthy; P. Naraharisetty","IIC Acad., Visakhapatnam, India","2011 IEEE International Conference on Technology for Education","20110825","2011","","","149","155","The Master of Science in Information Technology (MSIT) program follows a unique ""learning by doing"" methodology, woven around a project-centric curriculum. Project assignments carry real life flavor which are typically task-based, requiring application of specific knowledge and skills that are delivered to the learners, ""just-in-time,"" through the learning management system. The knowledge component of the course is often delivered to the learners as video-based lectures and presentations with voice-overlay. These become learning support materials to the learners in accomplishment of their tasks. This paper investigates the effectiveness of video-based lectures and voice-based presentations in terms of: · Learning content; · Retention of learning; · Ease of use; · Satisfaction; · Video quality; · Audio quality. The paper reports findings of a survey administered to the students of academic batch 2010-11, at the Hyderabad campuses in India. The paper also proposes improvement and enhancements to the video-based lectures to make learning more interesting, fun, and effective in task accomplishments.","","Electronic:978-0-7695-4534-9; POD:978-1-4577-1521-1","10.1109/T4E.2011.31","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6004375","Video lectures;eLearrning;just-in-time;learning by doing;multimedia;presentations;project-centric","Context;Educational institutions;Electronic learning;Employee welfare;Information technology;Usability","computer aided instruction;educational courses;multimedia systems;video signal processing","MSIT program;Master of Science in Information Technology;audio quality;bideo quality;course;e-learning;knowledge component;learning by doing methodology;learning content;learning management system;multimedia;noninteractive video-based lecture;project assignment;project-centric curriculum;voice-based presentation;voice-overlay","","0","","12","","","","14-16 July 2011","","IEEE","IEEE Conference Publications"
"IP pooling-based email systems reputation assurance","R. Bocu","Department of Computer Science, Transilvania University of Brasov, Romania","2011 RoEduNet International Conference 10th Edition: Networking in Education and Research","20110822","2011","","","1","6","The endeavour to ensure email servers attain and keep a good reputation on the internet is essential for today's system administrators and companies. This is due to the fact that approximately 90% of nowadays email traffic is represented by purely spam and unsolicited messages. Therefore, email filtering techniques have continuously developed during the past decade. In this context, it can be stated that the reputation of the IP address that routes the server's email traffic is essential and constitutes an important variable of any algorithm that quantifies email systems reputation. This remark can be coupled with the fact that IP addresses that are once detected to send spam or that simply do not comply with good sending practices are marked as “untrusted” by email reputation assessment systems on the Internet. Once this has happened, reverting back to a normal state often proves to be a difficult, even impossible challenge. It should also be kept in mind that the IP version 4 address space is virtually depleted and the transition to IP version 6 is still in its early stages. Therefore, it is crucial for any system administration team to use an integrated IP reputation assurance method. This paper introduces the main concepts that are connected to IP reputation and its assurance. Moreover, an integrated email systems reputation assurance method, which is based on IP pooling, is described and its performance and usability are assessed and demonstrated considering a practical setting.","2068-1038;20681038","Electronic:978-1-4577-1235-7; POD:978-1-4577-1233-3","10.1109/RoEduNet.2011.5993695","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5993695","IP address;IP pooling;email system;reputation;unsolicited messages","Algorithms;Databases;Electronic mail;IP networks;Internet;Safety;Servers","IP networks;Internet;unsolicited e-mail","IP address;IP pooling;IP reputation assurance method;Internet;email filtering techniques;email systems reputation assurance;spam messages;unsolicited messages","","1","","24","","","","23-25 June 2011","","IEEE","IEEE Conference Publications"
"Interaction design of social software: Clarifying requirements through a culturally aware artifact","R. Pereira; L. C. de Miranda; M. C. C. Baranauskas; L. S. G. Piccolo; L. D. A. Almeida; J. C. d. Reis","Institute of Computing (IC), University of Campinas (UNICAMP), Campinas, S&#x00E3;o Paulo, Brazil","International Conference on Information Society (i-Society 2011)","20110808","2011","","","293","298","Taking part in a social software is a growing reality worldwide, while the interaction design of social software is still a challenging task due to the lack of third HCI paradigm artifacts, methods, tools and even theories for supporting designers. In this paper we present an artifact for the requirements clarification activity, and suggest some activities in order to guide designers to take cultural issues into account. We situate our discussions in a practical context related to the development of social software for professionals of the Special Education field.","","Electronic:978-0-9564263-8-3; POD:978-1-61284-148-9","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5978455","culture;organizational semiotics;social web;valuation framing;values","Collaboration;Human computer interaction;Privacy;Security;Technological innovation;Usability","formal specification;human computer interaction;social sciences computing;systems analysis","HCI paradigm artifact;cultural issues;culturally aware artifact;interaction design;requirements clarification;social software;special education","","1","","22","","","","27-29 June 2011","","IEEE","IEEE Conference Publications"
"Mobile learning course content application as a revision tool: The effectiveness and usability","A. S. Hashim; W. F. W. Ahmad; R. Ahmad","Computer and Information Sciences Department, Universiti Teknologi PETRONAS Bandar Seri Iskandar, 31750 Tronoh, Perak, Malaysia","2011 International Conference on Pattern Analysis and Intelligence Robotics","20110804","2011","2","","184","187","The use of mobile phone technologies in the education sector is getting more attention nowadays. This is due to the advancement of technologies equipped in majority of the mobile phones which makes the devices become more capable of supporting the learning and teaching activities. Mobile learning (m-learning) is a learning tool which can be run on mobile devices. Mobile System Analysis and Design (MOSAD) has been developed with the content of a topic from the System Analysis and Design (SAD) course conducted at Universiti Teknologi PETRONAS (UTP). This paper presents the results of the testings conducted for MOSAD application. A heuristic test involving 5 experts in the area of Human Computer Interaction (HCI) was conducted after the first version of MOSAD was completed to strengthen its functionality and usability. Then, Post Test Quasi Experimental Design (QED) was conducted to 116 UTP second year students who took the SAD course to test the effectiveness and usability of MOSAD after it has been revised. The results show that the students who had used MOSAD (66 out of the 116 students) as their revision tool for answering ten quiz questions performed better the other group of students (50 out of the 116 students) who used traditional methods of revision. The usability test was adopted from Purdue Usability Testing tested on consistency, learnability, flexibility, minimal action and minimal memory load of MOSAD. Both results indicate that MOSAD is effective and usable as a revision tool for the higher education students.","","Electronic:978-1-61284-406-0; POD:978-1-61284-407-7","10.1109/ICPAIR.2011.5976941","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5976941","Heuristic Test;Mobile Learning;Post Test Quasi Experimental Design;Usability Test","Digital audio broadcasting;Education;Mobile communication;Mobile handsets;Prototypes;Testing;Usability","computer aided instruction;design;human computer interaction;mobile computing","MOSAD;Universiti Teknologi PETRONAS;education sector;human computer interaction;mobile learning course content application;mobile phone technologies;mobile system analysis and design;quasi experimental design;revision tool","","1","","15","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"Usability in practice: Perception and practicality of management and practitioners","H. M. Hao; A. Jaafar","Faculty of Engineering and Science, Universiti Tunku Abdul Rahman, Setapak, Selangor, Malaysia","2011 International Conference on Pattern Analysis and Intelligence Robotics","20110804","2011","2","","211","216","Usability has been plagued in many years since the birth of the term called human computer interaction. Many studies have proved numerous benefits gained from usability, from the software product specifically to the business as a whole. Moreover, international standards, and guidelines have incorporated usability in the quality assessment. As there is growth of software consultancy industry in the recent years and the concept and theories have been introduced in the education curriculum in Malaysia, we are wondering if the practice of usability is in the ICT industry specifically in the interactive computer-based system. We have developed a preliminary qualitative and quantitative assessment for both managers and practitioners in the ICT companies in Klang valley, Malaysia. The purpose of the assessment is to understand and to evaluate the practice of usability among practitioners in ICT companies in Malaysia. The research uses both structured questionnaire and follow-up by semi-structured interview either through face-to-face or email. The pilot result shows that average scale range from 4 to 4.6 out of 5 perceptively and practically importance putting usability in determines a project success, average scale range from 3.4 to 3.8 out of 5 agree to put usability concept in their practice of design and development, and average scale range from 3.8 to 4.1 out of 5 perceptively and practically importance to include usability criteria in their designed system.","","Electronic:978-1-61284-406-0; POD:978-1-61284-407-7","10.1109/ICPAIR.2011.5976928","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5976928","Malaysia;management;practitioners;usability in practice","Companies;Human computer interaction;Industries;Interviews;Usability","DP industry;commerce","ICT companies;ICT industry;Klang valley;Malaysia;education curriculum;human computer interaction;interactive computer-based system;international standards;quality assessment;software consultancy industry;software product;usability criteria","","3","","27","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"Methodology to evaluate interface of educational computer game","H. M. Omar; R. Ibrahim; A. Jaafar","Universiti Teknologi MARA (UiTM), Faculty of Computer & Mathematical Science, Dungun Campus, 23000 Dungun, Terengganu, Malaysia","2011 International Conference on Pattern Analysis and Intelligence Robotics","20110804","2011","2","","228","232","Game is an application that is popularly used in teaching and learning by some of educational institution to-date. Educational computer game (ECG) is a game being used for teaching and learning. Comprehensive methodology that consist of techniques and tools need to be developed to assist the development of ECG. ECG is an application that combines elements of fun and education and the evaluation criteria need to be able to covers all the important criteria. There are 5 heuristics identified; interface, pedagogical, content, playability and multimedia. Two techniques are identified to be used in evaluation process; PHEG for expert evaluators and PAEG for real user. The tool, online evaluation system (AHP_HeGES) is the tool that can be used to simplify the evaluation process. This research is important because it can help the game developers and educationist to conform the important elements that need to be exists in any ECG through evaluation process.","","Electronic:978-1-61284-406-0; POD:978-1-61284-407-7","10.1109/ICPAIR.2011.5976931","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5976931","Educational computer game;expert review;heuristic evaluation;interface;playability","Computers;Education;Electrocardiography;Games;Materials;Usability","computer aided instruction;computer games;educational institutions;multimedia computing;teaching;user interfaces","AHP_HeGES;content heuristic;educational computer game;educational institution;expert evaluator;interface evaluation;interface heuristic;multimedia heuristic;online evaluation system;pedagogical heuristic;playability assessment for educational game;playability heuristic for educational game;teaching","","1","","37","","","","28-29 June 2011","","IEEE","IEEE Conference Publications"
"On building knowledge cloud","D. Ju; B. Shen","Application Solutions & Technologies, Inc. (ASTI), Shanghai 200233, China","2011 International Conference on Computer Science and Service System (CSSS)","20110804","2011","","","2351","2353","In this paper, we have extended the ""data in the cloud"" approach to the ""knowledge in the cloud"" paradigm. The knowledge cloud model represents an ideal solution for on-demand KaaS on the cloud platform. The design framework for public knowledge service platform previously proposed by the authors can be smoothly migrated into the cloud environment as explained in this paper. The knowledge cloud is a high-usability knowledge source for all knowledge workers, moreover, a collaborative base for knowledge co-creation.","","DVD:978-1-4244-9761-4; Electronic:978-1-4244-9763-8; POD:978-1-4244-9762-1","10.1109/CSSS.2011.5975064","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5975064","KaaS;cloud computing;education cloud;knowledge cloud;knowledge services;smart city","Cities and towns;Cloud computing;Education;Knowledge engineering;Organizations;Standards organizations","cloud computing;knowledge management","KaaS;collaborative base;high-usability knowledge source;knowledge as a service;knowledge cloud model;knowledge cocreation;public knowledge service platform","","1","","7","","","","27-29 June 2011","","IEEE","IEEE Conference Publications"
"Obstacles in Using Frameworks and APIs: An Exploratory Study of Programmers' Newsgroup Discussions","D. Hou; L. Li","Dept. of Electr. & Comput. Eng., Clarkson Univ., Potsdam, NY, USA","2011 IEEE 19th International Conference on Program Comprehension","20110801","2011","","","91","100","Large software frameworks and APIs can be hard to learn and use, impeding software productivity. But what are the specific challenges that programmers actually face when using frameworks and APIs in practice? What makes APIs hard to use, and what can be done to alleviate the problems associated with API usability and learnability? To explore these questions, we conducted an exploratory study in which we manually analyzed a set of newsgroup discussions about specific challenges that programmers had about a software framework. Based on this set of data, we identified several categories of obstacles in using APIs. We discussed what could be done to help overcome these obstacles.","1092-8138;10928138","Electronic:978-0-7695-4398-7; POD:978-1-61284-308-7","10.1109/ICPC.2011.21","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5970167","APIs;AWT/Swing;Case Studies;Frameworks;Usability","Buildings;Documentation;Electric breakdown;Manuals;Tutorials;Usability","application program interfaces;computer science education","API;programmer newsgroup discussions;software frameworks;software productivity","","22","1","28","","","","22-24 June 2011","","IEEE","IEEE Conference Publications"
"PlayLOGO 3D: A 3D Interactive Video Game for Early Programming Education: Let LOGO Be a Game","I. Paliokas; C. Arapidis; M. Mpimpitsos","Dept. of Inf., Alexander Tech. Educ. Inst., Thessaloniki, Greece","2011 Third International Conference on Games and Virtual Worlds for Serious Applications","20110728","2011","","","24","31","'PlayLOGO 3D' is a LOGO-like environment to implement Game Based Learning activities especially designed for children aged 6-13 years who learn the very basic instances related to programming. Its educational effectiveness is expected to be shown after school students get involved in formal programming lessons using LOGO or other languages. It is emphasized that students need an introductory level for programming based on their intuitive knowledge before getting involved with algorithmic concepts using formal programming tools. This paper outlines an approach for: A) Using a subset of LOGO language in a 3D environment, B) Propose an alternative method for pre-programming education and C) Design a Serious Games application to address all of the above. Usability evaluation results are discussed in later sections. While the enduser evaluation is still in progress, the Expert Review Method was used for initial evaluation based on a set of heuristics for game usability, game play and educational effectiveness.","","Electronic:978-0-7695-4419-9; POD:978-1-4577-0316-4","10.1109/VS-GAMES.2011.10","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5962112","LOGO;programming education;serious games","Computer languages;Education;Games;Programming profession;Robots;Three dimensional displays","computer aided instruction;computer games;computer science education;programming","3D interactive video game;LOGO language;LOGO-like environment;PlayLOGO 3D;early programming education;formal programming lessons;game based learning activities;serious games application;usability evaluation","","10","","36","","","","4-6 May 2011","","IEEE","IEEE Conference Publications"
"Usability of Serious Games for Health","G. P. Tolentino; C. Battaglini; A. C. V. Pereira; R. J. d. Oliveria; M. G. M. d. Paula","Dept. de Educ. Fis. e Desporto, Univ. Estadual de Montes Claros, Montes Claros, Brazil","2011 Third International Conference on Games and Virtual Worlds for Serious Applications","20110728","2011","","","172","175","This study aimes to measure the interface usability in a Serious Game for Health and compare it to a game for entertainment. The sample is composed of players with extensive experience in online games. The tool used to measure the subjective satisfaction of the users is the System Usability Scale (SUS). The results indicate significantly higher usability scores in the game for entertainment when compared to the Serious Games. There is a positive correlation between in-game experience and user satisfaction. However, both games presented satisfactory usability, above the average range, indicating that usability would not be a negative aspect in the games analyzed.","","Electronic:978-0-7695-4419-9; POD:978-1-4577-0316-4","10.1109/VS-GAMES.2011.33","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5962083","human-computer interaction;serious games;usability","Computers;Correlation;Education;Games;USA Councils;Usability","behavioural sciences computing;computer games;entertainment;health care;human computer interaction;user interfaces","entertainment;health;in-game experience;interface usability;online game;serious games;system usability scale;user satisfaction","","7","","34","","","","4-6 May 2011","","IEEE","IEEE Conference Publications"
"Students perspective of the embedded engineering learning platform — A case study in digital design","I. Kastelan; M. Katona; D. Majstorovic; E. Neborovski","University of Novi Sad, Faculty of Technical Sciences, Novi Sad, Serbia","2011 Proceedings of the 34th International Convention MIPRO","20110728","2011","","","1178","1182","This paper presents a case study on students' perspective of the cross-curriculum embedded engineering learning platform in the Digital design principles course. The platform used is based on FPGA device which is programmed by students. As a measure of applicability of the platform, students' feedback is used. At the end of each semester, students were asked to give feedback in the following: (1) understanding of the theoretical principles in digital design, (2) correlation of auditory and laboratory exercises with lectures, (3) organization and difficulty of laboratory exercises, (4) software environment used to design digital systems, (5) usability of the embedded engineering learning platform, (6) the influence platform left in making the course more comprehensible, less frustrating and easier to pass, (7) the amount of information given in the course literature, (8) the amount of time the course took in the students' learning schedule, (9) course staff and (10) significance of the course in their future engineering work. The students' feedback showed that the platform has met its goals and made the digital design principles course easier to understand, more interesting to students and increased the percentage of students who passed the course without lowering the difficulty of the tasks.","","Electronic:978-953-233-059-5; POD:978-1-4577-0996-8","","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5967235","","","computer aided instruction;digital systems;educational courses;electronic engineering education;engineering education;field programmable gate arrays","FPGA;auditory;digital design;embedded engineering learning;laboratory exercise;software environment;student feedback","","1","","6","","","","23-27 May 2011","","IEEE","IEEE Conference Publications"
"Looking around with your brain in a virtual world","D. P. O. Bos; M. Duvinage; O. Oktay; J. D. Saa; H. Guruler; A. Istanbullu; M. van Vliet; B. van de Laar; M. Poel; L. Roijendijk; L. Tonin; A. Bahramisharif; B. Reuderink","HMI group, Faculty of EEMCS, University of Twente, The Netherlands","2011 IEEE Symposium on Computational Intelligence, Cognitive Algorithms, Mind, and Brain (CCMB)","20110714","2011","","","1","8","Offline analysis pipelines have been developed and evaluated for the detection of covert attention from electroen-cephalography recordings, and the detection of overt attention in terms of eye movement based on electrooculographic measurements. Some additional analysis were done in order to prepare the pipelines for use in a real-time system. This real-time system and a game application in which these pipelines are to be used were implemented. The game is set in a virtual environment where player is a wildlife photographer on an uninhabited island. Overt attention is used to adjust the angle of the first person camera, when the player is tracking animals. When making a photograph, the animal will flee when it notices it is looked at directly, so covert attention is required to get a good shot. Future work will entail user tests with this system to evaluate usability, user experience, and characteristics of the signals related to overt and covert attention when used in such an immersive environment.","","Electronic:978-1-4244-9891-8; POD:978-1-4244-9890-1","10.1109/CCMB.2011.5952110","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5952110","Multimodal interaction;brain-computer interfacing;covert attention;electroencephalography;electrooculography;eye tracking;virtual environment","Accuracy;Electrodes;Electroencephalography;Electrooculography;Games;Pipelines;Training","brain-computer interfaces;electroencephalography;virtual reality","brain computer interface;covert attention;electroencephalography recording;electrooculographic measurement;eye movement;offline analysis pipelines;real-time system;virtual environment;virtual world;wildlife photographer","","0","","14","","","","11-15 April 2011","","IEEE","IEEE Conference Publications"
"Human-Computer Interaction (HCI): An overview","Alex Roney Mathew; A. Al Hajj; A. Al Abri","Dept of Information Technology, CAS, Ministry of Higher Education, Nizwa, Sultanate of OMAN","2011 IEEE International Conference on Computer Science and Automation Engineering","20110714","2011","1","","99","100","Human-Computer Interaction (HCI) is the design and implementation of interactive computing systems that users can interact with. It includes desktop systems as well as embedded systems in different devices. Success of a technology simply results from the easiness with which the user can interact with it. If the interface is poor or hard to use then the user will simply ignore the product or the technology. A simple and easy way to use a system doesn't mean that a simple technology is behind such a system, on the contrary, a well advanced technology needed to build it. The most important concepts in HCI are functionality and usability. Services provided usually by a system are called functions. Usability is when a user utilizes the system's functions easily, properly and clearly. Functionality and usability may vary from one system to another. A system is said to be successful if there is a balance between both functionality and usability. In this paper we will look at existing HCI and the recent advances in the field.","","Electronic:978-1-4244-8728-8; POD:978-1-4244-8727-1","10.1109/CSAE.2011.5953178","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5953178","GPS;HCI;PDAs;RFID","Computers;Human computer interaction;Humans;Robot sensing systems;Speech recognition;Usability","embedded systems;human computer interaction;interactive systems","HCI;desktop systems;embedded systems;human-computer interaction;interactive computing systems;system functionality;system usability","","1","","6","","","","10-12 June 2011","","IEEE","IEEE Conference Publications"
"A Survey of Human-Computer Interaction into the Computer Science Curricula in Iberoamerica","C. Collazos; T. Granollers; C. Rusu","Grupo IDIS, Univ. del Cauca -Popayan, Colombia","2011 Eighth International Conference on Information Technology: New Generations","20110711","2011","","","151","156","As Computer Science has developed, Human-Computer Interaction (HCI) has gradually become part of its curriculum. Human-Computer Interaction is one of the most promising research areas in Computer Science field. In spite of its growth, it is hard to find in Iberoameric Computer Science programs that include HCI in an effective way into the curricula. In this paper we highlights some of the problems we identified, how this area is being thought, and some actual and future HCI research areas identified in the surveyed Iberoamerican countries.","","Electronic:978-0-7695-4367-3; POD:978-1-61284-427-5","10.1109/ITNG.2011.34","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5945224","Computer Science Curricula;Human-Computer Interaction","Collaboration;Computer science;Computers;Education;Human computer interaction;Industries;Usability","computer science education;human computer interaction","HCI;Iberoamerica;computer science curricula;human-computer interaction","","3","","15","","","","11-13 April 2011","","IEEE","IEEE Conference Publications"
"Development and potential analysis of Heuristic Evaluation for Courseware","H. Mohamed; Y. H. H. Mohamed Yusof; N. Mohd Sabri","Universiti Teknologi MARA (UiTM), Faculty of Computer and Mathematical Sciences, 23000 Dungun, Terengganu, Malaysia","2010 2nd International Congress on Engineering Education","20110704","2010","","","128","132","Heuristics Evaluation is commonly used in the evaluation process of websites and system and it has been expended from general interface evaluation to more specific evaluation such as computer games, virtual reality and shared workspace groupware. Developed heuristics evaluations of related multimedia based application were thoroughly analyzed based on specific criteria being used in the heuristics. As a conclusion, Heuristics Evaluation for Courseware (HECW) was proposed to be developed because of the important elements of courseware that need to be addressed in order to develop a usable and acceptable courseware. The development process of HECW involved five major steps; initial study, proposed heuristics, experts review, evaluation process and final heuristics. The discussions of this paper only focus on the fourth step which is evaluation process on HECW. At the end of this paper, a potential analysis for HECW using quantitative method is proposed.","","Electronic:978-1-4244-7311-3; POD:978-1-4244-7308-3","10.1109/ICEED.2010.5940777","","http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5940777","Courseware;Heuristics Evaluation;Heuristics Evaluation for Courseware;Usability","Courseware;Gold;Lead;Multimedia communication;Usability","courseware;multimedia computing","courseware;heuristic evaluation;multimedia-based application","","0","","19","","","","8-9 Dec. 2010","","IEEE","IEEE Conference Publications"
