"type","id","author","editor","advisor","note","title","pages","article_no","num_pages","keywords","doi","journal","issue_date","volume","issue_no","description","month","year","issn","booktitle","acronym","edition","isbn","conf_loc","publisher","publisher_loc"
"article","2556924","Yanli  Li","","","","Application and Development of Computer Technology in Quality Education","237:237--237:237","237","1","Application, Computer technology, Quality Education, development","10.1145/2556871.2556924","","","","","","","2013","","Proceedings of the Second International Conference on Innovative Computing and Cloud Computing","ICCC '13","","978-1-4503-2119-8","Wuhan, China","ACM","New York, NY, USA"
"article","1508869","Ursula  Wolz and Henry H. Leitner and David J. Malan and John  Maloney","","","","Starting with Scratch in CS 1","2--3","","2","c++, computer science 1, computer science foundations, java, scratch","10.1145/1539024.1508869","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1508869","Ursula  Wolz and Henry H. Leitner and David J. Malan and John  Maloney","","","","Starting with Scratch in CS 1","2--3","","2","c++, computer science 1, computer science foundations, java, scratch","10.1145/1508865.1508869","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","2844598","Nora A. Escherle and Silvia I. Ramirez-Ramirez and Ashok R. Basawapatna and Dorit  Assaf and Alexander  Repenning and Carmine  Maiello and Yasko Ch. Endo and Juan A. Nolazco-Flores","","","","Piloting Computer Science Education Week in Mexico","431--436","","6","broadening participation, computer science education, computer science education in mexico, computer science education week, experience report, globalization of programming activities., international research","10.1145/2839509.2844598","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1047477","Antonio M. Lopez,Jr. and Lisa J. Schulte and Marguerite S. Giguette","","","","Climbing Onto the Shoulders of Giants","401--405","","5","culture, ethnicity, gender, social cognitive career theory","10.1145/1047124.1047477","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047477","Antonio M. Lopez,Jr. and Lisa J. Schulte and Marguerite S. Giguette","","","","Climbing Onto the Shoulders of Giants","401--405","","5","culture, ethnicity, gender, social cognitive career theory","10.1145/1047344.1047477","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","1562997","Cassel  Lillian (Boots) and Hislop  Gregory and Bharath  Nadella","","","","Ensemble: Enriching Communities and Collections to Support Education in Computing","355--355","","1","computing education, digital library","10.1145/1595496.1562997","SIGCSE Bull.","September 2009","41","3","","July","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1562997","Cassel  Lillian (Boots) and Hislop  Gregory and Bharath  Nadella","","","","Ensemble: Enriching Communities and Collections to Support Education in Computing","355--355","","1","computing education, digital library","10.1145/1562877.1562997","","","","","","","2009","","Proceedings of the 14th Annual ACM SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '09","","978-1-60558-381-5","Paris, France","ACM","New York, NY, USA"
"article","1658652","Brian J. Reiser","","","","Why Scaffolding Should Sometimes Make Tasks More Difficult for Learners","255--264","","10","interactive learning environments, scaffolding, science education","","","","","","","","2002","","Proceedings of the Conference on Computer Support for Collaborative Learning: Foundations for a CSCL Community","CSCL '02","","","Boulder, Colorado","International Society of the Learning Sciences",""
"article","2591712","Donna  Teague and Raymond  Lister","","","","Programming: Reading, Writing and Reversing","285--290","","6","neo-piagetian theory, novice programmers, programming, reversibility, think aloud","10.1145/2591708.2591712","","","","","","","2014","","Proceedings of the 2014 Conference on Innovation &#38; Technology in Computer Science Education","ITiCSE '14","","978-1-4503-2833-3","Uppsala, Sweden","ACM","New York, NY, USA"
"article","2742619","Marc  Berges and Peter  Hubwieser","","","","Evaluation of Source Code with Item Response Theory","51--56","","6","code analysis, item-response theory, programming novices","10.1145/2729094.2742619","","","","","","","2015","","Proceedings of the 2015 ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '15","","978-1-4503-3440-2","Vilnius, Lithuania","ACM","New York, NY, USA"
"article","1666617","Mark J. Chavez and Andrew  Gregory and Lau  Yeung and Wang  Xueli","","","","Voyage to the Age of the Dinosaurs Project, an Experiential Learning Situation with Undergraduates, Graduates and Visiting Professionals","6:1--6:4","6","4","dinosaurs, games, geo science, learning sciences","10.1145/1666611.1666617","","","","","","","2009","","ACM SIGGRAPH ASIA 2009 Educators Program","SIGGRAPH ASIA '09","","","Yokohama, Japan","ACM","New York, NY, USA"
"article","3017767","John  Peterson and Greg  Haynes","","","","Integrating Computer Science into Music Education","459--464","","6","domain-specific languages, haskell, music education","10.1145/3017680.3017767","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","1067502","Jo&#227;o M. P. Cardoso","","","","New Challenges in Computer Science Education","203--207","","5","computer science education, computing, curriculum, embedded systems, reconfigurable hardware","10.1145/1151954.1067502","SIGCSE Bull.","September 2005","37","3","","June","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1067502","Jo&#227;o M. P. Cardoso","","","","New Challenges in Computer Science Education","203--207","","5","computer science education, computing, curriculum, embedded systems, reconfigurable hardware","10.1145/1067445.1067502","","","","","","","2005","","Proceedings of the 10th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '05","","1-59593-024-8","Caparica, Portugal","ACM","New York, NY, USA"
"article","1352245","Mark W. Bailey and Clark L. Coleman and Jack W. Davidson","","","","Defense Against the Dark Arts","315--319","","5","anti-virus software, compilers, computer science education, computer viruses","10.1145/1352322.1352245","SIGCSE Bull.","March 2008","40","1","","March","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1352245","Mark W. Bailey and Clark L. Coleman and Jack W. Davidson","","","","Defense Against the Dark Arts","315--319","","5","anti-virus software, compilers, computer science education, computer viruses","10.1145/1352135.1352245","","","","","","","2008","","Proceedings of the 39th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '08","","978-1-59593-799-5","Portland, OR, USA","ACM","New York, NY, USA"
"article","2465574","Jeremy  Scott","","","","The Royal Society of Edinburgh/British Computer Society Computer Science Exemplification Project","315--315","","1","computational thinking, computer science, education, programming, secondary school","10.1145/2462476.2465574","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","1929902","Irene  Lee and Fred  Martin and Jill  Denner and Bob  Coulter and Walter  Allan and Jeri  Erickson and Joyce  Malyn-Smith and Linda  Werner","","","","Computational Thinking for Youth in Practice","32--37","","6","abstraction, analysis, automation, computational thinking, computer science education","10.1145/1929887.1929902","ACM Inroads","March 2011","2","1","","February","2011","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2670761","Nata&#353;a  Grgurina and Erik  Barendsen and Bert  Zwaneveld and Klaas  van Veen and Idzard  Stoker","","","","Computational Thinking Skills in Dutch Secondary Education: Exploring Teacher's Perspective","124--125","","2","computational thinking, computer science education, pedagogical content knowledge, problem-solving","10.1145/2670757.2670761","","","","","","","2014","","Proceedings of the 9th Workshop in Primary and Secondary Computing Education","WiPSCE '14","","978-1-4503-3250-7","Berlin, Germany","ACM","New York, NY, USA"
"article","1734357","Alexander  Repenning and David  Webb and Andri  Ioannidou","","","","Scalable Game Design and the Development of a Checklist for Getting Computational Thinking into Public Schools","265--269","","5","computational science, computational thinking, game design","10.1145/1734263.1734357","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","1404536","  Simon and Angela  Carbone and Michael  de Raadt and Raymond  Lister and Margaret  Hamilton and Judy  Sheard","","","","Classifying Computing Education Papers: Process and Results","161--172","","12","Delphi method, classifying publications, computing education","10.1145/1404520.1404536","","","","","","","2008","","Proceedings of the Fourth International Workshop on Computing Education Research","ICER '08","","978-1-60558-216-0","Sydney, Australia","ACM","New York, NY, USA"
"article","2850553","S. Zahra Atiq","","","","Teaching and Learning in an Introductory Undergraduate Programming Class: A Reflective Autoethnography (Abstract Only)","693--693","","1","autoethnography, computer programming, computer science education, reflection, research to practice","10.1145/2839509.2850553","","","","","","","2016","","Proceedings of the 47th ACM Technical Symposium on Computing Science Education","SIGCSE '16","","978-1-4503-3685-7","Memphis, Tennessee, USA","ACM","New York, NY, USA"
"article","1140170","Sarah  Matzko and Timothy A. Davis","","","","Teaching CS1 with Graphics and C","168--172","","5","computer graphics, computer science education, curriculum issues, problem-based learning","10.1145/1140124.1140170","","","","","","","2006","","Proceedings of the 11th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITICSE '06","","1-59593-055-8","Bologna, Italy","ACM","New York, NY, USA"
"article","1140170","Sarah  Matzko and Timothy A. Davis","","","","Teaching CS1 with Graphics and C","168--172","","5","computer graphics, computer science education, curriculum issues, problem-based learning","10.1145/1140123.1140170","SIGCSE Bull.","September 2006","38","3","","June","2006","0097-8418","","","","","","ACM","New York, NY, USA"
"article","2247583","Daniela  Damian and Marian  Petre and Mariel  Miller and Allyson F. Hadwin","","","","Instructional Strategies in the EGRET Course: An International Graduate Forum on Becoming a Researcher","41--45","","5","computer science education, computer-supported collaborative learning, instructional design","10.1145/2247569.2247583","","","","","","","2012","","Proceedings of the Seventeenth Western Canadian Conference on Computing Education","WCCCE '12","","978-1-4503-1407-7","Vancouver, British Columbia, Canada","ACM","New York, NY, USA"
"article","1584323","Marcia C. Linn","","","","Learning to Teach Computer Programming","1--2","","2","collaborative learning, computer managed instruction, computer science education","10.1145/1584322.1584323","","","","","","","2009","","Proceedings of the Fifth International Workshop on Computing Education Research Workshop","ICER '09","","978-1-60558-615-1","Berkeley, CA, USA","ACM","New York, NY, USA"
"article","3077323","Kinnis  Gosha and Trey  Ridley and Ernest  Holmes and Kevin  Womack and Jordan  Scott","","","","Introduction to Computer Science for Urban African American Students Using Sphero Robotics Workshop","252--254","","3","Broadening Participation in Computing, Computer Science Education, Robotics","10.1145/3077286.3077323","","","","","","","2017","","Proceedings of the SouthEast Conference","ACM SE '17","","978-1-4503-5024-2","Kennesaw, GA, USA","ACM","New York, NY, USA"
"article","2462510","Chris  Stephenson and Judith  Gal-Ezer and Simon  Humphreys and Julie  King","","","","Transforming Computer Science in Schools","309--310","","2","computational thinking, computer science education, k-12 curriculum","10.1145/2462476.2462510","","","","","","","2013","","Proceedings of the 18th ACM Conference on Innovation and Technology in Computer Science Education","ITiCSE '13","","978-1-4503-2078-8","Canterbury, England, UK","ACM","New York, NY, USA"
"article","2684736","Irene  Lee and Fred  Martin and Katie  Apone","","","","Integrating Computational Thinking Across the K--8 Curriculum","64--71","","8","abstraction, analysis, automation, computational thinking, computer science education","10.1145/2684721.2684736","ACM Inroads","December 2014","5","4","","December","2014","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2189849","Owen  Astrachan and Amy  Briggs","","","","The CS Principles Project","38--42","","5","CS 10K, CS principles, computational thinking, computer science education","10.1145/2189835.2189849","ACM Inroads","June 2012","3","2","","June","2012","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2591710","Kelvin  Sung and Arjmand  Samuel","","","","Mobile Application Development Classes for the Mobile Era","141--146","","6","application development, computer science education, elective, mobile computing, upper division","10.1145/2591708.2591710","","","","","","","2014","","Proceedings of the 2014 Conference on Innovation &#38; Technology in Computer Science Education","ITiCSE '14","","978-1-4503-2833-3","Uppsala, Sweden","ACM","New York, NY, USA"
"article","1274566","Timothy Daryl Stanley","","","","Using Digital Logic Circuit Simulation to Build Demonstrations of IT Concepts","10--14","","5","binary numbers, encryption, hexadecimal, learning environment, logic simulation, visualization","10.1145/1274564.1274566","SIGITE Newsl.","June 2007","4","2","","June","2007","2166-1685","","","","","","ACM","New York, NY, USA"
"article","1822198","Mohamed  Hamada and Sayota  Sato","","","","Lego NXT As a Learning Tool","321--321","","1","Lego mind storm NXT, automata theory","10.1145/1822090.1822198","","","","","","","2010","","Proceedings of the Fifteenth Annual Conference on Innovation and Technology in Computer Science Education","ITiCSE '10","","978-1-60558-820-9","Bilkent, Ankara, Turkey","ACM","New York, NY, USA"
"article","1734395","Vicki  Allan and Valerie  Barr and Dennis  Brylow and Susanne  Hambrusch","","","","Computational Thinking in High School Courses","390--391","","2","computational thinking, education","10.1145/1734263.1734395","","","","","","","2010","","Proceedings of the 41st ACM Technical Symposium on Computer Science Education","SIGCSE '10","","978-1-4503-0006-3","Milwaukee, Wisconsin, USA","ACM","New York, NY, USA"
"article","1330646","Dimitar  Radev and Elena  Rashkova","","","","Computer Simulation of Rare Event for M/M/1/N Queuing System","44:1--44:6","44","6","Markov chains, overflow probability, queuing theory, rare event, simulation modeling","10.1145/1330598.1330646","","","","","","","2007","","Proceedings of the 2007 International Conference on Computer Systems and Technologies","CompSysTech '07","","978-954-9641-50-9","Bulgaria","ACM","New York, NY, USA"
"article","1047405","Patricia Y. Logan and Allen  Clarkson","","","","Teaching Students to Hack: Curriculum Issues in Information Security","157--161","","5","computer science education, computer security, education, ethics and computers, hacking, information assurance, information security","10.1145/1047124.1047405","SIGCSE Bull.","2005","37","1","","February","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1047405","Patricia Y. Logan and Allen  Clarkson","","","","Teaching Students to Hack: Curriculum Issues in Information Security","157--161","","5","computer science education, computer security, education, ethics and computers, hacking, information assurance, information security","10.1145/1047344.1047405","","","","","","","2005","","Proceedings of the 36th SIGCSE Technical Symposium on Computer Science Education","SIGCSE '05","","1-58113-997-7","St. Louis, Missouri, USA","ACM","New York, NY, USA"
"article","2616571","Razvan  Carbunescu and Aditya  Devarakonda and James  Demmel and Steven  Gordon and Jay  Alameda and Susan  Mehringer","","","","Architecting an Autograder for Parallel Code","68:1--68:8","68","8","Autograding, Online education","10.1145/2616498.2616571","","","","","","","2014","","Proceedings of the 2014 Annual Conference on Extreme Science and Engineering Discovery Environment","XSEDE '14","","978-1-4503-2893-7","Atlanta, GA, USA","ACM","New York, NY, USA"
"article","2674706","Antti  Knutas and Jouni  Ikonen and Laura  Ripamonti and Dario  Maggiorini and Jari  Porras","","","","A Study of Collaborative Tool Use in Collaborative Learning Processes","175--176","","2","collaborative learning, collaborative tools, computer-supported collaborative learning, grounded theory","10.1145/2674683.2674706","","","","","","","2014","","Proceedings of the 14th Koli Calling International Conference on Computing Education Research","Koli Calling '14","","978-1-4503-3065-7","Koli, Finland","ACM","New York, NY, USA"
"article","1060076","Cynthia Y. Lester and Marcus  Brown","","","","Creating Gender Parity: An Instruction Aide's Influence","","5","","Computer self-efficacy, IT instruction, education, gender, social cognitive theory, social modeling, vicarious learning","10.1145/1060071.1060076","J. Educ. Resour. Comput.","March 2004","4","1","","March","2004","1531-4278","","","","","","ACM","New York, NY, USA"
"article","2818339","Simone  Opel and Torsten  Brinda","","","","What Do I Have to Know and to Do? Development of a Theory-based, Normative Competence Description for the Profession of Computer Specialists","96--101","","6","Competence Model, Competencies, Computer Specialist, Contextualised Education, Curriculum Development, Standardisation, Vocational Education","10.1145/2818314.2818339","","","","","","","2015","","Proceedings of the Workshop in Primary and Secondary Computing Education","WiPSCE '15","","978-1-4503-3753-3","London, United Kingdom","ACM","New York, NY, USA"
"article","1953277","Jiangjiang  Liu and Cheng-Hsien  Lin and Ethan Philip Hasson and Zebulun David Barnett","","","","Introducing Computer Science to K-12 Through a Summer Computing Workshop for Teachers","389--394","","6","K-12 teacher training, computer science education, computing education K-12 outreach, computing workshop","10.1145/1953163.1953277","","","","","","","2011","","Proceedings of the 42Nd ACM Technical Symposium on Computer Science Education","SIGCSE '11","","978-1-4503-0500-6","Dallas, TX, USA","ACM","New York, NY, USA"
"article","1508891","Stephen  Cooper and Joan  Peckham and Harriet  Taylor","","","","Exploring NSF Funding Opportunities in EHR and CISE","67--68","","2","awards, education, grants, national science foundation, proposals","10.1145/1508865.1508891","","","","","","","2009","","Proceedings of the 40th ACM Technical Symposium on Computer Science Education","SIGCSE '09","","978-1-60558-183-5","Chattanooga, TN, USA","ACM","New York, NY, USA"
"article","1508891","Stephen  Cooper and Joan  Peckham and Harriet  Taylor","","","","Exploring NSF Funding Opportunities in EHR and CISE","67--68","","2","awards, education, grants, national science foundation, proposals","10.1145/1539024.1508891","SIGCSE Bull.","March 2009","41","1","","March","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1963548","Timothy J. Rolfe","","","","Optimizations Generating Armstrong Numbers","43--46","","4","Armstrong number, Narcissistic number, optimization","10.1145/1963533.1963548","ACM Inroads","June 2011","2","2","","June","2011","2153-2184","","","","","","ACM","New York, NY, USA"
"article","2608664","Fran&#231;ois  Le Gall","","","","Powers of Tensors and Fast Matrix Multiplication","296--303","","8","algebraic complexity theory, matrix multiplication","10.1145/2608628.2608664","","","","","","","2014","","Proceedings of the 39th International Symposium on Symbolic and Algebraic Computation","ISSAC '14","","978-1-4503-2501-1","Kobe, Japan","ACM","New York, NY, USA"
"article","2445348","Renee  Bryce and Quentin  Mayo and Aaron  Andrews and Daniel  Bokser and Michael  Burton and Chelynn  Day and Jessica  Gonzolez and Tara  Noble","","","","Bug Catcher: A System for Software Testing Competitions","513--518","","6","computer science outreach, software testing competition","10.1145/2445196.2445348","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","1383654","Alberto H. F. Laender and Carlos J. P. de Lucena and Jos&#233; Carlos Maldonado and Edmundo  de Souza e Silva and Nivio  Ziviani","","","","Assessing the Research and Education Quality of the Top Brazilian Computer Science Graduate Programs","135--145","","11","Brazil, computer science, evaluation process, graduate program","10.1145/1383602.1383654","SIGCSE Bull.","June 2008","40","2","","June","2008","0097-8418","","","","","","ACM","New York, NY, USA"
"article","3017778","Miranda C. Parker and Leigh Ann  DeLyser","","","","Concepts and Practices: Designing and Developing A Modern K-12 CS Framework","453--458","","6","K-12 computer science, framework, policy","10.1145/3017680.3017778","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2544260","Rebecca  Bates and Judy  Goldsmith and Valerie  Summet and Nanette  Veilleux","","","","Using Science Fiction in CS Courses (Abstract Only)","736--737","","2","science fiction, student engagement","10.1145/2538862.2544260","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2591713","Shuchi  Grover and Stephen  Cooper and Roy  Pea","","","","Assessing Computational Learning in K-12","57--62","","6","assessment, computational thinking, computer science education, computing education, k-12 curriculum development.","10.1145/2591708.2591713","","","","","","","2014","","Proceedings of the 2014 Conference on Innovation &#38; Technology in Computer Science Education","ITiCSE '14","","978-1-4503-2833-3","Uppsala, Sweden","ACM","New York, NY, USA"
"article","2445485","Douglas  Baldwin","","","","Broadening Mathematical Reasoning in Computing (Abstract Only)","752--752","","1","computing education, mathematical thinking","10.1145/2445196.2445485","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","3022435","Sarah  Hug and Enrico  Pontelli and Raena  Cota and Suzanne  Eyerman","","","","Learning and Identity in YWIC: An Analysis of Program Implementation and Design As Promoting Agency in Computing (Abstract Only)","709--709","","1","computational thinking, equity, informal education","10.1145/3017680.3022435","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2184605","Ashraf  Saad and Ryan M. Kroutil","","","","Hands-on Learning of Programming Concepts Using Robotics for Middle and High School Students","361--362","","2","computing, education, programming, robotics, teacher","10.1145/2184512.2184605","","","","","","","2012","","Proceedings of the 50th Annual Southeast Regional Conference","ACM-SE '12","","978-1-4503-1203-5","Tuscaloosa, Alabama","ACM","New York, NY, USA"
"article","3017735","Richard  Cox and Steven  Bird and Bernd  Meyer","","","","Teaching Computer Science in the Victorian Certificate of Education: A Pilot Study","135--140","","6","algorithmic thinking, computational thinking, computer science education, edgy, graphs, high school education, snap!","10.1145/3017680.3017735","","","","","","","2017","","Proceedings of the 2017 ACM SIGCSE Technical Symposium on Computer Science Education","SIGCSE '17","","978-1-4503-4698-6","Seattle, Washington, USA","ACM","New York, NY, USA"
"article","2481471","Yifat  Ben-David Kolikant","","","","(Some) Grand Challenges of Computer Science Education in the Digital Age: A Socio-cultural Perspective","86--89","","4","K-12, challenges in CSE, cultural encounter, digital age, sociocultural theories","10.1145/2481449.2481471","","","","","","","2012","","Proceedings of the 7th Workshop in Primary and Secondary Computing Education","WiPSCE '12","","978-1-4503-1787-0","Hamburg, Germany","ACM","New York, NY, USA"
"article","2047669","Mostafa  Bassiouni and Ratan  Guha","","","","Enhancing Network Security Education with Research and Development Content","293--298","","6","computer science curriculum, network security, research and development","10.1145/2047594.2047669","","","","","","","2011","","Proceedings of the 2011 Conference on Information Technology Education","SIGITE '11","","978-1-4503-1017-8","West Point, New York, USA","ACM","New York, NY, USA"
"article","1008091","Steve  Cunningham and Ernest  McDuffie and Harriet  Taylor","","","","The US National Science Foundation and the ITiCSE Effort","258--258","","1","National Science Foundation, awards, education, grants, proposals","10.1145/1026487.1008091","SIGCSE Bull.","September 2004","36","3","","June","2004","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1008091","Steve  Cunningham and Ernest  McDuffie and Harriet  Taylor","","","","The US National Science Foundation and the ITiCSE Effort","258--258","","1","National Science Foundation, awards, education, grants, proposals","10.1145/1007996.1008091","","","","","","","2004","","Proceedings of the 9th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '04","","1-58113-836-9","Leeds, United Kingdom","ACM","New York, NY, USA"
"article","1562941","Paul  Curzon and Joan  Peckham and Harriet  Taylor and Amber  Settle and Eric  Roberts","","","","Computational Thinking (CT): On Weaving It in","201--202","","2","computational thinking, curriculum, education","10.1145/1595496.1562941","SIGCSE Bull.","September 2009","41","3","","July","2009","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1562941","Paul  Curzon and Joan  Peckham and Harriet  Taylor and Amber  Settle and Eric  Roberts","","","","Computational Thinking (CT): On Weaving It in","201--202","","2","computational thinking, curriculum, education","10.1145/1562877.1562941","","","","","","","2009","","Proceedings of the 14th Annual ACM SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '09","","978-1-60558-381-5","Paris, France","ACM","New York, NY, USA"
"article","1067485","Elizabeth  Sweedyk and Robert M. Keller","","","","Fun and Games: A New Software Engineering Course","138--142","","5","computer games, education, software engineering, video games","10.1145/1151954.1067485","SIGCSE Bull.","September 2005","37","3","","June","2005","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1067485","Elizabeth  Sweedyk and Robert M. Keller","","","","Fun and Games: A New Software Engineering Course","138--142","","5","computer games, education, software engineering, video games","10.1145/1067445.1067485","","","","","","","2005","","Proceedings of the 10th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '05","","1-59593-024-8","Caparica, Portugal","ACM","New York, NY, USA"
"article","2335850","Rubin H. Landau and Manuel J. Paez and Cristian C. Bordeianu","","","","A Blended, Multimodal Access eTextBook in Computational Physics","52:1--52:7","52","7","blended, computational physics, computational science, eBooks, education, executable paper, multimodal","10.1145/2335755.2335850","","","","","","","2012","","Proceedings of the 1st Conference of the Extreme Science and Engineering Discovery Environment: Bridging from the eXtreme to the Campus and Beyond","XSEDE '12","","978-1-4503-1602-6","Chicago, Illinois, USA","ACM","New York, NY, USA"
"article","2445320","Yousun  Ko and Bernd  Burgstaller and Bernhard  Scholz","","","","Parallel from the Beginning: The Case for Multicore Programming in Thecomputer Science Undergraduate Curriculum","415--420","","6","computer science education, course design, introductory programming, multicore computing development/education","10.1145/2445196.2445320","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
"article","2157276","Owen  Astrachan and Amy  Briggs and Jan  Cuny and Lien  Diaz and Chris  Stephenson","","","","Update on the CS Principles Project","477--478","","2","CS principles, K-12 curriculum, computational thinking, computer science education","10.1145/2157136.2157276","","","","","","","2012","","Proceedings of the 43rd ACM Technical Symposium on Computer Science Education","SIGCSE '12","","978-1-4503-1098-7","Raleigh, North Carolina, USA","ACM","New York, NY, USA"
"article","2481487","Jens  Gallenbacher","","","","Abenteuer Informatik: Hands-on Exhibits for Learning About Computational Thinking","149--150","","2","abenteuer informatik, computational thinking, computer science education, computer science unplugged, curriculum","10.1145/2481449.2481487","","","","","","","2012","","Proceedings of the 7th Workshop in Primary and Secondary Computing Education","WiPSCE '12","","978-1-4503-1787-0","Hamburg, Germany","ACM","New York, NY, USA"
"article","1288597","Anna  Eckerdal and Robert  McCartney and Jan Erik Mostr&#246;m and Kate  Sanders and Lynda  Thomas and Carol  Zander","","","","From Limen to Lumen: Computing Students in Liminal Spaces","123--132","","10","learning theory, liminal space, threshold concepts","10.1145/1288580.1288597","","","","","","","2007","","Proceedings of the Third International Workshop on Computing Education Research","ICER '07","","978-1-59593-841-1","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","1268913","John  Impagliazzo","","","","Using an Outcome-based Approach to Assess Computing Programs","344--344","","1","accreditation, assessment, computer engineering, computer science","10.1145/1269900.1268913","SIGCSE Bull.","September 2007","39","3","","June","2007","0097-8418","","","","","","ACM","New York, NY, USA"
"article","1268913","John  Impagliazzo","","","","Using an Outcome-based Approach to Assess Computing Programs","344--344","","1","accreditation, assessment, computer engineering, computer science","10.1145/1268784.1268913","","","","","","","2007","","Proceedings of the 12th Annual SIGCSE Conference on Innovation and Technology in Computer Science Education","ITiCSE '07","","978-1-59593-610-3","Dundee, Scotland","ACM","New York, NY, USA"
"article","2538882","Lori  Carter","","","","Interdisciplinary Computing Classes: Worth the Effort","445--450","","6","computational biology, computational chemistry, computational physics, computational science, interdisciplinary computing, multidisciplinary computing, team teaching","10.1145/2538862.2538882","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2538962","Douglas A. Kranch","","","","Remediation and Student Success in CIS Programs","689--694","","6","computer science readiness, novice learner, remediation","10.1145/2538862.2538962","","","","","","","2014","","Proceedings of the 45th ACM Technical Symposium on Computer Science Education","SIGCSE '14","","978-1-4503-2605-6","Atlanta, Georgia, USA","ACM","New York, NY, USA"
"article","2787728","Stephen  Cooper and Karen  Wang and Maya  Israni and Sheryl  Sorby","","","","Spatial Skills Training in Introductory Computing","13--20","","8","introductory computer science, spatial skills, training","10.1145/2787622.2787728","","","","","","","2015","","Proceedings of the Eleventh Annual International Conference on International Computing Education Research","ICER '15","","978-1-4503-3630-7","Omaha, Nebraska, USA","ACM","New York, NY, USA"
"article","2445246","Matti  Tedre","","","","Methodology Education in Computing: Towards a Congruent Design Approach","159--164","","6","computer science education, computing education, congruent design, methodology, methodology education, research design, thesis work","10.1145/2445196.2445246","","","","","","","2013","","Proceeding of the 44th ACM Technical Symposium on Computer Science Education","SIGCSE '13","","978-1-4503-1868-6","Denver, Colorado, USA","ACM","New York, NY, USA"
